arm,half_width_ticks,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,full,2855.9766666666665,-990.6287915513005,-8.324679705797507,1836.320465247941,-2063.6989911371265,-32.297193485716924,-1760.7151915123932,521.9487191052987,-276.87613009869557,31.64785480784851,1507344.1073120092,866755.1777018381,1774,4631,32211759.368848503,12331151.29953901,164016,5915933.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-05,743.9944444444444,-327.9538246241383,-10.579234629711074,389.06176294263616,-516.3517491591408,-28.287592864607507,-528.6710325711509,130.67855054265198,14.030459015510797,7.849328590161159,400936.4519084853,217459.7663291018,438,1182,6224485.122165576,2453673.8623477453,31872,1448529.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-06,720.0,248.9801093586865,8.299336978622883,864.0151810604895,-427.8787962250035,-4.280935990720036,-657.0383890678081,126.97063099914402,238.87807970938172,5.802956150005057,381588.14261208475,210923.65082278175,431,1151,11992491.539017271,5601430.505773621,53517,1549161.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-07,744.0,-285.378230083099,-9.205749357519323,259.7603129207197,-349.6404962202758,9.29775098068295,-201.5919442495782,121.7351176629414,-149.9958623409726,8.585771873827198,405248.94467819406,201342.11767786872,424,1168,4648206.247164238,2007064.4025048385,29413,1333013.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-08,647.9822222222223,-626.2768462027523,-23.196075128912057,323.4832083240959,-769.8279495327051,-9.02641561107236,-373.4138256238591,142.56441990056035,-379.7888064826163,9.40979819385499,319570.568113243,237029.6428720863,481,1130,9346576.46050144,2268982.5289127994,49214,1585230.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,full,2855.9766666666665,-1197.8367536694104,-10.065937310902115,1836.320465247941,-2063.6989911371265,-32.297193485716924,-1760.7151915123932,521.9487191052987,-276.87613009869557,31.64785480784851,1507344.1073120092,866755.1777018381,1774,4631,32211759.368848503,12331151.29953901,164016,5915933.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-05,743.9944444444444,-383.0687945476094,-12.357150161259213,389.06176294263616,-516.3517491591408,-28.287592864607507,-528.6710325711509,130.67855054265198,14.030459015510797,7.849328590161159,400936.4519084853,217459.7663291018,438,1182,6224485.122165576,2453673.8623477453,31872,1448529.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-06,720.0,196.5248663816307,6.55082887938769,864.0151810604895,-427.8787962250035,-4.280935990720036,-657.0383890678081,126.97063099914402,238.87807970938172,5.802956150005057,381588.14261208475,210923.65082278175,431,1151,11992491.539017271,5601430.505773621,53517,1549161.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-07,744.0,-341.0860194126538,-11.002774819763026,259.7603129207197,-349.6404962202758,9.29775098068295,-201.5919442495782,121.7351176629414,-149.9958623409726,8.585771873827198,405248.94467819406,201342.11767786872,424,1168,4648206.247164238,2007064.4025048385,29413,1333013.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-08,647.9822222222223,-670.2068060907801,-24.823155319008837,323.4832083240959,-769.8279495327051,-9.02641561107236,-373.4138256238591,142.56441990056035,-379.7888064826163,9.40979819385499,319570.568113243,237029.6428720863,481,1130,9346576.46050144,2268982.5289127994,49214,1585230.0
