timestamp,position_state,three_head_action,three_head_action_label,three_head_q_gap,requested_width,selected_width,env_action,applied_action,applied_action_label,effective_action,reward,reward_usd,fee_usd,gross_fee_carry_usd,lp_value_change_usd,hedge_pnl_usd,swing_pnl_usd,raw_lp_value_change_usd,raw_hedge_pnl_usd,raw_swing_pnl_usd,raw_boundary_il_usd,realized_boundary_pnl_usd,pending_boundary_pnl_usd,funding_cost_usd,hedged_core_pnl_usd,net_before_tx_usd,net_after_tx_usd,tx_cost_usd,portfolio_value,close_now_portfolio_value,is_cash_after,next_position_state,natr_14,bb_width,volume_sma_ratio,vol_regime,paper_signal_ratio,paper_signal_flag,hedge_accounting_mode,masked_invalid_action,recenter_cooldown_blocked,recenter_cooldown_hours,recenter_emergency_oor_sigma,hours_since_rebalance,oor_distance_to_boundary_sigma,hodl_value,price,lp_lower,lp_upper,lp_width_label
2026-04-11 10:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.000197619721052864,0.197619721052864,0.342386756921053,0.3405646644285654,0.7246124923825619,-0.8675574357582633,-0.1429449433757014,0.7246124923825619,-0.8675574357582633,-0.1429449433757014,-0.5336633411225193,0.0,0.0,0.0018220924924876268,-0.14476703586818904,0.197619721052864,0.197619721052864,0.0,1002.11941802243,1002.11941802243,0,lp_in_range,0.003887705970555544,0.014795076102018356,0.41720232367515564,0.0,0.5498183369636536,0.0,continuous_delta_hedged,0,0,0.0,2.5,10.0,0.0,1000.5212332208399,2240.8334248410424,2216.3452305160026,2261.116113167816,W10
2026-04-11 11:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.00020889049577421672,0.20889049577421673,0.24513311079561817,0.24413209297226143,-0.05796744943882004,0.02272585224077532,-0.03524159719804472,-0.05796744943882004,0.02272585224077532,-0.03524159719804472,-0.41235294185412386,0.0,0.0,0.0010010178233567247,-0.03624261502140144,0.20889049577421673,0.20889049577421673,0.0,1002.3283085182042,1002.3283085182042,0,lp_in_range,0.0036898397374898195,0.012463721446692944,0.5640310049057007,0.0,0.5227947235107422,0.0,continuous_delta_hedged,0,0,0.0,2.5,11.0,0.0,1003.2680609805936,2246.985401682676,2216.3452305160026,2261.116113167816,W10
2026-04-11 12:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.00022288341678665803,0.22288341678665802,0.6788054721419976,0.6765696816394087,-0.5414199532058319,0.08773368835308125,-0.45368626485275065,-0.5414199532058319,0.08773368835308125,-0.45368626485275065,-0.0358686994773052,0.0,0.0,0.002235790502588926,-0.4559220553553396,0.22288341678665802,0.22288341678665802,0.0,1002.5511919349908,1002.5511919349908,0,lp_in_range,0.0032385156955569983,0.012448993511497974,0.47287192940711975,0.0,0.599312961101532,0.0,continuous_delta_hedged,0,0,0.0,2.5,12.0,0.0,1002.872421425725,2246.099301208941,2216.3452305160026,2261.116113167816,W10
2026-04-11 13:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.0002658973172126631,0.26589731721266313,0.3307821692610733,0.3288995457821928,0.14222965640522034,-0.20523188497475003,-0.0630022285695297,0.14222965640522034,-0.20523188497475003,-0.0630022285695297,-0.07883462099209737,0.0,0.0,0.0018826234788804545,-0.06488485204841014,0.26589731721266313,0.26589731721266313,0.0,1002.8170892522035,1002.8170892522035,0,lp_in_range,0.0034361211583018303,0.01235083770006895,1.3918144702911377,0.0,0.6272224187850952,0.0,continuous_delta_hedged,0,0,0.0,2.5,13.0,0.0,1000.8467433513222,2241.56245882482,2216.3452305160026,2261.116113167816,W10
2026-04-11 14:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,-6.742653995359254e-05,-0.06742653995359255,0.3930726353885752,0.3925204936022085,0.537924600587985,-0.997871634143786,-0.459947033555801,0.537924600587985,-0.997871634143786,-0.459947033555801,-1.1470483919275694,0.0,0.0,0.0005521417863666776,-0.4604991753421677,-0.06742653995359255,-0.06742653995359255,0.0,1002.7496627122499,1002.7496627122499,0,lp_oor,0.0033262399956583977,0.012062236666679382,0.7243132591247559,0.0,0.6481403112411499,0.0,continuous_delta_hedged,0,0,0.0,2.5,14.0,0.0,1001.2554424546427,2242.4778083256747,2216.3452305160026,2261.116113167816,W10
2026-04-11 15:00:00+00:00,lp_oor,2,recenter_same_width,0.0,10,10,2,2,recenter_same_width,recenter_same_width,-0.0025877380474130713,-2.587738047413071,0.48868365082559484,0.1713200023829033,1.1288417424333375,-3.8878997922293115,-2.759058049795974,1.1288417424333375,-3.8878997922293115,-2.759058049795974,-1.1470483919275694,0.0,0.0,0.0019487094624224693,-2.7610067592583967,-2.272323108432802,-2.587738047413071,0.31541493898026907,1000.1619246648368,1000.1619246648368,0,lp_in_range,0.00343945506028831,0.011459928005933762,1.415839672088623,0.0,0.6512662172317505,0.0,continuous_delta_hedged,0,0,0.0,2.5,15.0,0.05814874638403769,1004.7999510202528,2250.4163237761522,2216.3452305160026,2261.116113167816,W10
2026-04-11 16:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.00026142967466580107,0.2614296746658011,0.3653758443465994,0.3650732344131989,0.0003103683093286236,-0.1039539280567264,-0.10364355974739778,0.0003103683093286236,-0.1039539280567264,-0.10364355974739778,-1.1254884988559297,0.0,0.0,0.0003026099334005549,-0.10394616968079834,0.2614296746658011,0.2614296746658011,0.0,1000.4233543395026,1000.4233543395026,0,lp_in_range,0.004000011831521988,0.012329235672950745,3.3660902976989746,0.0,0.7435210347175598,0.0,continuous_delta_hedged,0,0,0.0,2.5,1.0,0.0,1009.4969260957268,2260.935979326975,2216.3452305160026,2261.116113167816,W10
2026-04-11 17:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,7.719577789972635e-05,0.07719577789972634,0.08710945007675328,0.08705952234680384,8.920697155190283e-06,-0.009872665144232674,-0.009863744447077483,8.920697155190283e-06,-0.009872665144232674,-0.009863744447077483,-10.449184897796158,0.0,0.0,4.9927729949445e-05,-0.009913672177026928,0.07719577789972634,0.07719577789972634,0.0,1000.5005501174023,1000.5005501174023,0,lp_oor,0.0038846617098897696,0.013363904319703579,1.0352267026901245,0.0,0.8518198132514954,0.0,continuous_delta_hedged,0,0,0.0,2.5,2.0,0.0,1009.5639110452778,2261.0860032434407,2216.3452305160026,2261.116113167816,W10
2026-04-11 18:00:00+00:00,lp_oor,2,recenter_same_width,0.0,10,10,2,2,recenter_same_width,recenter_same_width,-0.0003636983833608425,-0.3636983833608425,1.0185553187563994,0.7069495704964988,1.098717334263597,-2.169365288120938,-1.0706479538573412,1.098717334263597,-2.169365288120938,-1.0706479538573412,-10.449184897796158,0.0,0.0,0.0002610043579415303,-1.0709089582152829,-0.052353639458883494,-0.3636983833608425,0.311344743901959,1000.1368517340414,1000.1368517340414,0,lp_in_range,0.0052753170020878315,0.027193624526262283,5.5769219398498535,1.0,1.6399258375167847,1.0,continuous_delta_hedged,0,0,0.0,2.5,3.0,3.658547911407328,1029.2645051168636,2305.2087546844296,2216.3452305160026,2261.116113167816,W10
2026-04-11 19:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.0007710847118021917,0.7710847118021917,1.4944048079080168,1.4913587602982072,-2.7916535599798635,2.071379511483848,-0.7202740484960155,-2.7916535599798635,2.071379511483848,-0.7202740484960155,-0.38837308674692395,0.0,0.0,0.0030460476098095007,-0.723320096105825,0.7710847118021917,0.7710847118021917,0.0,1000.9079364458437,1000.9079364458437,0,lp_in_range,0.005682736169546843,0.03791886568069458,3.4482836723327637,1.0,2.154924154281616,1.0,continuous_delta_hedged,0,0,0.0,2.5,1.0,0.0,1033.9602042302406,2315.7255525062797,2216.3452305160026,2261.116113167816,W10
2026-04-11 20:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.0006893344648553301,0.6893344648553301,0.9625722528612827,0.9590091383051729,0.6571527473274728,-0.9268274207773155,-0.26967467344984275,0.6571527473274728,-0.9268274207773155,-0.26967467344984275,-0.1706992950445283,0.0,0.0,0.003563114556109825,-0.27323778800595255,0.6893344648553301,0.6893344648553301,0.0,1001.597270910699,1001.597270910699,0,lp_in_range,0.006398333236575127,0.04226309061050415,1.9271454811096191,1.0,2.270923137664795,1.0,continuous_delta_hedged,0,0,0.0,2.5,2.0,0.0,1026.400065231957,2298.7933659606106,2216.3452305160026,2261.116113167816,W10
2026-04-11 21:00:00+00:00,lp_in_range,1,go_cash,0.0,0,0,1,1,go_cash,exit_to_cash,-0.00042253817645958503,-0.422538176459585,0.0,-0.422538176459585,0.0,0.0,0.0,0.0,0.0,0.0,-0.1706992950445283,0.0,0.0,0.0,0.0,0.0,-0.422538176459585,0.422538176459585,1001.1747327342393,1001.1747327342393,1,cash,0.00658782385289669,0.04592813551425934,1.14510977268219,1.0,2.3324050903320312,1.0,continuous_delta_hedged,0,0,0.0,2.5,3.0,0.0,1027.3650327459682,2300.9545709280665,,,Cash
2026-04-11 22:00:00+00:00,cash,3,enter_w10,0.0,10,10,3,3,enter_w10,enter_w10,-0.0009028228561355891,-0.9028228561355891,0.7130003043137074,0.3780812745893269,-3.2596815848251026,1.9787774541001866,-1.280904130724916,-3.2596815848251026,1.9787774541001866,-1.280904130724916,-1.2226391307177664,0.0,0.0,0.004566609904108713,-1.2854707406290247,-0.5724704363153172,-0.9028228561355891,0.3303524198202718,1000.2719098781037,1000.2719098781037,0,lp_in_range,0.007037576287984848,0.048558350652456284,1.2898110151290894,1.0,2.3376710414886475,1.0,continuous_delta_hedged,0,0,0.0,2.5,0.0,0.0,1025.7320150794465,2297.2971567233544,2272.449436776037,2318.3536423416986,W10
2026-04-11 23:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.00019307032621825694,0.19307032621825693,0.6004797902663519,0.5953386601898674,-0.042340474793718386,-0.359927859177892,-0.4022683339716104,-0.042340474793718386,-0.359927859177892,-0.4022683339716104,-1.2457999438792058,0.0,0.0,0.0051411300764845885,-0.40740946404809497,0.19307032621825693,0.19307032621825693,0.0,1000.4649802043219,1000.4649802043219,0,lp_in_range,0.007188854273408651,0.04912711679935455,0.9663522243499756,1.0,2.060652256011963,1.0,continuous_delta_hedged,0,0,0.0,2.5,1.0,0.0,1020.6715829543859,2285.963478762847,2272.449436776037,2318.3536423416986,W10
2026-04-12 00:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.00025190084073913006,0.25190084073913005,0.31814675477267584,0.31298538256912173,-28.432314191546425,28.371229649716433,-0.06108454182999168,-28.432314191546425,28.371229649716433,-0.06108454182999168,-17.952467019708934,0.0,0.0,0.005161372203554107,-0.06624591403354578,0.25190084073913005,0.25190084073913005,0.0,1000.7168810450611,1000.7168810450611,0,lp_oor,0.007319964934140444,0.04937606677412987,0.8723803758621216,1.0,1.834925889968872,1.0,continuous_delta_hedged,0,0,0.0,2.5,2.0,0.0,1020.6239367329355,2285.856767138897,2272.449436776037,2318.3536423416986,W10
2026-04-12 01:00:00+00:00,lp_oor,2,recenter_same_width,0.0,10,10,2,2,recenter_same_width,recenter_same_width,0.0004904320699835613,0.4904320699835613,2.3679673799584045,1.9810991158386029,0.6529477082406174,-2.143614754095659,-1.4906670458550417,0.6529477082406174,-2.143614754095659,-1.4906670458550417,-17.952467019708934,0.0,0.0,0.0011229095194996005,-1.4917899553745413,0.8761774245838632,0.4904320699835613,0.38574535460030185,1001.2073131150446,1001.2073131150446,0,lp_in_range,0.009825950488448143,0.05248056724667549,4.56927490234375,1.0,1.9400367736816406,1.0,continuous_delta_hedged,0,0,0.0,2.5,3.0,2.859774230801967,991.4950193495083,2220.617720195243,2272.449436776037,2318.3536423416986,W10
2026-04-12 02:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.0004062455019936797,0.4062455019936797,1.1456108765031567,1.1433272008068158,-1.9902252292703224,1.2531435304571863,-0.7370816988131361,-1.9902252292703224,1.2531435304571863,-0.7370816988131361,-0.31522097371293967,0.0,0.0,0.0022836756963409612,-0.739365374509477,0.4062455019936797,0.4062455019936797,0.0,1001.6135586170384,1001.6135586170384,0,lp_in_range,0.010500693693757057,0.05348886549472809,1.8330992460250854,1.0,1.9669634103775024,1.0,continuous_delta_hedged,0,0,0.0,2.5,1.0,0.0,993.6671112493451,2225.4824806514625,2272.449436776037,2318.3536423416986,W10
2026-04-12 03:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.0004030494988399429,0.4030494988399429,0.5387096313736554,0.5348757564077201,-0.7562650178757622,0.624438760307985,-0.13182625756777722,-0.7562650178757622,0.624438760307985,-0.13182625756777722,-0.6388811276923434,0.0,0.0,0.0038338749659352325,-0.13566013253371245,0.4030494988399429,0.4030494988399429,0.0,1002.0166081158783,1002.0166081158783,0,lp_in_range,0.010620849207043648,0.0558515340089798,0.7633362412452698,1.0,1.8960610628128052,1.0,continuous_delta_hedged,0,0,0.0,2.5,2.0,0.0,989.0091562600518,2215.0502170624,2272.449436776037,2318.3536423416986,W10
2026-04-12 04:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.00047611133068765254,0.47611133068765255,0.6029059623651605,0.5994917339074954,1.7667828554567677,-1.8901632586766106,-0.1233804032198429,1.7667828554567677,-1.8901632586766106,-0.1233804032198429,-0.02707714506470893,0.0,0.0,0.0034142284576650344,-0.12679463167750793,0.47611133068765255,0.47611133068765255,0.0,1002.492719446566,1002.492719446566,0,lp_in_range,0.010674435645341873,0.058328982442617416,0.35593101382255554,1.0,1.8388941287994385,1.0,continuous_delta_hedged,0,0,0.0,2.5,3.0,0.0,987.9569674488401,2212.6936655179447,2272.449436776037,2318.3536423416986,W10
2026-04-12 05:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.00017391139979498668,0.17391139979498668,0.24278517938638966,0.24008552414541937,-0.4517642373224362,0.3855901129720035,-0.06617412435043268,-0.4517642373224362,0.3855901129720035,-0.06617412435043268,-0.12774293536608639,0.0,0.0,0.002699655240970291,-0.06887377959140298,0.17391139979498668,0.17391139979498668,0.0,1002.6666308463609,1002.6666308463609,0,lp_in_range,0.010510297492146492,0.06018916144967079,0.4036841094493866,1.0,1.7355873584747314,1.0,continuous_delta_hedged,0,0,0.0,2.5,4.0,0.0,990.7661264495762,2218.9852435230196,2272.449436776037,2318.3536423416986,W10
2026-04-12 06:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.0002886334880285981,0.2886334880285981,0.36482185790751176,0.36174181529083815,0.6732737971753977,-0.7463821244376377,-0.07310832726224004,0.6732737971753977,-0.7463821244376377,-0.07310832726224004,-0.003142607439940548,0.0,0.0,0.003080042616673627,-0.07618836987891367,0.2886334880285981,0.2886334880285981,0.0,1002.9552643343894,1002.9552643343894,0,lp_in_range,0.009809511713683605,0.062176648527383804,0.16456761956214905,1.0,1.651910424232483,1.0,continuous_delta_hedged,0,0,0.0,2.5,5.0,0.0,989.9121789135681,2217.07268622967,2272.449436776037,2318.3536423416986,W10
2026-04-12 07:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.0001614341310826252,0.16143413108262522,0.24242680324802213,0.23945015399233857,-1.466886042501983,1.3888700195922696,-0.07801602290971332,-1.466886042501983,1.3888700195922696,-0.07801602290971332,-0.4086012065590694,0.0,0.0,0.0029766492556835672,-0.08099267216539689,0.16143413108262522,0.16143413108262522,0.0,1003.1166984654722,1003.1166984654722,0,lp_in_range,0.009681452065706253,0.0637933760881424,0.248910054564476,1.0,1.6885912418365479,1.0,continuous_delta_hedged,0,0,0.0,2.5,6.0,0.0,991.2466717349228,2220.06150447761,2272.449436776037,2318.3536423416986,W10
2026-04-12 08:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.00015095529665823623,0.15095529665823623,0.1782482639116535,0.17462016241028525,0.24298555706548086,-0.2666504228175299,-0.023664865752049014,0.24298555706548086,-0.2666504228175299,-0.023664865752049014,-0.31212401785319344,0.0,0.0,0.003628101501368245,-0.027292967253417257,0.15095529665823623,0.15095529665823623,0.0,1003.2676537621304,1003.2676537621304,0,lp_in_range,0.008206474594771862,0.0660725012421608,0.16691625118255615,1.0,1.742470383644104,1.0,continuous_delta_hedged,0,0,0.0,2.5,7.0,0.0,988.6650500911404,2214.2795341629394,2272.449436776037,2318.3536423416986,W10
2026-04-12 09:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,6.030519807454782e-05,0.06030519807454782,0.3303772750937216,0.3266461170369771,-4.988189508009555,4.721848589047125,-0.2663409189624293,-4.988189508009555,4.721848589047125,-0.2663409189624293,-3.032035945127973,0.0,0.0,0.0037311580567445197,-0.2700720770191738,0.06030519807454782,0.06030519807454782,0.0,1003.3279589602049,1003.3279589602049,0,lp_oor,0.007489070296287537,0.06778386235237122,0.1248796284198761,1.0,1.690751075744629,1.0,continuous_delta_hedged,0,0,0.0,2.5,8.0,0.0,989.0213902037974,2215.0776170106997,2272.449436776037,2318.3536423416986,W10
2026-04-12 10:00:00+00:00,lp_oor,2,recenter_same_width,0.0,10,10,2,2,recenter_same_width,recenter_same_width,1.6739612638389025e-05,0.016739612638389023,0.5090532327523425,0.12612260464713854,0.4217213441414742,-0.5311043361502237,-0.10938299200874946,0.4217213441414742,-0.5311043361502237,-0.10938299200874946,-3.032035945127973,0.0,0.0,0.001799336543390963,-0.11118232855214043,0.39787090420020205,0.016739612638389023,0.381131291561813,1003.3446985728433,1003.3446985728433,0,lp_in_range,0.007354120723903179,0.07109811156988144,0.7565812468528748,1.0,1.682274341583252,1.0,continuous_delta_hedged,0,0,0.0,2.5,9.0,0.29915201049791257,983.5044473990508,2202.7215075855997,2272.449436776037,2318.3536423416986,W10
2026-04-12 11:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,-0.0019163592069979753,-1.9163592069979754,1.776399586634778,1.7744388722461613,-1.9782578202355126,-1.7125402590086238,-3.6907980792441366,-1.9782578202355126,-1.7125402590086238,-3.6907980792441366,-0.39103193979826756,0.0,0.0,0.0019607143886167435,-3.6927587936327533,-1.9163592069979754,-1.9163592069979754,0.0,1001.4283393658453,1001.4283393658453,0,lp_in_range,0.007272582035511732,0.07341823726892471,0.3481353223323822,1.0,1.7147750854492188,1.0,continuous_delta_hedged,0,0,0.0,2.5,1.0,0.0,984.6597902832559,2205.309089803865,2272.449436776037,2318.3536423416986,W10
2026-04-12 12:00:00+00:00,lp_in_range,0,hold,0.0,0,0,0,0,hold,hold,0.0006662567213526678,0.6662567213526678,1.5100208429070683,1.5054418528376716,-3.271319046444546,2.4321339149595422,-0.8391851314850038,-3.271319046444546,2.4321339149595422,-0.8391851314850038,-2.1085272564583875,0.0,0.0,0.004578990069396699,-0.8437641215544005,0.6662567213526678,0.6662567213526678,0.0,1002.094596087198,1002.094596087198,0,lp_oor,0.007342059165239334,0.07649075984954834,1.232410192489624,1.0,1.7637978792190552,1.0,continuous_delta_hedged,0,0,0.0,2.5,2.0,0.0,980.7618273862658,2196.5789546919423,2272.449436776037,2318.3536423416986,W10
2026-04-12 13:00:00+00:00,lp_oor,1,go_cash,0.0,0,0,1,1,go_cash,exit_to_cash,-0.0006312567576523189,-0.6312567576523189,0.0,-0.6312567576523189,0.0,0.0,0.0,0.0,0.0,0.0,-2.1085272564583875,0.0,0.0,0.0,0.0,0.0,-0.6312567576523189,0.6312567576523189,1001.4633393295458,1001.4633393295458,1,cash,0.007150858175009489,0.07990743219852448,1.2607383728027344,1.0,1.7897361516952515,1.0,continuous_delta_hedged,0,0,0.0,2.5,3.0,0.09789034866421066,977.1054297276655,2188.3898450400397,,,Cash
