arm,half_width_ticks,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,optimistic,1.984,full,2838.3083333333334,-130.12833666648646,-1.100331504973564,425.75503422327705,-573.9807165758613,31.031328137655894,-424.5144366987546,58.737500700999135,-17.903694948597124,23.065731421126355,392104.1832789265,98470.08477400421,187,3027,6997438.39866284,5380573.493619747,22479,200990.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,optimistic,1.984,2026-05,730.5666666666667,-4.971003923785185,-0.1633035007129321,65.357171830776,-57.1443534229666,27.000548794702425,-162.7924588234673,8.310426412924027,108.69853229353417,4.853806544036281,64403.37376885227,13658.305359697428,29,760,798454.5866587398,639756.6258811743,3455,19519.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,optimistic,1.984,2026-06,720.0,-57.737996003329414,-1.9245998667776472,165.6835501462995,-222.59191431741652,26.101778065100774,-437.28834045584665,23.20691324158643,263.011745552241,3.637010665625929,149067.7856353967,38861.276899294724,75,795,4121555.173761304,3263255.837605452,10072,97762.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,optimistic,1.984,2026-07,744.0,1.6548456067863881,0.053382116347948004,103.5178372248865,-127.73741471177253,-23.22294453882978,30.4335716204273,13.68892383505625,-106.91658210495665,8.279671559243992,100658.91561370222,23188.83576150582,41,785,1026034.5907510851,846242.9486677727,4751,34432.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,optimistic,1.984,2026-08,643.7416666666667,-69.07418234615815,-2.575226153826399,91.19647502131471,-166.50703412370564,1.151945816682468,145.13279096013207,13.531237211432458,-282.69739068941516,6.295242652220116,77974.10826097502,22761.666753506226,42,687,1051394.047491726,631318.0814653566,4201,49277.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,central,3.3586560000000003,full,2838.3083333333334,-184.02917348343408,-1.5561030180309579,425.75503422327705,-573.9807165758613,31.031328137655894,-424.5144366987546,58.737500700999135,-17.903694948597124,23.065731421126355,392104.1832789265,98470.08477400421,187,3027,6997438.39866284,5380573.493619747,22479,200990.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,central,3.3586560000000003,2026-05,730.5666666666667,-13.824252340944724,-0.4541434359392344,65.357171830776,-57.1443534229666,27.000548794702425,-162.7924588234673,8.310426412924027,108.69853229353417,4.853806544036281,64403.37376885227,13658.305359697428,29,760,798454.5866587398,639756.6258811743,3455,19519.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,central,3.3586560000000003,2026-06,720.0,-78.22968859637061,-2.6076562865456867,165.6835501462995,-222.59191431741652,26.101778065100774,-437.28834045584665,23.20691324158643,263.011745552241,3.637010665625929,149067.7856353967,38861.276899294724,75,795,4121555.173761304,3263255.837605452,10072,97762.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,central,3.3586560000000003,2026-07,744.0,-12.182292623400556,-0.39297718140001797,103.5178372248865,-127.73741471177253,-23.22294453882978,30.4335716204273,13.68892383505625,-106.91658210495665,8.279671559243992,100658.91561370222,23188.83576150582,41,785,1026034.5907510851,846242.9486677727,4751,34432.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,central,3.3586560000000003,2026-08,643.7416666666667,-79.79293992271805,-2.9748432598147287,91.19647502131471,-166.50703412370564,1.151945816682468,145.13279096013207,13.531237211432458,-282.69739068941516,6.295242652220116,77974.10826097502,22761.666753506226,42,687,1051394.047491726,631318.0814653566,4201,49277.0
