arm,half_width_ticks,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,full,2855.958888888889,-1112.6801570776045,-9.350388016352655,1120.7080838811307,-1540.0469723367294,-4.322225758136182,-1392.1121787652569,419.9265002785042,-140.8573786412241,22.901115120159535,1529200.092711237,696265.0267284283,1440,4297,2778600792.6863995,1041482630.7204212,843510,4695258.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-05,743.9916666666667,-225.52864030558592,-7.275198916655512,212.08803678932597,-271.27279060733133,39.89404767784606,-341.4760121204856,92.40483937561619,68.96961882286962,5.11879883405907,392259.290603522,153065.13748907126,318,1062,490789517.1213272,233515555.7392917,137246,956592.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-06,720.0,-356.48368790600904,-11.882789596866967,384.0153755079519,-537.7068416159394,1.9027752758692449,-770.6281863780918,126.60906595700493,233.9269402325605,3.4702326604100824,406547.298245135,209729.7050572352,437,1157,936242480.4286765,313827560.71668535,294343,1507561.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-07,744.0,-282.1983631397121,-9.103173004506843,292.110749227955,-393.9370150572558,-27.203895425213965,-238.4170936993953,118.0019562834623,-148.17441905332808,8.199851767055803,392719.22932730475,195660.06068566913,405,1149,661834118.5032957,270656126.086183,214586,1278990.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-08,647.9672222222222,-248.46946572629457,-9.203038321876644,232.49392235589832,-337.1303250562035,-18.91515328663752,-41.590886567283974,82.91063866242092,-295.5795186433245,6.112231858634678,337674.2745352732,137810.1234964519,280,929,689734676.6330967,223483388.1782613,197335,952115.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,full,2855.958888888889,-1322.8925653422102,-11.116904270483095,1120.7080838811307,-1540.0469723367294,-4.322225758136182,-1392.1121787652569,419.9265002785042,-140.8573786412241,22.901115120159535,1529200.092711237,696265.0267284283,1440,4297,2778600792.6863995,1041482630.7204212,843510,4695258.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-05,743.9916666666667,-279.45079904397346,-9.014642875106615,212.08803678932597,-271.27279060733133,39.89404767784606,-341.4760121204856,92.40483937561619,68.96961882286962,5.11879883405907,392259.290603522,153065.13748907126,318,1062,490789517.1213272,233515555.7392917,137246,956592.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-06,720.0,-412.3699561876555,-13.745665206255183,384.0153755079519,-537.7068416159394,1.9027752758692449,-770.6281863780918,126.60906595700493,233.9269402325605,3.4702326604100824,406547.298245135,209729.7050572352,437,1157,936242480.4286765,313827560.71668535,294343,1507561.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-07,744.0,-336.1837476307277,-10.844637020346054,292.110749227955,-393.9370150572558,-27.203895425213965,-238.4170936993953,118.0019562834623,-148.17441905332808,8.199851767055803,392719.22932730475,195660.06068566913,405,1149,661834118.5032957,270656126.086183,214586,1278990.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-08,647.9672222222222,-294.88806247985065,-10.922332576090138,232.49392235589832,-337.1303250562035,-18.91515328663752,-41.590886567283974,82.91063866242092,-295.5795186433245,6.112231858634678,337674.2745352732,137810.1234964519,280,929,689734676.6330967,223483388.1782613,197335,952115.0
arm_0.1pct,10.0,0.0010004501200209237,pessimistic,8.32,full,2855.958888888889,-2081.581335819444,-17.492531931754385,1120.7080838811307,-1540.0469723367294,-4.322225758136182,-1392.1121787652569,419.9265002785042,-140.8573786412241,22.901115120159535,1529200.092711237,696265.0267284283,1440,4297,2778600792.6863995,1041482630.7204212,843510,4695258.0
arm_0.1pct,10.0,0.0010004501200209237,pessimistic,8.32,2026-05,743.9916666666667,-474.06412683197743,-15.292562475790442,212.08803678932597,-271.27279060733133,39.89404767784606,-341.4760121204856,92.40483937561619,68.96961882286962,5.11879883405907,392259.290603522,153065.13748907126,318,1062,490789517.1213272,233515555.7392917,137246,956592.0
arm_0.1pct,10.0,0.0010004501200209237,pessimistic,8.32,2026-06,720.0,-614.0720560741265,-20.46906853580422,384.0153755079519,-537.7068416159394,1.9027752758692449,-770.6281863780918,126.60906595700493,233.9269402325605,3.4702326604100824,406547.298245135,209729.7050572352,437,1157,936242480.4286765,313827560.71668535,294343,1507561.0
arm_0.1pct,10.0,0.0010004501200209237,pessimistic,8.32,2026-07,744.0,-531.0252668414925,-17.129847317467497,292.110749227955,-393.9370150572558,-27.203895425213965,-238.4170936993953,118.0019562834623,-148.17441905332808,8.199851767055803,392719.22932730475,195660.06068566913,405,1149,661834118.5032957,270656126.086183,214586,1278990.0
arm_0.1pct,10.0,0.0010004501200209237,pessimistic,8.32,2026-08,647.9672222222222,-462.41988607184373,-17.127528808730595,232.49392235589832,-337.1303250562035,-18.91515328663752,-41.590886567283974,82.91063866242092,-295.5795186433245,6.112231858634678,337674.2745352732,137810.1234964519,280,929,689734676.6330967,223483388.1782613,197335,952115.0
arm_0.2pct,20.0,0.0020019011404843745,optimistic,1.984,full,2855.958888888889,-777.5773157651362,-6.5343572174540885,862.4506582466921,-1207.7534436275114,-18.991013289576994,-1076.4567316609368,241.78996183247753,-104.10386349806056,22.907621180397445,1212626.200608623,402915.55156639696,804,3661,2778600792.6863995,1582830099.0127769,843510,2640016.0
arm_0.2pct,20.0,0.0020019011404843745,optimistic,1.984,2026-05,743.9916666666667,-145.95405361208427,-4.7082480135620095,150.84403674215875,-199.609345357955,33.01683721800149,-277.5084642457789,48.26266883683713,79.99503142732227,4.6981701676680405,280847.57493254694,80323.93954769561,161,905,490789517.1213272,328950443.065857,137246,447012.0
arm_0.2pct,20.0,0.0020019011404843745,optimistic,1.984,2026-06,720.0,-272.5790101652931,-9.085967005509769,304.0605394196056,-455.4652925099403,4.549918306261616,-685.5233253290967,84.62368601646018,256.0235815705327,3.726157561851189,333882.44643006945,140844.01555084423,284,1004,936242480.4286765,491621367.299054,294343,963753.0
arm_0.2pct,20.0,0.0020019011404843745,optimistic,1.984,2026-07,744.0,-187.79073313499407,-6.057765584999808,224.54517520387185,-286.88194589618774,-33.12530581456263,-138.0779485511083,63.632540992766906,-150.3742464316955,8.187398763268845,344952.4754363107,106281.0281139998,209,953,661834118.5032957,412487327.8918405,214586,715353.0
arm_0.2pct,20.0,0.0020019011404843745,optimistic,1.984,2026-08,647.9672222222222,-171.25351885277013,-6.343043770595108,183.00090688105504,-265.7968598634304,-23.43246299927745,24.65300646504295,45.27106598641343,-289.7482300642208,6.295894687609359,252943.70380969363,75466.56835385735,150,799,689734676.6330967,349770960.7560243,197335,513898.0
arm_0.2pct,20.0,0.0020019011404843745,central,3.3586560000000003,full,2855.958888888889,-944.271704007521,-7.935170560174751,862.4506582466921,-1207.7534436275114,-18.991013289576994,-1076.4567316609368,241.78996183247753,-104.10386349806056,22.907621180397445,1212626.200608623,402915.55156639696,804,3661,2778600792.6863995,1582830099.0127769,843510,2640016.0
arm_0.2pct,20.0,0.0020019011404843745,central,3.3586560000000003,2026-05,743.9916666666667,-184.5609340087318,-5.953645201504806,150.84403674215875,-199.609345357955,33.01683721800149,-277.5084642457789,48.26266883683713,79.99503142732227,4.6981701676680405,280847.57493254694,80323.93954769561,161,905,490789517.1213272,328950443.065857,137246,447012.0
arm_0.2pct,20.0,0.0020019011404843745,central,3.3586560000000003,2026-06,720.0,-318.4763609932705,-10.615878699775683,304.0605394196056,-455.4652925099403,4.549918306261616,-685.5233253290967,84.62368601646018,256.0235815705327,3.726157561851189,333882.44643006945,140844.01555084423,284,1004,936242480.4286765,491621367.299054,294343,963753.0
arm_0.2pct,20.0,0.0020019011404843745,central,3.3586560000000003,2026-07,744.0,-235.20983214233178,-7.587413940075218,224.54517520387185,-286.88194589618774,-33.12530581456263,-138.0779485511083,63.632540992766906,-150.3742464316955,8.187398763268845,344952.4754363107,106281.0281139998,209,953,661834118.5032957,412487327.8918405,214586,715353.0
arm_0.2pct,20.0,0.0020019011404843745,central,3.3586560000000003,2026-08,647.9672222222222,-206.02457686319195,-7.6309258788723815,183.00090688105504,-265.7968598634304,-23.43246299927745,24.65300646504295,45.27106598641343,-289.7482300642208,6.295894687609359,252943.70380969363,75466.56835385735,150,799,689734676.6330967,349770960.7560243,197335,513898.0
arm_0.2pct,20.0,0.0020019011404843745,pessimistic,8.32,full,2855.958888888889,-1545.8972764707596,-12.990920415430976,862.4506582466921,-1207.7534436275114,-18.991013289576994,-1076.4567316609368,241.78996183247753,-104.10386349806056,22.907621180397445,1212626.200608623,402915.55156639696,804,3661,2778600792.6863995,1582830099.0127769,843510,2640016.0
arm_0.2pct,20.0,0.0020019011404843745,pessimistic,8.32,2026-05,743.9916666666667,-323.899077089346,-10.448474355865505,150.84403674215875,-199.609345357955,33.01683721800149,-277.5084642457789,48.26266883683713,79.99503142732227,4.6981701676680405,280847.57493254694,80323.93954769561,161,905,490789517.1213272,328950443.065857,137246,447012.0
arm_0.2pct,20.0,0.0020019011404843745,pessimistic,8.32,2026-06,720.0,-484.1269282233851,-16.137564274112837,304.0605394196056,-455.4652925099403,4.549918306261616,-685.5233253290967,84.62368601646018,256.0235815705327,3.726157561851189,333882.44643006945,140844.01555084423,284,1004,936242480.4286765,491621367.299054,294343,963753.0
arm_0.2pct,20.0,0.0020019011404843745,pessimistic,8.32,2026-07,744.0,-406.3526215714405,-13.108149082949694,224.54517520387185,-286.88194589618774,-33.12530581456263,-138.0779485511083,63.632540992766906,-150.3742464316955,8.187398763268845,344952.4754363107,106281.0281139998,209,953,661834118.5032957,412487327.8918405,214586,715353.0
arm_0.2pct,20.0,0.0020019011404843745,pessimistic,8.32,2026-08,647.9672222222222,-331.518649586592,-12.279089616279265,183.00090688105504,-265.7968598634304,-23.43246299927745,24.65300646504295,45.27106598641343,-289.7482300642208,6.295894687609359,252943.70380969363,75466.56835385735,150,799,689734676.6330967,349770960.7560243,197335,513898.0
arm_0.5pct,50.0,0.005012269623050569,optimistic,1.984,full,2855.958888888889,-403.91948094305826,-3.3943302126470303,488.32111936143275,-740.0408712195451,-27.15762488403384,-624.5998350846273,86.9454295308704,-49.22736139294385,22.809356456933703,777607.5138759231,145144.51121410355,285,3142,2778600792.6863995,2192323083.1521764,843510,910790.0
arm_0.5pct,50.0,0.005012269623050569,optimistic,1.984,2026-05,743.9916666666667,-68.20293583640445,-2.2001193473139797,77.87113004222644,-115.52427143952355,39.51276879543305,-187.91848243121592,15.671266169510934,86.43880187841464,4.601245400986128,168973.61167996377,26131.286458799095,51,795,490789517.1213272,418322686.00928175,137246,136024.0
arm_0.5pct,50.0,0.005012269623050569,optimistic,1.984,2026-06,720.0,-156.38506308433566,-5.2128354361445215,180.602684947434,-294.36650455551995,6.2482001547491235,-527.3969807277249,33.47034122252062,268.487751646687,3.7484148562589854,243732.82552656316,55815.58142099051,111,831,936242480.4286765,705643580.8055048,294343,374636.0
arm_0.5pct,50.0,0.005012269623050569,optimistic,1.984,2026-07,744.0,-81.94052426599114,-2.643242718257779,126.33541747198595,-157.1807107670725,-43.83149335875447,-21.320858681642562,19.766516126329773,-133.5877783229473,8.15733077277983,210474.39203547026,33008.30480374348,65,809,661834118.5032957,579760274.004596,214586,178586.0
arm_0.5pct,50.0,0.005012269623050569,optimistic,1.984,2026-08,647.9672222222222,-97.3909577563268,-3.60725497523736,103.51188689978623,-172.9693844574287,-29.087100475461494,112.03648675595605,18.037306012509067,-270.5661365950983,6.302365426908644,154426.6846339231,30189.338530570454,58,707,689734676.6330967,488596542.33279383,197335,221544.0
arm_0.5pct,50.0,0.005012269623050569,central,3.3586560000000003,full,2855.958888888889,-510.8137644025204,-4.292614432706369,488.32111936143275,-740.0408712195451,-27.15762488403384,-624.5998350846273,86.9454295308704,-49.22736139294385,22.809356456933703,777607.5138759231,145144.51121410355,285,3142,2778600792.6863995,2192323083.1521764,843510,910790.0
