arm,width,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
always_in_w6,6.0,0.0030043540627415766,optimistic,1.984,2026-06,720.0,-1333.8591989492195,-44.46197329830731,2292.606086036544,-2568.0658559563635,-11.043739576900975,-2579.891226280675,1013.2207180087975,20.567699550692414,1.2345981390862601,278002.20960720786,1715044.5179608124,3051,3231,1514413252.6110125,1497240133.9821258,1405257,0.0
always_in_w6,6.0,0.0030043540627415766,optimistic,1.984,2026-07,744.0,-825.7011327197265,-26.63552041031376,1160.9567470819875,-1452.970007845215,119.4416757223645,-1333.3062113560684,510.7715216781455,-112.29274798578867,3.593213724779806,170769.21626255676,863583.0682408252,1550,1736,1169515005.643973,1136178534.856471,783542,0.0
always_in_w6,6.0,0.0030043540627415766,optimistic,1.984,2026-08,647.9938888888889,-645.3367978322926,-23.90158829203211,1063.960976621282,-1187.8603251306085,163.711082933174,-1023.5897322168145,485.47788018451524,-172.41995419037173,2.7361832883553348,153963.66507171647,820306.2641794677,1479,1642,1145308490.6297548,1133047773.0432866,669716,0.0
always_in_w6,6.0,0.0030043540627415766,central,3.3586560000000003,full,2855.9938888888887,-3379.5808046311836,-28.39989946291652,5359.542566114437,-6113.72104898764,251.1697887635828,-5862.551260224085,2380.5036209062923,-258.1055925235019,10.52569456005704,739845.3180432848,4027400.9173739823,7191,7906,5444651387.855416,5367603858.513735,3434126,0.0
always_in_w6,6.0,0.0030043540627415766,central,3.3586560000000003,2026-05,744.0,-491.82833421260386,-15.865430135890447,842.0187563746149,-904.8248600554583,-20.939230315054715,-925.764090370513,371.0335010348235,6.039410101966012,2.961699407835611,137110.22710180463,628467.0669928688,1111,1297,1615414638.9706728,1601137416.6318595,575611,0.0
always_in_w6,6.0,0.0030043540627415766,central,3.3586560000000003,2026-06,720.0,-1372.0749394942002,-45.73583131647334,2292.606086036544,-2568.0658559563635,-11.043739576900975,-2579.891226280675,1013.2207180087975,20.567699550692414,1.2345981390862601,278002.20960720786,1715044.5179608124,3051,3231,1514413252.6110125,1497240133.9821258,1405257,0.0
always_in_w6,6.0,0.0030043540627415766,central,3.3586560000000003,2026-07,744.0,-849.1760254947886,-27.392775015960925,1160.9567470819875,-1452.970007845215,119.4416757223645,-1333.3062113560684,510.7715216781455,-112.29274798578867,3.593213724779806,170769.21626255676,863583.0682408252,1550,1736,1169515005.643973,1136178534.856471,783542,0.0
always_in_w6,6.0,0.0030043540627415766,central,3.3586560000000003,2026-08,647.9938888888889,-666.5015054295751,-24.685473743800433,1063.960976621282,-1187.8603251306085,163.711082933174,-1023.5897322168145,485.47788018451524,-172.41995419037173,2.7361832883553348,153963.66507171647,820306.2641794677,1479,1642,1145308490.6297548,1133047773.0432866,669716,0.0
always_in_w6,6.0,0.0030043540627415766,pessimistic,8.32,full,2855.9938888888887,-3746.6435175913975,-31.484466676214172,5359.542566114437,-6113.72104898764,251.1697887635828,-5862.551260224085,2380.5036209062923,-258.1055925235019,10.52569456005704,739845.3180432848,4027400.9173739823,7191,7906,5444651387.855416,5367603858.513735,3434126,0.0
always_in_w6,6.0,0.0030043540627415766,pessimistic,8.32,2026-05,744.0,-559.8534344696214,-18.059788208697466,842.0187563746149,-904.8248600554583,-20.939230315054715,-925.764090370513,371.0335010348235,6.039410101966012,2.961699407835611,137110.22710180463,628467.0669928688,1111,1297,1615414638.9706728,1601137416.6318595,575611,0.0
always_in_w6,6.0,0.0030043540627415766,pessimistic,8.32,2026-06,720.0,-1510.0013989563465,-50.33337996521155,2292.606086036544,-2568.0658559563635,-11.043739576900975,-2579.891226280675,1013.2207180087975,20.567699550692414,1.2345981390862601,278002.20960720786,1715044.5179608124,3051,3231,1514413252.6110125,1497240133.9821258,1405257,0.0
always_in_w6,6.0,0.0030043540627415766,pessimistic,8.32,2026-07,744.0,-933.9005081436825,-30.125822843344597,1160.9567470819875,-1452.970007845215,119.4416757223645,-1333.3062113560684,510.7715216781455,-112.29274798578867,3.593213724779806,170769.21626255676,863583.0682408252,1550,1736,1169515005.643973,1136178534.856471,783542,0.0
always_in_w6,6.0,0.0030043540627415766,pessimistic,8.32,2026-08,647.9938888888889,-742.8881760217322,-27.51463637271856,1063.960976621282,-1187.8603251306085,163.711082933174,-1023.5897322168145,485.47788018451524,-172.41995419037173,2.7361832883553348,153963.66507171647,820306.2641794677,1479,1642,1145308490.6297548,1133047773.0432866,669716,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,full,2855.9938888888887,-1874.2986500916682,-15.750442526227019,3244.9759614182526,-4099.53429619746,108.90166331452758,-3990.632632882939,943.5941815288636,-129.0637811256053,11.257007281156469,338916.44785115606,1588887.4559240837,2941,3656,5444641880.183741,5403637562.432175,3434112,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,2026-05,744.0,-235.53427416242138,-7.597879811691012,507.8867122504249,-584.8902155830168,-45.563512066543126,-630.4537276495599,141.6420119987538,40.38632120743598,3.157058519885738,74942.67385007204,238727.3928200854,438,624,1614224543.7247095,1607927202.8420508,574983,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,2026-06,720.0,-787.5957979350472,-26.253193264501576,1388.238414493397,-1761.4448604022339,-84.86820177152515,-1847.113900254607,413.4211345940401,104.8760222460452,1.3128449086860248,108306.67708935638,696409.1185141433,1286,1466,1515594362.7199752,1507490104.4577837,1405872,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,2026-07,744.0,-539.1787274777811,-17.392862176702614,705.0331776195477,-1008.1765190331417,94.24660431373218,-913.720118964349,206.2776943121877,-111.92159086700548,3.8516291942373453,81371.62372995935,347200.6582195683,645,831,1169515005.6439705,1147627119.3473158,783542,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,2026-08,647.9938888888889,-311.98985051642296,-11.555288623529089,643.8176570548794,-745.0227011790698,145.08677283886368,-599.3448860144226,182.25334062388265,-162.40453371208156,2.9354746583473776,74295.47318176883,306550.2863702864,572,735,1145307968.0950828,1140593135.7850049,669715,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,full,2855.9938888888887,-1920.8880029453962,-16.141950530792283,3244.9759614182526,-4099.53429619746,108.90166331452758,-3990.632632882939,943.5941815288636,-129.0637811256053,11.257007281156469,338916.44785115606,1588887.4559240837,2941,3656,5444641880.183741,5403637562.432175,3434112,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-05,744.0,-245.83631378882586,-7.930203670607286,507.8867122504249,-584.8902155830168,-45.563512066543126,-630.4537276495599,141.6420119987538,40.38632120743598,3.157058519885738,74942.67385007204,238727.3928200854,438,624,1614224543.7247095,1607927202.8420508,574983,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-06,720.0,-802.4842402851418,-26.749474676171396,1388.238414493397,-1761.4448604022339,-84.86820177152515,-1847.113900254607,413.4211345940401,104.8760222460452,1.3128449086860248,108306.67708935638,696409.1185141433,1286,1466,1515594362.7199752,1507490104.4577837,1405872,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-07,744.0,-550.3645265567942,-17.753694405057878,705.0331776195477,-1008.1765190331417,94.24660431373218,-913.720118964349,206.2776943121877,-111.92159086700548,3.8516291942373453,81371.62372995935,347200.6582195683,645,831,1169515005.6439705,1147627119.3473158,783542,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-08,647.9938888888889,-322.2029223146387,-11.933554109300063,643.8176570548794,-745.0227011790698,145.08677283886368,-599.3448860144226,182.25334062388265,-162.40453371208156,2.9354746583473776,74295.47318176883,306550.2863702864,572,735,1145307968.0950828,1140593135.7850049,669715,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,full,2855.9938888888887,-2089.0361114501607,-17.554962869444154,3244.9759614182526,-4099.53429619746,108.90166331452758,-3990.632632882939,943.5941815288636,-129.0637811256053,11.257007281156469,338916.44785115606,1588887.4559240837,2941,3656,5444641880.183741,5403637562.432175,3434112,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-05,744.0,-283.01795231382704,-9.129611364962162,507.8867122504249,-584.8902155830168,-45.563512066543126,-630.4537276495599,141.6420119987538,40.38632120743598,3.157058519885738,74942.67385007204,238727.3928200854,438,624,1614224543.7247095,1607927202.8420508,574983,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-06,720.0,-856.2189085388634,-28.54063028462878,1388.238414493397,-1761.4448604022339,-84.86820177152515,-1847.113900254607,413.4211345940401,104.8760222460452,1.3128449086860248,108306.67708935638,696409.1185141433,1286,1466,1515594362.7199752,1507490104.4577837,1405872,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-07,744.0,-590.7357882730834,-19.055993170099462,705.0331776195477,-1008.1765190331417,94.24660431373218,-913.720118964349,206.2776943121877,-111.92159086700548,3.8516291942373453,81371.62372995935,347200.6582195683,645,831,1169515005.6439705,1147627119.3473158,783542,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-08,647.9938888888889,-359.0634623243917,-13.298772169845327,643.8176570548794,-745.0227011790698,145.08677283886368,-599.3448860144226,182.25334062388265,-162.40453371208156,2.9354746583473776,74295.47318176883,306550.2863702864,572,735,1145307968.0950828,1140593135.7850049,669715,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,full,2855.9938888888887,-1015.0556682736908,-8.52989781712952,1634.7622263933526,-2329.4976893801568,74.16753857625918,-2255.330150803904,265.5784068173677,-102.95555172291122,11.275298666034836,187646.59268596445,445039.34203175124,853,1568,5444641880.1837435,5426928310.244635,3434112,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-05,744.0,-116.95726973300165,-3.7728151526774725,255.00284015121073,-313.5021168682431,-47.89916751828025,-361.40128438652334,37.49608749557837,32.09196719980923,3.1512688278606014,41864.78845655503,62886.144511306215,119,305,1613244815.6209195,1611714037.4524512,574586,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-06,720.0,-355.3981169642129,-11.846603898807096,699.3586438551423,-943.9383596251305,-112.48954922060818,-1057.3888718639555,110.70690222842421,123.32045982451412,1.318964707252347,56957.71803801363,185613.30209199677,355,535,1516574090.8237653,1514146512.7540598,1406269,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-07,744.0,-350.62159436263414,-11.310374011697876,356.8160621289614,-626.6958397137976,89.07115598060682,-538.1009026455395,63.43485231544404,-99.72534530186775,4.02547939538429,51421.55052484178,106225.91137816489,205,391,1169515005.64397,1157284682.3248718,783542,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-08,647.9938888888889,-192.07868721384366,-7.114092543429375,323.58468025803415,-445.36137317298915,145.4850993345408,-298.4390919078834,53.94056477792092,-158.6426334453668,2.7795857355376223,37402.53566655399,90313.98405028303,174,337,1145307968.095082,1143783077.7132518,669715,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,full,2855.9938888888887,-1040.8506197252225,-8.74666257886282,1634.7622263933526,-2329.4976893801568,74.16753857625918,-2255.330150803904,265.5784068173677,-102.95555172291122,11.275298666034836,187646.59268596445,445039.34203175124,853,1568,5444641880.1837435,5426928310.244635,3434112,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-05,744.0,-122.71223799705507,-3.958459290227583,255.00284015121073,-313.5021168682431,-47.89916751828025,-361.40128438652334,37.49608749557837,32.09196719980923,3.1512688278606014,41864.78845655503,62886.144511306215,119,305,1613244815.6209195,1611714037.4524512,574586,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-06,720.0,-363.22784384893924,-12.107594794964642,699.3586438551423,-943.9383596251305,-112.48954922060818,-1057.3888718639555,110.70690222842421,123.32045982451412,1.318964707252347,56957.71803801363,185613.30209199677,355,535,1516574090.8237653,1514146512.7540598,1406269,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-07,744.0,-357.69028865846184,-11.538396408337478,356.8160621289614,-626.6958397137976,89.07115598060682,-538.1009026455395,63.43485231544404,-99.72534530186775,4.02547939538429,51421.55052484178,106225.91137816489,205,391,1169515005.64397,1157284682.3248718,783542,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-08,647.9938888888889,-197.2202492207679,-7.304522561801571,323.58468025803415,-445.36137317298915,145.4850993345408,-298.4390919078834,53.94056477792092,-158.6426334453668,2.7795857355376223,37402.53566655399,90313.98405028303,174,337,1145307968.095082,1143783077.7132518,669715,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,full,2855.9938888888887,-1133.9485493995178,-9.528999796346275,1634.7622263933526,-2329.4976893801568,74.16753857625918,-2255.330150803904,265.5784068173677,-102.95555172291122,11.275298666034836,187646.59268596445,445039.34203175124,853,1568,5444641880.1837435,5426928310.244635,3434112,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-05,744.0,-143.48279969907492,-4.628477409647578,255.00284015121073,-313.5021168682431,-47.89916751828025,-361.40128438652334,37.49608749557837,32.09196719980923,3.1512688278606014,41864.78845655503,62886.144511306215,119,305,1613244815.6209195,1611714037.4524512,574586,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-06,720.0,-391.4865271130983,-13.049550903769944,699.3586438551423,-943.9383596251305,-112.48954922060818,-1057.3888718639555,110.70690222842421,123.32045982451412,1.318964707252347,56957.71803801363,185613.30209199677,355,535,1516574090.8237653,1514146512.7540598,1406269,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-07,744.0,-383.2022887751739,-12.361364154037867,356.8160621289614,-626.6958397137976,89.07115598060682,-538.1009026455395,63.43485231544404,-99.72534530186775,4.02547939538429,51421.55052484178,106225.91137816489,205,391,1169515005.64397,1157284682.3248718,783542,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-08,647.9938888888889,-215.77693381217227,-7.991813657952743,323.58468025803415,-445.36137317298915,145.4850993345408,-298.4390919078834,53.94056477792092,-158.6426334453668,2.7795857355376223,37402.53566655399,90313.98405028303,174,337,1145307968.095082,1143783077.7132518,669715,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,full,2855.9938888888887,-516.1231680351992,-4.337178759743029,822.0230613886291,-1294.7436146253945,73.5458247072761,-1221.1977899181206,74.50552696623637,-28.053631516145593,11.120310088886168,128576.56810590689,124460.7002254829,243,958,5444641880.183743,5438784669.195894,3434112,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-05,744.0,-52.187088442976155,-1.6834544659024566,127.82989824440529,-160.0937121017705,-56.00117496732628,-215.0917431413426,9.758808293344304,47.551051464111815,2.936420616482129,28497.516800849276,16303.78330425666,31,217,1612945302.6644213,1612516953.4796462,574430,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-06,720.0,-186.81007377002476,-6.2270024590008255,351.16783127699233,-510.55899523768676,-114.17522667781043,-626.0284304693305,29.61492970366765,124.16951132346583,1.465664684323222,40169.96412201617,49485.91019140179,97,277,1516873603.7802615,1515890358.5759704,1406425,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-07,744.0,-183.5825680542704,-5.922018324331304,180.50826762286826,-382.9701093369275,95.92017778514025,-293.00637582284116,20.630907710794403,-47.207114738760986,3.825358616190318,35644.13317002247,34438.82776099786,68,254,1169515005.6439712,1165542344.7542474,783542,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-08,647.9938888888889,-93.54343776792712,-3.4646044429212304,162.51706424436236,-241.12079794901,147.80204856727255,-87.07124048460446,14.50088125843009,-152.56707956496246,2.892866171890468,24264.954013018785,24232.17896882656,47,210,1145307968.0950825,1144835012.3860238,669715,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,full,2855.9938888888887,-533.7980231158186,-4.485707271510923,822.0230613886291,-1294.7436146253945,73.5458247072761,-1221.1977899181206,74.50552696623637,-28.053631516145593,11.120310088886168,128576.56810590689,124460.7002254829,243,958,5444641880.183743,5438784669.195894,3434112,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-05,744.0,-56.104516688514984,-1.8098231189843543,127.82989824440529,-160.0937121017705,-56.00117496732628,-215.0917431413426,9.758808293344304,47.551051464111815,2.936420616482129,28497.516800849276,16303.78330425666,31,217,1612945302.6644213,1612516953.4796462,574430,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-06,720.0,-192.33206199003618,-6.411068733001206,351.16783127699233,-510.55899523768676,-114.17522667781043,-626.0284304693305,29.61492970366765,124.16951132346583,1.465664684323222,40169.96412201617,49485.91019140179,97,277,1516873603.7802615,1515890358.5759704,1406425,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-07,744.0,-188.48241020696744,-6.080077748611853,180.50826762286826,-382.9701093369275,95.92017778514025,-293.00637582284116,20.630907710794403,-47.207114738760986,3.825358616190318,35644.13317002247,34438.82776099786,68,254,1169515005.6439712,1165542344.7542474,783542,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-08,647.9938888888889,-96.87903423029915,-3.5881462177274672,162.51706424436236,-241.12079794901,147.80204856727255,-87.07124048460446,14.50088125843009,-152.56707956496246,2.892866171890468,24264.954013018785,24232.17896882656,47,210,1145307968.0950825,1144835012.3860238,669715,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,full,2855.9938888888887,-597.5892815871018,-5.021769414104099,822.0230613886291,-1294.7436146253945,73.5458247072761,-1221.1977899181206,74.50552696623637,-28.053631516145593,11.120310088886168,128576.56810590689,124460.7002254829,243,958,5444641880.183743,5438784669.195894,3434112,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-05,744.0,-70.24311508799425,-2.2659069383223955,127.82989824440529,-160.0937121017705,-56.00117496732628,-215.0917431413426,9.758808293344304,47.551051464111815,2.936420616482129,28497.516800849276,16303.78330425666,31,217,1612945302.6644213,1612516953.4796462,574430,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-06,720.0,-212.26176303773423,-7.075392101257807,351.16783127699233,-510.55899523768676,-114.17522667781043,-626.0284304693305,29.61492970366765,124.16951132346583,1.465664684323222,40169.96412201617,49485.91019140179,97,277,1516873603.7802615,1515890358.5759704,1406425,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-07,744.0,-206.16669083079665,-6.650538413896666,180.50826762286826,-382.9701093369275,95.92017778514025,-293.00637582284116,20.630907710794403,-47.207114738760986,3.825358616190318,35644.13317002247,34438.82776099786,68,254,1169515005.6439712,1165542344.7542474,783542,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-08,647.9938888888889,-108.91771263057582,-4.034027400499212,162.51706424436236,-241.12079794901,147.80204856727255,-87.07124048460446,14.50088125843009,-152.56707956496246,2.892866171890468,24264.954013018785,24232.17896882656,47,210,1145307968.0950825,1144835012.3860238,669715,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,full,2855.9938888888887,-213.84666713143864,-1.7970346614261254,414.1155880715515,-533.5093546032957,76.11199090600815,-457.3973636972876,15.775793831992495,-152.2330917740382,11.197401168585298,69321.60820694116,26294.87067311832,51,766,5444641880.18374,5443665318.058106,3434112,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-05,744.0,-18.552163783551308,-0.5984568962435906,64.35962890241564,-51.994555436681935,-60.0115296984053,-108.16397697446882,1.7763594804724878,27.312206106259268,2.7224283578237123,15151.666810023256,2953.3374984917314,5,191,1612945302.6644208,1612884050.81685,574430,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-06,720.0,-112.85725249413407,-3.761908416471136,176.84673065492314,-238.62884443466987,-97.29034510615509,-357.7026249360496,6.837979134688312,77.8478419695915,1.6191304720220112,23338.46532224212,11376.60937863882,23,203,1516873603.7802618,1516737497.3245583,1406425,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-07,744.0,-38.5959529242667,-1.245030739492474,91.18214864617507,-129.36852902677424,87.81023576350947,-34.599840587036056,3.595849545718097,-91.71974573252939,3.7076877968482,17995.73337704847,5990.342474719878,12,198,1169515005.6439714,1168824187.6508467,783542,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-08,647.9938888888889,-43.84129792948772,-1.6237670884703725,81.72707986803667,-113.51742570516967,145.60362994705906,43.06907880026688,3.5656056711136004,-165.67339411735975,3.148154541891358,12835.742697627402,5974.581321267896,11,174,1145307968.0950818,1145219582.265846,669715,0.0
always_in_w80,80.0,0.04080869271168086,central,3.3586560000000003,full,2855.9938888888887,-223.37600359657074,-1.87711329046414,414.1155880715515,-533.5093546032957,76.11199090600815,-457.3973636972876,15.775793831992495,-152.2330917740382,11.197401168585298,69321.60820694116,26294.87067311832,51,766,5444641880.18374,5443665318.058106,3434112,0.0
always_in_w80,80.0,0.04080869271168086,central,3.3586560000000003,2026-05,744.0,-20.634996752591242,-0.6656450565352013,64.35962890241564,-51.994555436681935,-60.0115296984053,-108.16397697446882,1.7763594804724878,27.312206106259268,2.7224283578237123,15151.666810023256,2953.3374984917314,5,191,1612945302.6644208,1612884050.81685,574430,0.0
