close,date,feesUSD,high,low,open,tvlUSD,volumeUSD
2.222754831413022017029989113701913,1752796800,4213.840071321146100396512435732264,2.237200625979466706174170599463264,2.01229352961392416826984135623016,2.222754831413022017029989113701913,6312762.900640870763270722331090861,8427680.142642292200793024871464545
2.268267372750880828634955873903775,1752710400,5457.8472495470797718924356256274,2.334652457323720134725579124531422,2.18842502879749608342672415139288,2.268267372750880828634955873903775,6294754.47206075455034492129706495,10915694.49909415954378487125125478
2.291619512269701762453808345611922,1752624000,3839.744382911241094803846517631962,2.358237163469506728112900877839433,2.181016580469450622133122483784873,2.291619512269701762453808345611922,6175077.933558505748797157592710432,7679488.76582248218960769303526394
2.482972286165267352155200537743549,1752537600,5085.153725257689396369900220757552,2.559111434556532317116196772483426,2.254594650283390154261012864131767,2.482972286165267352155200537743549,6137765.44602255702597081762860569,10170307.45051537879273980044151505
2.4351389729442762170325336298163,1752451200,4797.11441637087317272185542767974,2.506122514685882143049240988234684,2.30659972930502556662696377290815,2.4351389729442762170325336298163,6041268.559922951466832688195261046,9594228.832741746345443710855359598
2.501000766360942387032000662781255,1752364800,3314.503841689451322418879039375381,2.514193046220575232709124537379252,2.371730063102418425845180374183779,2.501000766360942387032000662781255,6030276.603618083032299978050313827,6629007.683378902644837758078750683
2.466749256999128029357358912685194,1752278400,3370.482039461262313604677247033036,2.614195982450459399345409063559453,2.421591087452313202485427762083107,2.466749256999128029357358912685194,5950954.478406443483847543472112924,6740964.078922524627209354494066061
2.522290023364742859983458455126467,1752192000,5284.888800021677405673165854287002,2.57085501805652147293471329601006,2.309285544944034978524331464124686,2.522290023364742859983458455126467,5987838.677865407196839708576580692,10569777.60004335481134633170857425
2.812436896005718276069894335162744,1752105600,3174.737496317971983414507246499082,2.844943690187265183755501486497756,2.505438535354277210338947777919936,2.812436896005718276069894335162744,5963125.365395053791170454171999683,6349474.992635943966829014492998122
2.957061961310342286186216576813249,1752019200,3074.771055466605450974796915448085,2.992359414087272979593619745125207,2.787747517086054105118528768789029,2.957061961310342286186216576813249,5797362.82491042869069698668407843,6149542.110933210901949593830896095
3.041496245744653421131867431712016,1751932800,2124.098430059550645279943504034434,3.096943361630302442418859190240346,2.921042385774689196772799547184591,3.041496245744653421131867431712016,5661435.901590616002934045260694382,4248196.860119101290559887008068815
2.98824996444075486463069566025054,1751846400,2074.825679400035551349394111437983,3.0716771368333127704868139060724,2.953190637168589640840159446053184,2.98824996444075486463069566025054,5556572.48576729486502698351491477,4149651.358800071102698788222875985
3.046747619717788988040009545794391,1751760000,1635.344383367224356587756311820114,3.104115808060638284208451146717841,2.951394638281621754097812997159322,3.046747619717788988040009545794391,5596997.606753749874413423629951412,3270688.766734448713175512623640239
3.083541909951920533670316140140637,1751673600,1519.694163540681687366547338404502,3.119679555242026605644677441451442,3.006289937371629394030151645482313,3.083541909951920533670316140140637,5554247.419766659116916523588678061,3039388.327081363374733094676808983
2.909446876332464989193433868106207,1751587200,2494.792046753030895062527617025673,3.186079376262234064153648650471399,2.877788688203447587454466146524182,2.909446876332464989193433868106207,5531255.414915065139548670789323187,4989584.093506061790125055234051349
2.873782063300033653966072957466831,1751500800,3358.705170584157582587704450126258,2.947829014250108059800556594815881,2.750272826352956059295050450315275,2.873782063300033653966072957466831,5645330.905659520146509715237369855,6717410.341168315165175408900252465
3.058230734915453732770003772149792,1751414400,5233.868176637489117235576695593437,3.100624851977738961483285027695333,2.799098090616865876742612759675474,3.058230734915453732770003772149792,5643445.67061550923195686336651356,10467736.35327497823447115339118703
2.895472893647156607602905064302794,1751328000,2706.624771552034844190959891875965,3.109491635181027734671798967925635,2.885565445177681507967454556614287,2.895472893647156607602905064302794,5407303.261027327631884765766000877,5413249.543104069688381919783751864
2.723544161008876122236176335500373,1751241600,6405.682257500133684613421965563766,2.972178485797958566191412725328674,2.658049278712602962979405603062032,2.723544161008876122236176335500373,5435649.771116425018356819265372405,12811364.51500026736922684393112759
3.212066441419257706919161361420762,1751155200,3730.611090345437222383821695684492,3.276873494070944915017393720942517,2.561342532972506933727096956023402,3.212066441419257706919161361420762,5532971.744612962491407480433575554,7461222.180690874444767643391368965
3.271381277821815721839466011940729,1751068800,1210.742311604938044944110332868562,3.322067089924859629822011179391372,3.187756674089259801167599067863025,3.271381277821815721839466011940729,5337285.882573784263437370587285743,2421484.623209876089888220665737095
3.292601966453147848400212288093655,1750982400,2385.239253515366356251975987444136,3.355255392791367627094650546959021,3.170221102845021460690990969774557,3.292601966453147848400212288093655,5302849.534088287661476658781319719,4770478.507030732712503951974888258
3.23744661108463247660551754237656,1750896000,2726.555707475864212137030904520542,3.392505257664085113282781379813305,3.166854124389317881955980177369094,3.23744661108463247660551754237656,5279256.849096824732351829002865245,5453111.414951728424274061809041092
3.170769444889988897495956933597834,1750809600,2799.675200107809791805981495363683,3.268724393316675971145760307239123,3.074771832425692750603184254101334,3.170769444889988897495956933597834,5285710.578738927232236717551268765,5599350.400215619583611962990727292
3.311414727797604441306625822308991,1750723200,3020.611564852078666730616340845069,3.349362048705553434389275115449639,2.983896823401403345521963638817301,3.311414727797604441306625822308991,5280366.696988967033860606508423803,6041223.129704157333461232681690074
3.734225917063565283351569722456042,1750636800,3003.76746564563312522683592766244,3.776561458736142251489663663448276,3.282234571353403233704799069293935,3.734225917063565283351569722456042,5190831.593467238254766702449530163,6007534.931291266250453671855324884
3.634456601744948005019798687782192,1750550400,1441.020900182668655747975258092946,3.953899232666112019069519943620261,3.559703262634684225293808253279175,3.634456601744948005019798687782192,4937889.907032201392473608912936834,2882041.800365337311495950516185896
3.487440322616063241485861905495201,1750464000,614.2240387767367322516862117723108,3.731699977247282297822427140340058,3.423326562989014190205653509183295,3.487440322616063241485861905495201,5053349.366446629594084831753157652,1228448.077553473464503372423544623
3.318475217266777598214334213804907,1750377600,1162.038911219380545269563876054201,3.531612691706157449470515364578252,3.223895886882872464490129147669612,3.318475217266777598214334213804907,5095978.790898815734199238306522426,2324077.822438761090539127752108385
3.253369637246167514023924712633728,1750291200,1000.750568434077958996046271971432,3.368848321367864683743185200726417,3.210622583543330181214935320288857,3.253369637246167514023924712633728,5226004.941114519136211077914522141,2001501.136868155917992092543942865
3.294739195295127279374707764225127,1750204800,1289.22461022701518779084251352425,3.447292960718879355649557851876505,3.215662306871204834918429859579243,3.294739195295127279374707764225127,5219970.928111830552024204460007487,2578449.220454030375581685027048518
3.13801922851320250450848286128332,1750118400,1414.302147060078497630411936381789,3.341452594087265754629860182048756,3.065144845934942250239793944409108,3.13801922851320250450848286128332,5218172.284279242294808781757928262,2828604.294120156995260823872763608
3.051920013633832504375610084122234,1750032000,2705.843627378071822396879426785768,3.149716169005730464663951348003621,2.923385854334094361004274281895264,3.051920013633832504375610084122234,5398133.733577055795857365571581609,5411687.2547561436447937588535716
2.998261614976406325485514821173235,1749945600,774.9785603737272435518029319730189,3.131194668865967100254372911500743,2.972620491949503860460786834581241,2.998261614976406325485514821173235,5368753.151960618068057911890027484,1549957.120747454487103605863946028
2.868069203622047704555446336822264,1749859200,1358.948078534087780386843250134732,3.053654741493493469151497668026768,2.857006578424716043612885196107706,2.868069203622047704555446336822264,5462763.625223374244115596740168297,2717896.157068175560773686500269462
2.73028210029028706720400086720574,1749772800,4871.544518242042913375671192461921,3.025153110382271801822343868584226,2.728060650631403003984973367593929,2.73028210029028706720400086720574,5501973.304562558495728287779862244,9743089.036484085826751342384923835
2.515479029215631735394247402401441,1749686400,3659.7317806577355336533800950506,2.732764030740564398029171932304621,2.491917038720388365720711166373762,2.515479029215631735394247402401441,5607365.998837917068816537566175751,7319463.561315471067306760190101144
2.414196070338071679594221681575338,1749600000,2975.875853018267649051487490885478,2.538815216093643853554959772128198,2.344624814892514086199256804759037,2.414196070338071679594221681575338,5735846.336958043799546048505961432,5951751.706036535298102974981770997
2.71085477864552870440616932546978,1749513600,4130.111746332029282218008604047451,2.764934308750472129073829209348106,2.386502699977702721388989285980527,2.71085477864552870440616932546978,5794907.958296125601001518701577707,8260223.492664058564436017208094959
2.92166884244859297002230512573095,1749427200,1723.239065682442606427729068349311,2.975647739916637238735458769725481,2.704934377564524196084910261066489,2.92166884244859297002230512573095,5593684.868512645714429464436134413,3446478.1313648852128554581366986
2.874264782826151312859021035199476,1749340800,1082.161846321665535558741828609637,2.957747957535297408213548474769745,2.859517656724330861389866478955235,2.874264782826151312859021035199476,5433553.31566059623672634436596371,2164323.692643331071117483657219295
3.011591826778568138895017231706275,1749254400,1275.548993066078106403623594406756,3.014909020880892229736914469428031,2.858317030577449748441754986421443,3.011591826778568138895017231706275,5462885.244905025448281731486167771,2551097.986132156212807247188813503
3.090810846296386142645436399834418,1749168000,2115.294041417814142034741532905192,3.097629336191360634815101453186767,2.883999667784714771364699280616061,3.090810846296386142645436399834418,5399101.075517886616669621096130784,4230588.082835628284069483065810341
2.783229473265640576462671726865972,1749081600,2646.217867853520421566578285794381,3.150394987407566838675711169532662,2.74843872411536466856183974303967,2.783229473265640576462671726865972,5336849.969302091129347127405659173,5292435.735707040843133156571588701
2.779190761575684697230091711200795,1748995200,2380.815242611501837197333847801391,2.81704377398307825504783867825806,2.674653175334445828097903859319171,2.779190761575684697230091711200795,5548897.710740878948265493935133915,4761630.485223003674394667695602781
2.792373647438019911156238290239811,1748908800,2381.207480687774457226855403893164,2.808054997864217101585219958176066,2.678459656835524572317832373191354,2.792373647438019911156238290239811,5544654.275629380740956293350991988,4762414.961375548914453710807786371
2.917641447771912601297105640701399,1748822400,2365.13493328214216939338364507601,2.999079356109863606630171112843749,2.777492629617963369495060019356332,2.917641447771912601297105640701399,5503558.304121720964639377881782503,4730269.866564284338786767290152004
2.941350302877322622923513734797634,1748736000,1402.923807905672884286281750578107,3.027968536031693150117819458723981,2.901545250284575525902430597934553,2.941350302877322622923513734797634,5531228.171685888743847874972605307,2805847.615811345768572563501156189
2.997845177368347394937068496901288,1748649600,2226.707835627960035578380669463839,3.126787435904430349336300687374216,2.88038132489786622571809777184853,2.997845177368347394937068496901288,5520770.31073345475058528858393339,4453415.671255920071156761338927745
2.522513333742694387563872929781007,1748563200,3539.819138599512791740512509661554,3.013585975294854632422976713185143,2.505326459936418316949584498256031,2.522513333742694387563872929781007,5495316.126716401775128294234056164,7079638.277199025583481025019322959
2.440937321555359457949097536515888,1748476800,4439.824361592788379598633694567509,2.537464306735983254432992236549689,2.264905141634821905635425297534747,2.440937321555359457949097536515888,5721241.91400421405016244517025517,8879648.723185576759197267389134981
2.486194670883903199321258808155955,1748390400,3239.130685072356357069801691831131,2.565951707194560375189568459922065,2.39629380808088632402275818993359,2.486194670883903199321258808155955,5724885.607840533020687187807568184,6478261.370144712714139603383662249
2.549074934210456488912703833672868,1748304000,3055.606777165848433962172201334609,2.630811887837646371304653910102067,2.412352483540765290830475476800015,2.549074934210456488912703833672868,5704082.280780008047346905879693312,6111213.554331696867924344402669233
2.536742752386670749912768461641475,1748217600,2334.635277639519344901228739678377,2.581465628168727036239959011273009,2.458665935429260287892597075833702,2.536742752386670749912768461641475,5682305.913705303234316973479287488,4669270.555279038689802457479356692
2.549536883513056333539110819898929,1748131200,2235.912091732892547412501540349758,2.662174645651155826032353184304847,2.532999988187903343519008009320317,2.549536883513056333539110819898929,5676883.917945041728482545958226551,4471824.183465785094825003080699509
2.558785322899717492051504799490286,1748044800,2137.885131611419094189944159661095,2.574392834861631747658416099527027,2.489404131521992356943379878254283,2.558785322899717492051504799490286,5594887.544818180316829947420986126,4275770.263222838188379888319322228
