open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-07-01 14:00:00,3456.7,3467.79,3450.01,3464.71,430.8037,2024-07-01 14:59:59.999,1490137.409219,3898,199.2925,689369.461141
2024-07-01 15:00:00,3463.8,3473.95,3460.89,3470.4,357.8054,2024-07-01 15:59:59.999,1240854.519232,3277,171.1041,593494.611522
2024-07-01 16:00:00,3470.36,3472.46,3459.6,3463.89,476.2122,2024-07-01 16:59:59.999,1650888.386149,5898,167.5478,580712.861253
2024-07-01 17:00:00,3463.89,3489.76,3458.2,3486.98,465.1154,2024-07-01 17:59:59.999,1616143.832085,3398,163.901,569312.293396
2024-07-01 18:00:00,3487.16,3495.37,3469.19,3478.68,482.4889,2024-07-01 18:59:59.999,1679523.175953,4251,189.0772,658648.161559
2024-07-01 19:00:00,3478.68,3483.4,3464.2,3469.44,281.9319,2024-07-01 19:59:59.999,979283.984896,2024,125.3159,435226.094151
2024-07-01 20:00:00,3468.03,3472.79,3462.16,3463.39,120.642,2024-07-01 20:59:59.999,418343.109038,1109,58.9414,204390.648052
2024-07-01 21:00:00,3463.39,3465.39,3450.5,3456.68,212.2165,2024-07-01 21:59:59.999,733979.325706,1068,127.3801,440645.044833
2024-07-01 22:00:00,3456.33,3458.52,3420.83,3439.81,869.2522,2024-07-01 22:59:59.999,2986673.629125,8737,291.1747,1000616.919343
2024-07-01 23:00:00,3439.82,3443.78,3433.59,3439.6,854.3427,2024-07-01 23:59:59.999,2939252.423738,10333,362.4206,1246834.762815
2024-07-02 00:00:00,3438.59,3443.7,3431.31,3440.8,407.643,2024-07-02 00:59:59.999,1401897.161188,2665,236.9467,814896.718554
2024-07-02 01:00:00,3440.81,3446.64,3438.39,3445.29,201.473,2024-07-02 01:59:59.999,693687.907374,1482,85.7779,295272.051934
2024-07-02 02:00:00,3445.51,3452.99,3443.41,3447.58,157.9016,2024-07-02 02:59:59.999,544375.611893,674,75.0652,258837.562099
2024-07-02 03:00:00,3447.75,3460.58,3446.97,3453.03,228.9758,2024-07-02 03:59:59.999,790722.438888,1052,104.9911,362550.378607
2024-07-02 04:00:00,3453.33,3460.59,3449.31,3450.4,176.5016,2024-07-02 04:59:59.999,609748.50178,3390,72.9876,252153.621611
2024-07-02 05:00:00,3450.54,3457.13,3449.9,3454.77,160.7672,2024-07-02 05:59:59.999,555219.529469,3792,84.2473,290921.56628
2024-07-02 06:00:00,3454.78,3456.7,3443.41,3444.78,204.4002,2024-07-02 06:59:59.999,705039.946264,1050,101.4209,349852.136472
2024-07-02 07:00:00,3445.0,3445.0,3430.61,3434.84,299.666,2024-07-02 07:59:59.999,1029981.69143,1828,154.6335,531440.307922
2024-07-02 08:00:00,3434.83,3442.59,3427.77,3437.58,306.1458,2024-07-02 08:59:59.999,1052063.605991,1502,139.0105,477623.095676
2024-07-02 09:00:00,3437.13,3447.21,3436.21,3441.32,156.9781,2024-07-02 09:59:59.999,540438.765317,1592,83.7558,288290.60537
2024-07-02 10:00:00,3441.05,3449.16,3436.02,3446.8,186.5201,2024-07-02 10:59:59.999,642362.484941,2304,99.7744,343596.195985
2024-07-02 11:00:00,3446.8,3450.35,3442.44,3447.79,213.3618,2024-07-02 11:59:59.999,735570.786769,2746,72.2329,248998.563178
2024-07-02 12:00:00,3447.8,3454.54,3441.95,3446.96,1720.9481,2024-07-02 12:59:59.999,5928876.86036,20711,586.1191,2019354.475965
2024-07-02 13:00:00,3446.97,3458.53,3427.35,3434.33,358.7875,2024-07-02 13:59:59.999,1236203.070552,5145,197.8352,681627.83731
2024-07-02 14:00:00,3434.1,3437.85,3392.61,3406.74,979.7184,2024-07-02 14:59:59.999,3340860.799114,8378,453.0292,1545494.694998
2024-07-02 15:00:00,3405.8,3416.16,3402.82,3411.64,431.8337,2024-07-02 15:59:59.999,1472599.874021,2477,249.4821,850813.06408
2024-07-02 16:00:00,3411.66,3414.03,3404.99,3411.41,358.9081,2024-07-02 16:59:59.999,1223868.997354,2513,245.8332,838249.623612
2024-07-02 17:00:00,3411.79,3420.06,3409.23,3420.0,125.3777,2024-07-02 17:59:59.999,428040.691122,1369,71.4816,244010.942304
2024-07-02 18:00:00,3420.2,3429.8,3420.01,3425.79,170.4403,2024-07-02 18:59:59.999,583995.362957,1332,98.0083,335766.766795
2024-07-02 19:00:00,3425.41,3428.19,3409.2,3410.6,186.6121,2024-07-02 19:59:59.999,637796.622196,2127,95.5694,326659.675332
2024-07-02 20:00:00,3411.6,3418.02,3408.5,3415.68,117.3892,2024-07-02 20:59:59.999,400737.065083,866,65.202,222553.469581
2024-07-02 21:00:00,3415.69,3423.35,3413.21,3416.2,222.4246,2024-07-02 21:59:59.999,760296.244983,1258,127.303,435061.60983
2024-07-02 22:00:00,3416.01,3420.96,3413.44,3419.54,137.3663,2024-07-02 22:59:59.999,469467.974727,927,63.3275,216402.04477
2024-07-02 23:00:00,3419.54,3423.41,3416.34,3416.34,117.4551,2024-07-02 23:59:59.999,401607.91978,726,68.1454,232976.862116
2024-07-03 00:00:00,3416.89,3427.19,3416.04,3419.79,127.0588,2024-07-03 00:59:59.999,434845.684489,3632,64.1602,219588.013119
2024-07-03 01:00:00,3419.78,3421.8,3378.92,3389.99,504.8636,2024-07-03 01:59:59.999,1718286.810382,5664,246.5432,839207.020927
2024-07-03 02:00:00,3390.09,3390.76,3367.6,3377.63,381.0858,2024-07-03 02:59:59.999,1288220.789648,5964,195.0763,659396.738645
2024-07-03 03:00:00,3377.8,3378.2,3327.57,3355.62,808.8708,2024-07-03 03:59:59.999,2710427.731323,9219,262.8851,881304.145102
2024-07-03 04:00:00,3355.61,3358.41,3348.6,3356.28,232.7693,2024-07-03 04:59:59.999,780731.666582,1750,121.0861,406085.642537
2024-07-03 05:00:00,3356.27,3363.63,3354.4,3363.63,201.1875,2024-07-03 05:59:59.999,675662.393216,1161,91.1256,305980.091274
2024-07-03 06:00:00,3363.64,3368.51,3361.02,3366.61,147.071,2024-07-03 06:59:59.999,494878.700934,752,87.6589,294953.257853
2024-07-03 07:00:00,3366.61,3366.61,3348.07,3348.07,292.3046,2024-07-03 07:59:59.999,980475.6698,1291,125.6387,421379.202102
2024-07-03 08:00:00,3347.7,3352.81,3328.07,3333.4,682.0625,2024-07-03 08:59:59.999,2281744.949185,7663,316.2714,1058055.438812
2024-07-03 09:00:00,3334.19,3347.2,3330.21,3336.86,350.0844,2024-07-03 09:59:59.999,1169363.215289,2871,173.4137,579072.567687
2024-07-03 10:00:00,3336.86,3338.21,3278.76,3309.9,1436.5443,2024-07-03 10:59:59.999,4750157.450611,11178,736.1876,2433955.40099
2024-07-03 11:00:00,3310.01,3310.01,3287.74,3303.59,551.8013,2024-07-03 11:59:59.999,1821763.214664,3033,267.5796,883343.666533
2024-07-03 12:00:00,3302.41,3303.46,3271.0,3285.83,1016.9161,2024-07-03 12:59:59.999,3340500.527959,12558,560.3866,1840577.525139
2024-07-03 13:00:00,3285.21,3315.22,3276.62,3313.0,624.158,2024-07-03 13:59:59.999,2060491.343662,5401,336.1962,1110200.686543
2024-07-03 14:00:00,3313.39,3327.32,3301.77,3302.4,573.0468,2024-07-03 14:59:59.999,1898332.306698,5248,340.0984,1126806.752256
2024-07-03 15:00:00,3302.2,3313.04,3289.4,3299.79,481.2096,2024-07-03 15:59:59.999,1588939.824741,3808,212.751,702460.088933
2024-07-03 16:00:00,3299.28,3317.79,3292.2,3311.45,376.1727,2024-07-03 16:59:59.999,1244218.620901,2714,158.7015,524906.811455
2024-07-03 17:00:00,3311.54,3314.22,3288.92,3299.42,371.0842,2024-07-03 17:59:59.999,1226495.675873,2860,174.2738,576304.430545
2024-07-03 18:00:00,3298.9,3305.8,3290.67,3304.72,341.4914,2024-07-03 18:59:59.999,1126662.092092,3123,143.972,475047.192693
2024-07-03 19:00:00,3304.14,3308.58,3250.0,3263.19,1236.6153,2024-07-03 19:59:59.999,4056500.627968,15659,597.5486,1960220.981171
2024-07-03 20:00:00,3262.95,3280.4,3247.7,3255.4,488.7779,2024-07-03 20:59:59.999,1596428.470291,3221,211.186,689788.106985
2024-07-03 21:00:00,3255.98,3302.39,3246.6,3294.8,700.2032,2024-07-03 21:59:59.999,2294432.570712,3238,336.8567,1103969.104375
2024-07-03 22:00:00,3294.79,3301.15,3290.25,3298.6,227.9336,2024-07-03 22:59:59.999,751451.005169,1104,95.954,316322.177176
2024-07-03 23:00:00,3299.2,3300.8,3291.61,3292.0,151.6298,2024-07-03 23:59:59.999,499647.471655,702,74.9029,246814.110644
2024-07-04 00:00:00,3292.14,3309.78,3292.14,3303.98,244.2477,2024-07-04 00:59:59.999,806744.382643,1108,117.8596,389211.419097
2024-07-04 01:00:00,3303.82,3304.41,3200.81,3209.2,2144.4851,2024-07-04 01:59:59.999,6956046.365059,34096,733.6881,2384767.471455
2024-07-04 02:00:00,3208.8,3231.1,3152.28,3226.21,2889.7777,2024-07-04 02:59:59.999,9259403.813735,22031,1597.845,5121838.319036
2024-07-04 03:00:00,3225.45,3242.08,3220.8,3241.19,694.7025,2024-07-04 03:59:59.999,2244777.814585,5035,271.8994,878350.351087
2024-07-04 04:00:00,3241.2,3244.26,3224.14,3234.4,416.4081,2024-07-04 04:59:59.999,1347383.583684,1801,158.0289,511184.693171
2024-07-04 05:00:00,3234.13,3234.97,3220.79,3222.0,229.1144,2024-07-04 05:59:59.999,739114.518246,1964,111.0025,358022.68305
2024-07-04 06:00:00,3222.0,3224.34,3191.37,3202.51,818.1061,2024-07-04 06:59:59.999,2626309.664469,13927,283.5606,910253.719222
2024-07-04 07:00:00,3202.8,3206.8,3168.0,3180.6,827.6512,2024-07-04 07:59:59.999,2638823.314424,10599,353.421,1126865.936282
2024-07-04 08:00:00,3179.82,3193.77,3137.4,3165.02,1187.0152,2024-07-04 08:59:59.999,3761664.32687,12139,490.0463,1553707.515394
2024-07-04 09:00:00,3165.02,3170.63,3122.85,3160.65,1820.9278,2024-07-04 09:59:59.999,5734195.927676,23217,631.7405,1990184.075594
2024-07-04 10:00:00,3159.9,3167.77,3130.17,3167.77,727.5094,2024-07-04 10:59:59.999,2289101.962891,4752,350.9058,1103889.351857
2024-07-04 11:00:00,3167.84,3176.38,3151.13,3157.2,1602.2865,2024-07-04 11:59:59.999,5062342.191851,9798,559.1967,1766722.363721
2024-07-04 12:00:00,3157.0,3158.36,3123.67,3130.71,1370.926,2024-07-04 12:59:59.999,4309892.48988,9298,592.1996,1861174.802608
2024-07-04 13:00:00,3131.13,3145.6,3087.72,3124.18,2416.3556,2024-07-04 13:59:59.999,7516658.861241,23419,843.1623,2623944.711715
2024-07-04 14:00:00,3124.16,3128.58,3089.88,3121.05,1332.6073,2024-07-04 14:59:59.999,4145868.480369,13297,582.9299,1813667.871883
2024-07-04 15:00:00,3120.05,3146.41,3106.4,3137.33,1151.5708,2024-07-04 15:59:59.999,3598047.875478,7477,462.947,1446289.067869
2024-07-04 16:00:00,3136.68,3143.59,3111.4,3138.8,855.6095,2024-07-04 16:59:59.999,2674987.230798,6871,429.6703,1343236.813221
2024-07-04 17:00:00,3138.12,3143.99,3132.51,3141.62,375.7607,2024-07-04 17:59:59.999,1178709.289461,3171,162.5592,509854.102909
2024-07-04 18:00:00,3141.49,3144.39,3124.39,3128.8,547.3878,2024-07-04 18:59:59.999,1715031.59889,3297,246.8274,773099.745788
2024-07-04 19:00:00,3128.8,3150.98,3126.19,3132.38,560.3317,2024-07-04 19:59:59.999,1759308.991559,4999,278.7542,875182.158851
2024-07-04 20:00:00,3132.36,3142.57,3126.96,3142.57,321.4138,2024-07-04 20:59:59.999,1007428.452013,1831,147.7048,462817.604087
2024-07-04 21:00:00,3142.52,3166.53,3138.5,3161.24,323.9893,2024-07-04 21:59:59.999,1021524.995011,1732,133.449,420790.176505
2024-07-04 22:00:00,3161.26,3167.84,3124.22,3126.86,439.0386,2024-07-04 22:59:59.999,1380575.640482,2812,262.521,825380.622867
2024-07-04 23:00:00,3128.21,3128.21,3050.0,3058.29,1241.7928,2024-07-04 23:59:59.999,3834224.554856,12905,640.2375,1975993.326201
2024-07-05 00:00:00,3058.91,3107.99,3039.23,3103.79,2633.0838,2024-07-05 00:59:59.999,8089869.984557,26671,692.3838,2125381.816267
2024-07-05 01:00:00,3104.18,3107.2,3061.93,3094.7,704.0326,2024-07-05 01:59:59.999,2171969.736135,6649,387.6958,1196463.304421
2024-07-05 02:00:00,3094.21,3094.21,2896.03,2931.6,2643.5541,2024-07-05 02:59:59.999,7987323.833445,33974,900.0331,2720357.278751
2024-07-05 03:00:00,2928.8,3185.41,2877.41,2920.17,4648.6673,2024-07-05 03:59:59.999,13605363.365224,89279,1573.0262,4616630.123777
2024-07-05 04:00:00,2919.96,2927.99,2810.6,2865.0,3699.7947,2024-07-05 04:59:59.999,10668636.706164,34390,1563.1948,4507771.65081
2024-07-05 05:00:00,2866.01,2904.79,2852.97,2900.8,2855.6422,2024-07-05 05:59:59.999,8232089.747653,30649,935.0297,2696448.582447
2024-07-05 06:00:00,2900.79,2901.4,2841.07,2861.8,2182.633,2024-07-05 06:59:59.999,6263369.162353,29616,806.7519,2314660.151268
2024-07-05 07:00:00,2861.81,2883.4,2847.21,2881.39,1427.8216,2024-07-05 07:59:59.999,4092525.615575,8291,607.2225,1740405.475444
2024-07-05 08:00:00,2881.2,2884.8,2849.0,2851.41,1062.9279,2024-07-05 08:59:59.999,3049754.97276,6554,577.7563,1658456.825559
2024-07-05 09:00:00,2851.29,2888.08,2821.97,2883.2,2109.7036,2024-07-05 09:59:59.999,6030704.73006,15506,1013.7587,2898404.311722
2024-07-05 10:00:00,2883.39,2930.43,2873.2,2914.35,1672.9502,2024-07-05 10:59:59.999,4874090.898577,10354,881.2943,2568440.689618
2024-07-05 11:00:00,2915.75,2956.19,2913.23,2946.66,1334.623,2024-07-05 11:59:59.999,3923640.595974,8749,666.7151,1959824.523942
2024-07-05 12:00:00,2946.61,2989.09,2919.38,2936.0,1888.2369,2024-07-05 12:59:59.999,5562309.547107,19103,790.871,2330245.432379
2024-07-05 13:00:00,2935.54,2978.23,2922.8,2971.4,1472.9829,2024-07-05 13:59:59.999,4358560.707096,8933,695.4297,2059730.289029
2024-07-05 14:00:00,2971.0,2974.8,2936.21,2956.11,1037.6116,2024-07-05 14:59:59.999,3064056.99028,12614,456.7978,1348553.950088
2024-07-05 15:00:00,2956.11,3006.32,2950.0,2991.01,1552.182,2024-07-05 15:59:59.999,4636742.197696,20532,787.8986,2353848.280365
2024-07-05 16:00:00,2991.0,3002.0,2962.03,2967.35,1068.2344,2024-07-05 16:59:59.999,3185494.711659,14158,465.4112,1388134.683833
2024-07-05 17:00:00,2967.76,2996.99,2961.46,2990.8,811.4236,2024-07-05 17:59:59.999,2420456.90724,18517,254.0166,757410.013878
2024-07-05 18:00:00,2991.41,2996.86,2958.83,2993.15,814.3237,2024-07-05 18:59:59.999,2426651.177987,6793,369.3373,1100732.786517
2024-07-05 19:00:00,2992.8,2996.41,2980.22,2988.12,516.0929,2024-07-05 19:59:59.999,1542073.628928,4021,211.7685,632678.706408
2024-07-05 20:00:00,2988.0,2988.6,2963.8,2974.59,458.002,2024-07-05 20:59:59.999,1362327.516055,8198,191.664,570063.692872
2024-07-05 21:00:00,2974.5,2988.48,2970.01,2979.16,380.3722,2024-07-05 21:59:59.999,1132782.05122,6788,168.1003,500521.886407
2024-07-05 22:00:00,2979.12,2989.4,2966.89,2977.76,356.7081,2024-07-05 22:59:59.999,1062856.391078,8428,119.1011,354990.803339
2024-07-05 23:00:00,2977.77,2993.48,2976.2,2982.0,284.922,2024-07-05 23:59:59.999,850671.250944,2361,137.0079,409117.837453
2024-07-06 00:00:00,2981.82,3026.4,2970.67,2987.54,926.1672,2024-07-06 00:59:59.999,2778413.133355,9947,417.2586,1250950.055442
2024-07-06 01:00:00,2987.79,2988.77,2961.79,2963.37,380.3582,2024-07-06 01:59:59.999,1130886.431111,5022,152.9893,454758.817499
2024-07-06 02:00:00,2963.21,2986.15,2955.61,2979.81,336.4597,2024-07-06 02:59:59.999,999193.558011,4586,160.2875,476168.376086
2024-07-06 03:00:00,2980.0,2984.37,2971.06,2980.4,237.8338,2024-07-06 03:59:59.999,708227.753238,7145,128.5652,382777.222016
2024-07-06 04:00:00,2980.58,2982.94,2962.32,2963.0,378.5293,2024-07-06 04:59:59.999,1124517.774108,17974,155.9363,463352.278072
2024-07-06 05:00:00,2963.01,2979.0,2962.45,2972.72,228.7401,2024-07-06 05:59:59.999,679437.646678,4161,108.4019,321957.068807
2024-07-06 06:00:00,2972.2,2998.58,2970.73,2992.38,502.2613,2024-07-06 06:59:59.999,1501639.124799,3794,202.2033,604381.536979
2024-07-06 07:00:00,2992.21,3016.64,2990.03,3004.75,704.5934,2024-07-06 07:59:59.999,2119375.827894,8974,309.6189,931288.047471
2024-07-06 08:00:00,3004.73,3015.39,2998.46,3002.29,530.9177,2024-07-06 08:59:59.999,1596151.12326,11639,223.5402,671844.138648
2024-07-06 09:00:00,3002.17,3006.68,2985.7,3004.63,583.1677,2024-07-06 09:59:59.999,1746013.864113,30280,196.181,587441.117504
2024-07-06 10:00:00,3004.45,3014.61,2998.81,3009.47,401.3329,2024-07-06 10:59:59.999,1206357.25911,4026,203.5027,611685.8178
2024-07-06 11:00:00,3009.39,3013.18,3003.89,3006.01,297.7013,2024-07-06 11:59:59.999,895789.674544,4410,61.7645,185795.805883
2024-07-06 12:00:00,3006.38,3010.4,2990.05,3001.88,253.6632,2024-07-06 12:59:59.999,760940.838091,2806,125.7244,377053.844044
2024-07-06 13:00:00,3001.98,3020.57,2996.01,3007.7,366.6045,2024-07-06 13:59:59.999,1102704.031747,2945,193.1182,580759.086314
2024-07-06 14:00:00,3008.76,3016.65,2996.43,3012.19,368.7895,2024-07-06 14:59:59.999,1108403.19368,4585,197.8793,594682.112768
2024-07-06 15:00:00,3012.47,3030.47,3008.19,3020.98,597.429,2024-07-06 15:59:59.999,1804469.992096,10862,223.4011,674772.80636
2024-07-06 16:00:00,3020.99,3066.38,3017.0,3051.25,933.0998,2024-07-06 16:59:59.999,2839850.050279,10332,414.1653,1260626.977045
2024-07-06 17:00:00,3051.42,3056.2,3041.11,3051.02,384.1936,2024-07-06 17:59:59.999,1171336.33544,2871,235.32,717425.075926
2024-07-06 18:00:00,3052.4,3060.01,3046.21,3055.45,404.9938,2024-07-06 18:59:59.999,1236473.563306,2814,141.8593,433084.866722
2024-07-06 19:00:00,3055.45,3064.09,3049.21,3058.46,386.3336,2024-07-06 19:59:59.999,1180174.490156,15282,184.963,565187.620944
2024-07-06 20:00:00,3058.78,3075.6,3056.89,3064.16,412.7104,2024-07-06 20:59:59.999,1264775.63527,10620,240.6989,737573.173047
2024-07-06 21:00:00,3065.68,3081.81,3057.4,3057.4,360.3398,2024-07-06 21:59:59.999,1105841.041243,3762,165.9837,509335.070262
2024-07-06 22:00:00,3057.25,3067.6,3057.25,3064.68,155.2669,2024-07-06 22:59:59.999,475717.272415,2659,83.5822,256086.943423
2024-07-06 23:00:00,3064.79,3079.39,3062.4,3067.17,303.2556,2024-07-06 23:59:59.999,931554.941994,2471,116.9836,359318.906019
2024-07-07 00:00:00,3067.67,3070.0,3047.2,3049.0,337.9963,2024-07-07 00:59:59.999,1033621.803572,5602,115.801,354163.390086
2024-07-07 01:00:00,3048.5,3059.76,3040.39,3053.64,382.0595,2024-07-07 01:59:59.999,1164562.899082,2605,172.7168,526287.319631
2024-07-07 02:00:00,3053.8,3073.31,3053.3,3067.72,311.2792,2024-07-07 02:59:59.999,953793.730591,1930,102.2155,313262.460799
2024-07-07 03:00:00,3067.8,3068.19,3042.75,3051.39,276.9002,2024-07-07 03:59:59.999,844985.210465,1969,111.2517,339453.081381
2024-07-07 04:00:00,3051.21,3051.22,3028.08,3030.0,275.7303,2024-07-07 04:59:59.999,838525.054961,3434,113.9016,346364.014121
2024-07-07 05:00:00,3030.3,3036.4,3016.6,3030.39,241.8609,2024-07-07 05:59:59.999,732493.587375,1803,113.3227,343136.06083
2024-07-07 06:00:00,3029.78,3039.12,3028.4,3029.0,171.9594,2024-07-07 06:59:59.999,521667.59932,3467,95.5057,289740.635333
2024-07-07 07:00:00,3028.81,3032.52,2994.04,3004.78,524.2922,2024-07-07 07:59:59.999,1577035.865633,9667,215.3006,647542.408795
2024-07-07 08:00:00,3004.71,3013.96,3004.21,3012.79,293.9489,2024-07-07 08:59:59.999,884509.215101,2600,150.982,454243.997535
2024-07-07 09:00:00,3012.99,3019.38,3007.0,3015.09,267.7285,2024-07-07 09:59:59.999,806385.4256,5050,149.4643,450087.9611
2024-07-07 10:00:00,3014.89,3032.22,3008.92,3013.46,261.8421,2024-07-07 10:59:59.999,790382.401875,2137,127.2713,384084.303061
2024-07-07 11:00:00,3013.4,3019.58,3009.23,3015.21,148.0017,2024-07-07 11:59:59.999,446041.081643,1782,65.8516,198423.660144
2024-07-07 12:00:00,3015.22,3023.7,2996.79,3009.3,282.7963,2024-07-07 12:59:59.999,851839.277731,2682,127.975,385461.454027
2024-07-07 13:00:00,3008.48,3010.0,2967.61,2973.42,931.9539,2024-07-07 13:59:59.999,2778576.277386,9854,421.7413,1257542.442219
2024-07-07 14:00:00,2972.85,2974.08,2954.6,2962.21,652.4335,2024-07-07 14:59:59.999,1933131.274104,7269,348.7006,1033174.303472
2024-07-07 15:00:00,2961.81,2977.84,2960.04,2970.4,485.1692,2024-07-07 15:59:59.999,1440353.710648,5312,253.9204,753729.977339
2024-07-07 16:00:00,2970.59,2991.2,2963.8,2989.6,291.3773,2024-07-07 16:59:59.999,868408.642397,1775,141.9585,423216.493616
2024-07-07 17:00:00,2990.49,2999.46,2976.26,2994.59,325.8016,2024-07-07 17:59:59.999,974221.780241,1958,156.4441,467877.851482
2024-07-07 18:00:00,2994.82,3009.2,2985.6,2988.39,373.174,2024-07-07 18:59:59.999,1118053.626022,2626,160.9524,481996.142278
2024-07-07 19:00:00,2988.03,2989.97,2981.32,2985.0,129.147,2024-07-07 19:59:59.999,385419.210679,1222,71.0481,212012.19126
2024-07-07 20:00:00,2985.27,3000.32,2979.2,2998.41,241.4409,2024-07-07 20:59:59.999,722263.439137,2744,99.7698,298488.081031
2024-07-07 21:00:00,2999.29,2999.29,2928.33,2959.18,752.2572,2024-07-07 21:59:59.999,2223835.792687,7242,343.791,1016122.352693
2024-07-07 22:00:00,2959.45,2968.85,2937.03,2937.42,465.1819,2024-07-07 22:59:59.999,1374713.347918,3058,202.5188,598028.930246
2024-07-07 23:00:00,2937.44,2948.41,2920.0,2930.4,775.8919,2024-07-07 23:59:59.999,2274869.33486,8347,398.4929,1168833.688641
2024-07-08 00:00:00,2930.76,2951.6,2884.2,2887.01,1500.0945,2024-07-08 00:59:59.999,4373283.923536,16992,338.2107,986422.482026
2024-07-08 01:00:00,2886.0,2889.0,2822.32,2856.7,2564.4168,2024-07-08 01:59:59.999,7294053.303067,52716,1571.2712,4469261.247945
2024-07-08 02:00:00,2856.72,2895.71,2840.5,2889.8,1052.4274,2024-07-08 02:59:59.999,3029785.610881,7378,483.4844,1392451.641963
2024-07-08 03:00:00,2889.7,2897.0,2866.4,2879.8,673.0967,2024-07-08 03:59:59.999,1938368.297624,7957,413.1135,1189399.071449
2024-07-08 04:00:00,2879.8,2917.17,2875.79,2913.47,448.0999,2024-07-08 04:59:59.999,1298924.759795,3825,273.7184,793747.518911
2024-07-08 05:00:00,2914.58,2920.8,2902.38,2916.61,462.5941,2024-07-08 05:59:59.999,1347955.354755,2915,255.3334,743922.1208
2024-07-08 06:00:00,2916.74,2932.75,2903.0,2912.77,530.4932,2024-07-08 06:59:59.999,1550281.318771,4818,275.9161,806361.478335
2024-07-08 07:00:00,2913.0,2928.98,2902.42,2927.0,597.5851,2024-07-08 07:59:59.999,1741761.032281,4970,162.8436,474528.312102
2024-07-08 08:00:00,2927.55,3065.1,2923.2,3057.65,3539.4064,2024-07-08 08:59:59.999,10663728.192728,30949,1508.5763,4547658.035239
2024-07-08 09:00:00,3057.6,3096.0,3043.59,3050.8,1833.0376,2024-07-08 09:59:59.999,5621184.668625,16501,598.883,1835535.181232
2024-07-08 10:00:00,3051.05,3069.8,3007.5,3013.6,835.8665,2024-07-08 10:59:59.999,2544404.682103,9691,454.2565,1382198.455712
2024-07-08 11:00:00,3013.47,3064.09,3009.6,3053.19,631.7394,2024-07-08 11:59:59.999,1920162.35705,5420,335.6732,1019743.805782
