open_time_ms,iso_utc,open,close
1780423200000,2026-06-02T18:00:00+00:00,67492.34000000,67341.99000000
1780426800000,2026-06-02T19:00:00+00:00,67341.99000000,67315.14000000
1780430400000,2026-06-02T20:00:00+00:00,67315.14000000,67587.77000000
1780434000000,2026-06-02T21:00:00+00:00,67587.78000000,67566.01000000
1780437600000,2026-06-02T22:00:00+00:00,67566.01000000,66385.20000000
1780441200000,2026-06-02T23:00:00+00:00,66385.20000000,66760.83000000
1780444800000,2026-06-03T00:00:00+00:00,66760.84000000,66938.01000000
1780448400000,2026-06-03T01:00:00+00:00,66938.01000000,66920.00000000
1780452000000,2026-06-03T02:00:00+00:00,66920.00000000,66620.01000000
1780455600000,2026-06-03T03:00:00+00:00,66620.00000000,65849.90000000
1780459200000,2026-06-03T04:00:00+00:00,65849.90000000,66465.98000000
1780462800000,2026-06-03T05:00:00+00:00,66465.99000000,67330.01000000
1780466400000,2026-06-03T06:00:00+00:00,67330.00000000,66983.27000000
1780470000000,2026-06-03T07:00:00+00:00,66983.27000000,67220.03000000
1780473600000,2026-06-03T08:00:00+00:00,67220.03000000,67028.00000000
1780477200000,2026-06-03T09:00:00+00:00,67028.01000000,67075.17000000
1780480800000,2026-06-03T10:00:00+00:00,67075.18000000,67294.52000000
1780484400000,2026-06-03T11:00:00+00:00,67294.51000000,67067.37000000
1780488000000,2026-06-03T12:00:00+00:00,67067.37000000,67078.72000000
1780491600000,2026-06-03T13:00:00+00:00,67078.72000000,66906.01000000
1780495200000,2026-06-03T14:00:00+00:00,66906.00000000,66864.95000000
1780498800000,2026-06-03T15:00:00+00:00,66864.95000000,66076.01000000
1780502400000,2026-06-03T16:00:00+00:00,66076.01000000,66061.83000000
1780506000000,2026-06-03T17:00:00+00:00,66061.83000000,65964.08000000
1780509600000,2026-06-03T18:00:00+00:00,65964.08000000,66036.57000000
1780513200000,2026-06-03T19:00:00+00:00,66036.56000000,65462.00000000
1780516800000,2026-06-03T20:00:00+00:00,65461.99000000,65007.27000000
1780520400000,2026-06-03T21:00:00+00:00,65007.27000000,65768.88000000
1780524000000,2026-06-03T22:00:00+00:00,65768.89000000,64912.98000000
1780527600000,2026-06-03T23:00:00+00:00,64912.97000000,64142.75000000
1780531200000,2026-06-04T00:00:00+00:00,64142.75000000,63344.97000000
1780534800000,2026-06-04T01:00:00+00:00,63344.98000000,62178.10000000
1780538400000,2026-06-04T02:00:00+00:00,62178.10000000,63231.99000000
1780542000000,2026-06-04T03:00:00+00:00,63232.00000000,64363.49000000
1780545600000,2026-06-04T04:00:00+00:00,64363.49000000,64399.99000000
1780549200000,2026-06-04T05:00:00+00:00,64399.99000000,63955.47000000
1780552800000,2026-06-04T06:00:00+00:00,63955.48000000,64027.99000000
1780556400000,2026-06-04T07:00:00+00:00,64027.99000000,63603.15000000
1780560000000,2026-06-04T08:00:00+00:00,63603.15000000,63629.99000000
1780563600000,2026-06-04T09:00:00+00:00,63629.99000000,63266.00000000
1780567200000,2026-06-04T10:00:00+00:00,63266.01000000,62420.00000000
