range_pct,range_width,rebalance_count,avg_period_hours,avg_period_days,rebalances_per_month,efficiency_score
1.0,±0.5%,2390,3.6641572563780844,0.1526732190157535,196.41593425408058,4.182350480970306e-06
2.0,±1.0%,1044,8.383732057416267,0.34932216905901115,85.79842483734733,1.9138755980861243e-05
3.0,±1.5%,576,15.18370883882149,0.6326545349508954,47.337061979226114,5.199306759098787e-05
4.0,±2.0%,408,21.420537897310513,0.8925224123879381,33.53041890195183,9.779951100244499e-05
5.0,±2.5%,281,31.06737588652482,1.2944739952718676,23.09325419472663,0.0001773049645390071
6.0,±3.0%,200,43.58706467661692,1.8161276948590384,16.436479853897957,0.00029850746268656717
7.000000000000001,±3.5%,153,56.88961038961039,2.370400432900433,12.573907088231936,0.0004545454545454546
8.0,±4.0%,116,74.88034188034187,3.1200142450142447,9.533158315260815,0.0006837606837606838
9.0,±4.5%,108,80.37614678899082,3.349006116207951,8.875699121104896,0.0008256880733944953
10.0,±5.0%,86,100.70114942528735,4.19588122605364,7.067686337176121,0.0011494252873563218
11.0,±5.5%,68,126.97101449275362,5.290458937198068,5.588403150325305,0.0015942028985507246
12.0,±6.0%,55,156.44642857142858,6.518601190476191,4.520031959821938,0.002142857142857143
13.0,±6.5%,50,171.7843137254902,7.157679738562091,4.109119963474489,0.0025490196078431374
14.000000000000002,±7.0%,47,182.52083333333334,7.605034722222222,3.8625727656660196,0.002916666666666667
15.0,±7.5%,45,190.45652173913044,7.9356884057971016,3.6982079671270403,0.003260869565217391
16.0,±8.0%,38,224.64102564102564,9.360042735042734,3.1229311722406115,0.0041025641025641026
17.0,±8.5%,33,257.6764705882353,10.736519607843137,2.712019175893163,0.005
18.0,±9.0%,29,292.03333333333336,12.168055555555556,2.3832895788152038,0.006
19.0,±9.5%,29,292.03333333333336,12.168055555555556,2.3832895788152038,0.006333333333333333
20.0,±10.0%,26,324.48148148148147,13.520061728395062,2.136742381006734,0.007407407407407408
21.0,±10.5%,18,461.10526315789474,19.212719298245613,1.479283186850816,0.011052631578947368
22.0,±11.0%,18,461.10526315789474,19.212719298245613,1.479283186850816,0.011578947368421053
23.0,±11.5%,19,438.05,18.252083333333335,1.5614655861203057,0.0115
24.0,±12.0%,18,461.10526315789474,19.212719298245613,1.479283186850816,0.01263157894736842
25.0,±12.5%,17,486.72222222222223,20.28009259259259,1.3971007875813262,0.013888888888888888
26.0,±13.0%,11,730.0833333333334,30.42013888888889,0.9040063919643876,0.021666666666666667
27.0,±13.5%,13,625.7857142857143,26.074404761904763,1.068371190503367,0.019285714285714288
28.000000000000004,±14.0%,11,730.0833333333334,30.42013888888889,0.9040063919643876,0.023333333333333334
28.999999999999996,±14.5%,10,796.4545454545455,33.18560606060606,0.8218239926948978,0.026363636363636363
30.0,±15.0%,10,796.4545454545455,33.18560606060606,0.8218239926948978,0.02727272727272727
31.0,±15.5%,10,796.4545454545455,33.18560606060606,0.8218239926948978,0.028181818181818183
32.0,±16.0%,10,796.4545454545455,33.18560606060606,0.8218239926948978,0.02909090909090909
33.0,±16.5%,8,973.4444444444445,40.56018518518518,0.6574591941559182,0.03666666666666667
34.0,±17.0%,10,796.4545454545455,33.18560606060606,0.8218239926948978,0.03090909090909091
35.0,±17.5%,8,973.4444444444445,40.56018518518518,0.6574591941559182,0.03888888888888889
36.0,±18.0%,8,973.4444444444445,40.56018518518518,0.6574591941559182,0.04
37.0,±18.5%,5,1460.1666666666667,60.84027777777778,0.4109119963474489,0.06166666666666667
38.0,±19.0%,5,1460.1666666666667,60.84027777777778,0.4109119963474489,0.06333333333333334
39.0,±19.5%,5,1460.1666666666667,60.84027777777778,0.4109119963474489,0.065
40.0,±20.0%,5,1460.1666666666667,60.84027777777778,0.4109119963474489,0.06666666666666667
41.0,±20.5%,3,2190.25,91.26041666666667,0.24654719780846934,0.1025
42.0,±21.0%,3,2190.25,91.26041666666667,0.24654719780846934,0.105
43.0,±21.5%,3,2190.25,91.26041666666667,0.24654719780846934,0.1075
44.0,±22.0%,3,2190.25,91.26041666666667,0.24654719780846934,0.11
45.0,±22.5%,2,2920.3333333333335,121.68055555555556,0.16436479853897956,0.15
46.0,±23.0%,2,2920.3333333333335,121.68055555555556,0.16436479853897956,0.15333333333333335
47.0,±23.5%,2,2920.3333333333335,121.68055555555556,0.16436479853897956,0.15666666666666665
48.0,±24.0%,2,2920.3333333333335,121.68055555555556,0.16436479853897956,0.16
49.0,±24.5%,2,2920.3333333333335,121.68055555555556,0.16436479853897956,0.16333333333333333
50.0,±25.0%,2,2920.3333333333335,121.68055555555556,0.16436479853897956,0.16666666666666666
