arm,half_width_ticks,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,full,2855.893611111111,-2520.5331280840787,-21.18173969739812,3279.8295338157022,-4985.32766120169,93.32026739472443,-5075.694226304357,670.1566512221877,90.36656510859119,11.90518841319851,790239.6063257379,1110502.8112942525,2307,2309,522096514.1686946,110826321.7057342,869112,9018863.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-05,743.9455555555555,-573.3267197988265,-18.495763799403857,931.124509372389,-1294.6865379416547,19.975188039980104,-1428.74118017512,173.4194071073469,134.05464223503245,4.318138609198389,204956.7678073565,286497.4880840871,607,608,169544176.9251543,38219599.92220785,202274,2395871.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-06,720.0,-426.88393387396957,-14.229464462465652,925.1822599688949,-1137.0862908983124,-17.438311186339103,-1432.729122584868,174.48181608485464,295.64283168388846,0.09901589501303501,204622.4937098951,290282.372618535,587,587,154645428.64370146,34554956.10041565,239681,2290022.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-07,744.0,-719.139339929703,-23.198043223538807,782.0431321880114,-1294.3179121650685,22.91028398042578,-1232.6675232828834,172.0715796953881,-61.6503888797259,6.001377890793321,205616.72454894305,284457.5377214123,601,601,126734348.24348883,24186972.660088662,261716,2347044.0
arm_0.1pct,10.0,0.0010004501200209237,optimistic,1.984,2026-08,647.9480555555556,-801.1831344815861,-29.675828274646943,641.4796322864071,-1259.2369201966465,67.87310656065763,-981.5564002614896,150.18384833459848,-277.6805199306052,1.4866560181937358,175043.6202595444,249265.4128702202,512,513,71172560.35635006,13864793.02302177,165441,1985926.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,full,2855.893611111111,-2629.1638897114103,-22.094637246842066,3279.8295338157022,-4985.32766120169,93.32026739472443,-5075.694226304357,670.1566512221877,90.36656510859119,11.90518841319851,790239.6063257379,1110502.8112942525,2307,2309,522096514.1686946,110826321.7057342,869112,9018863.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-05,743.9455555555555,-601.5012248595255,-19.40468531443572,931.124509372389,-1294.6865379416547,19.975188039980104,-1428.74118017512,173.4194071073469,134.05464223503245,4.318138609198389,204956.7678073565,286497.4880840871,607,608,169544176.9251543,38219599.92220785,202274,2395871.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-06,720.0,-455.0124877452965,-15.167082924843216,925.1822599688949,-1137.0862908983124,-17.438311186339103,-1432.729122584868,174.48181608485464,295.64283168388846,0.09901589501303501,204622.4937098951,290282.372618535,587,587,154645428.64370146,34554956.10041565,239681,2290022.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-07,744.0,-747.4045663398582,-24.10982472064059,782.0431321880114,-1294.3179121650685,22.91028398042578,-1232.6675232828834,172.0715796953881,-61.6503888797259,6.001377890793321,205616.72454894305,284457.5377214123,601,601,126734348.24348883,24186972.660088662,261716,2347044.0
arm_0.1pct,10.0,0.0010004501200209237,central,3.3586560000000003,2026-08,647.9480555555556,-825.2456107667365,-30.567102545619882,641.4796322864071,-1259.2369201966465,67.87310656065763,-981.5564002614896,150.18384833459848,-277.6805199306052,1.4866560181937358,175043.6202595444,249265.4128702202,512,513,71172560.35635006,13864793.02302177,165441,1985926.0
