hour_epoch,p0,p1,fees_usd,funding_usd,gamma_pnl_usd,payoff_usd,eth_ntl_usd,exit_ntl_usd,held_optimistic,held_central,held_pessimistic
1777593600,2257.474376496238,2259.3203908127334,0.09026469310041327,0.0060319201732200265,-0.008523531145745,0.0877730821278883,482.5536138576021,462.0887302685189,False,False,False
1777597200,2259.3203908127334,2268.051274192088,0.06715605435798763,0.00511628393242767,-0.19006127198540956,-0.11778893369499426,487.16306416062065,390.39504570875994,False,False,False
1777600800,2268.051274192088,2265.836709039295,0.04486513490637446,0.005939842811867014,-0.012163343892293565,0.03864163382594791,490.7703655978232,515.1871476093934,False,False,False
1777604400,2265.836709039295,2282.5932137564114,0.346925702857199,0.006127352696182106,-0.6948292328440542,-0.3417761772906731,490.1882156945684,304.86023863240405,False,False,False
1777608000,2282.5932137564114,2280.0196367558187,0.06002422792418983,0.006326676750531132,-0.016219204953085486,0.050131699721635475,506.1341400424905,534.3098851622407,False,False,False
1777611600,2280.0196367558187,2283.6871019673704,0.059749541260220654,0.006051520961037945,-0.03296686954777672,0.03283419267348188,484.1216768830356,443.8607304971703,False,False,False
1777615200,2283.6871019673704,2278.0693576440567,0.11617630996190954,0.0061754576345018795,-0.07725992175551988,0.04509184584089154,494.0366107601503,555.5197470427476,False,False,False
1777618800,2278.0693576440567,2279.3999472849273,0.06734629997022062,0.0055743993509107985,-0.004349055381965838,0.06857164393916558,505.7291314049262,491.1261791501704,False,False,False
1777622400,2279.3999472849273,2285.877933151865,0.08613189151536758,0.005916472198130229,-0.10284710930735241,-0.010798745593854603,490.9853942781222,419.849184920985,False,False,False
1777626000,2285.877933151865,2281.087918744872,0.02680102329602553,0.006188420404680778,-0.05605206111924654,-0.023062617418540238,495.07363237446214,547.4501530484241,False,False,False
1777629600,2281.087918744872,2281.394800463529,0.06428495762018481,0.0030172473072512234,-0.0002307793477870218,0.06707142557964901,497.5425535100875,494.1783232037722,False,False,False
1777633200,2281.394800463529,2285.6437378690234,0.10261501723728185,-0.0010331601395432359,-0.04419004733733034,0.05739180976040828,494.1458482605873,447.54569406513997,False,False,False
1777636800,2285.6437378690234,2301.5491021332227,0.35822130977643163,0.0022984458698201422,-0.6153626722702858,-0.2548429166240341,497.66068416588547,323.3427495491487,False,False,False
1777640400,2301.5491021332227,2317.3618687866383,0.383479381253932,0.006241254752787306,-0.5998671084736884,-0.2101464724669691,499.3003802229845,327.2101457382899,False,False,False
1777644000,2317.3618687866383,2307.906404399657,0.30388457540418096,0.0021400183671104163,-0.21273202553204573,0.09329256823924564,503.15488740487547,605.0561514938026,False,False,False
1777647600,2307.906404399657,2307.3834536306,0.2696286671449683,0.006317468849165085,-0.0006547896297125488,0.2752913463644208,505.39750793320684,511.06149271014743,False,False,False
1777651200,2307.3834536306,2302.6964120262833,0.2631840579410558,0.004477786659514952,-0.05267090603820379,0.21499093856236695,485.8709482980634,536.6636824741302,False,False,False
1777654800,2302.6964120262833,2311.9110496184376,0.1446682252226234,0.006083956982530395,-0.20379169536426467,-0.053039513159110874,486.71655860243163,386.50540048001716,False,False,False
1777658400,2311.9110496184376,2304.516981505619,0.0920638291033014,0.006085886294271235,-0.1306444326269749,-0.03249471722940227,486.8709035416988,566.8152141822973,False,False,False
1777662000,2304.516981505619,2305.7842337737825,0.056687891999412765,0.005240692877842171,-0.0038549282699942844,0.05807365660726065,492.0099213115561,478.2542070234725,False,False,False
1777665600,2305.7842337737825,2284.302186881601,0.19106024456650955,0.005508962391924224,-1.1120175315677718,-0.9154483246093381,503.3774115427836,735.7360304512132,False,False,False
1777669200,2284.302186881601,2291.635933880117,0.12066766716006268,0.003521162327714055,-0.13122579892881037,-0.00703696944103363,487.2367199471488,406.85625949289556,True,True,False
1777672800,2291.635933880117,2293.1464080460573,0.06780905644853186,-0.0005911523823673527,-0.005538084619696126,0.06167981944646837,507.2963034131577,490.8180110772959,True,True,False
1777676400,2293.1464080460573,2295.380841489525,0.037582040356799816,-0.00036877934224351826,-0.012101229451972007,0.02511203156258429,490.6590503506097,466.2805829315902,True,True,False
