start_utc,end_utc,hours,n_recenters,lp_fees_usd,funding_usd,onchain_cost_usd,rehedge_notional_usd,net_central_usd,lp_value_abs_gap_usd
2026-05-01 21:00:00+00:00,2026-05-03 22:00:00+00:00,48.98555555555556,1,2.795193274553187,0.1065460821363968,0.9031796006206116,3244.099382194166,-1.4811961898485035,8.881784197001252e-16
2026-05-05 04:00:00+00:00,2026-05-06 04:00:00+00:00,23.98138888888889,0,4.05567744875091,0.047201650972091384,0.5936278083389661,2465.9957938069347,0.17845018799433077,8.881784197001252e-16
2026-05-06 14:00:00+00:00,2026-05-10 15:00:00+00:00,96.98472222222222,1,10.758467540213283,0.591518450982575,0.7823379958216736,5641.537808267156,0.8689114395950048,4.440892098500626e-15
2026-05-11 04:00:00+00:00,2026-05-13 03:00:00+00:00,46.971666666666664,1,6.337065526178399,0.26362285409145403,0.7442870246314286,3650.582126545521,-0.1900830935389517,3.552713678800501e-15
2026-05-15 14:00:00+00:00,2026-05-16 06:00:00+00:00,15.980833333333333,0,2.044217962285049,0.03114280355716469,0.5133172952126093,1396.0608100556042,0.5137059178521586,4.440892098500626e-16
2026-05-16 10:00:00+00:00,2026-05-17 22:00:00+00:00,35.926944444444445,0,2.6924201154290905,0.02312683501369014,0.4515614743564673,1971.39299200968,0.41668290169301914,0.0
2026-05-18 01:00:00+00:00,2026-05-18 11:00:00+00:00,9.995,0,1.5210163511105272,-0.004396648801207919,0.5739890964182968,1317.6125765260804,0.12863887263377333,4.440892098500626e-16
2026-05-18 15:00:00+00:00,2026-05-18 18:00:00+00:00,2.984166666666667,0,1.3599711730670736,0.01304902919908868,0.5735940628332361,1245.8814301621235,-0.13786606066140605,1.1102230246251565e-16
2026-05-19 10:00:00+00:00,2026-05-21 17:00:00+00:00,54.96388888888889,0,9.335777638083794,0.25097782700370513,0.5093962087538839,4328.021506145146,0.37524537456248264,1.7763568394002505e-15
2026-05-21 20:00:00+00:00,2026-05-22 18:00:00+00:00,21.998055555555556,0,2.3393426575743668,0.1731119003995967,0.7151761069143379,2262.2593669371618,-0.2712627230344028,0.0
2026-05-22 20:00:00+00:00,2026-05-23 07:00:00+00:00,10.996944444444445,0,1.555923876854024,0.03930256525688431,0.6068547950454378,1497.5617724124927,-0.13970157617508522,2.7755575615628914e-16
2026-05-23 22:00:00+00:00,2026-05-24 20:00:00+00:00,21.998055555555556,0,2.5686180133580847,0.12134283057685603,0.6699015044939698,2131.7309008142875,-0.20995798193772908,8.881784197001252e-16
2026-05-26 16:00:00+00:00,2026-05-27 17:00:00+00:00,24.941111111111113,0,5.030970136357717,0.07660399662758817,0.6751183016175772,2576.671685854765,1.000411033469254,8.881784197001252e-16
2026-05-27 22:00:00+00:00,2026-05-28 03:00:00+00:00,4.991388888888889,0,1.4961187785517638,0.004534427426973735,0.6042634161521423,1223.1194707608106,0.1621756014580225,1.6653345369377348e-16
2026-05-28 04:00:00+00:00,2026-05-28 16:00:00+00:00,11.998333333333333,0,3.8949234475344348,-0.0016714006534019662,0.5154543842532565,1628.0019833824729,1.1743191078881785,8.881784197001252e-16
2026-05-29 10:00:00+00:00,2026-05-29 15:00:00+00:00,4.995555555555556,0,1.4121475819089935,0.030098959660176634,0.6380619762382447,1333.4668719150723,0.09974587475492003,0.0
2026-05-29 19:00:00+00:00,2026-06-01 01:00:00+00:00,53.98888888888889,0,5.099368265678644,0.2580624405843495,0.5503533526348703,3122.6033091726385,0.5627057384733221,8.881784197001252e-16
2026-06-01 03:00:00+00:00,2026-06-01 17:00:00+00:00,13.9975,1,3.7428544015192076,0.12620160150690968,0.8125192549578151,2497.903575537181,-0.60349185167895,1.7763568394002505e-15
2026-06-02 06:00:00+00:00,2026-06-02 14:00:00+00:00,7.994166666666667,0,2.0221204532803077,0.04980130735192605,0.647325787425045,1443.7199114089585,0.4772222701207095,6.661338147750939e-16
2026-06-02 16:00:00+00:00,2026-06-02 22:00:00+00:00,5.996666666666667,0,3.2391584889016576,0.031096286059029137,0.6768176491632361,1426.6240969328212,1.356653554455703,2.220446049250313e-16
2026-06-02 23:00:00+00:00,2026-06-03 02:00:00+00:00,2.9944444444444445,0,2.8785686218684883,0.007182123886847991,0.5950457381245889,1205.1765426676193,1.3680848872825502,4.440892098500626e-16
2026-06-03 06:00:00+00:00,2026-06-03 19:00:00+00:00,12.98611111111111,1,4.992488877376478,0.02279525182403492,0.8710086181577059,2558.2141273970797,0.29373664416994194,1.7763568394002505e-15
2026-06-04 02:00:00+00:00,2026-06-04 03:00:00+00:00,0.9941666666666666,0,2.9594584264959956,0.0,0.5160428451636069,988.0739604799608,1.881907687580233,8.881784197001252e-16
2026-06-04 06:00:00+00:00,2026-06-04 10:00:00+00:00,3.9975,0,3.5842200283605274,0.009447340178993175,0.6945057661144189,1448.0440827180787,1.328952312308513,4.440892098500626e-16
2026-06-04 13:00:00+00:00,2026-06-05 02:00:00+00:00,12.99638888888889,0,9.498009735709584,0.08562040676477979,0.7489168472663881,2338.17211264043,5.147529864806681,1.6653345369377348e-16
