start_utc,end_utc,hours,n_recenters,lp_fees_usd,funding_usd,onchain_cost_usd,rehedge_notional_usd,net_central_usd,lp_value_abs_gap_usd
2026-05-06 14:00:00+00:00,2026-05-10 15:00:00+00:00,96.98472222222222,0,2.8674442092336068,0.6368979662549883,0.6323020148226505,2275.625970857846,0.1140316019123534,7.105427357601002e-15
2026-05-29 19:00:00+00:00,2026-06-03 02:00:00+00:00,102.99444444444444,0,6.319317007899717,0.6852892995977306,0.8032870740071307,3320.6505055576145,-0.9366155075942791,7.105427357601002e-15
2026-06-04 13:00:00+00:00,2026-06-05 05:00:00+00:00,15.995277777777778,0,3.139387090814923,0.0917833738443859,0.6412176279495464,1562.0445725648715,0.5374840520591737,0.0
2026-06-05 14:00:00+00:00,2026-06-05 18:00:00+00:00,3.9983333333333335,0,4.021508979184389,-0.024139978654357363,0.620716030199453,1248.3831421810303,1.2946638254052603,1.7763568394002505e-15
2026-06-08 00:00:00+00:00,2026-06-11 17:00:00+00:00,88.98416666666667,0,11.745016619752755,-0.028239045029290727,0.6746889770634454,3677.3105933856637,0.8060132882097351,8.881784197001252e-15
2026-06-16 18:00:00+00:00,2026-06-17 19:00:00+00:00,24.999166666666667,0,2.524545414796434,0.1634810629968972,0.6254113280031711,1459.1622130297037,0.002907611084235706,2.6645352591003757e-15
2026-06-18 20:00:00+00:00,2026-06-21 23:00:00+00:00,74.9811111111111,0,3.2875973001566177,0.31995050275532216,0.5593107501108527,2144.533131633753,-0.03018473930190324,4.440892098500626e-15
2026-06-23 09:00:00+00:00,2026-06-24 11:00:00+00:00,25.984444444444446,0,1.610662851180522,-0.007079509549056434,0.5537046469740301,1263.6784344604803,0.09935192799999593,0.0
2026-06-26 14:00:00+00:00,2026-06-29 17:00:00+00:00,74.995,0,6.092107043693791,-0.3052350504202272,0.5475919272394778,2320.864405819849,0.9261524649789412,0.0
2026-06-30 14:00:00+00:00,2026-07-01 05:00:00+00:00,14.998055555555556,0,1.3293850853718379,0.06605315853432289,0.5168371662935243,1152.9617798526033,0.0035109531868393606,0.0
2026-07-02 14:00:00+00:00,2026-07-06 15:00:00+00:00,96.99861111111112,0,6.29965571065497,0.42134994991226865,0.5076516220224915,2777.9440319861965,0.5009240363566473,3.552713678800501e-15
2026-07-08 02:00:00+00:00,2026-07-11 22:00:00+00:00,91.97833333333334,0,4.928277605046519,0.5252125131766712,0.46384506570245315,2360.5641997646285,0.2803830131135532,3.552713678800501e-15
2026-07-15 13:00:00+00:00,2026-07-20 04:00:00+00:00,110.99916666666667,0,7.849816695122405,0.9346125301314114,0.6554181570082631,2713.477897535355,3.5639531880673014,5.329070518200751e-15
2026-07-20 16:00:00+00:00,2026-07-26 14:00:00+00:00,141.9936111111111,0,5.201243351887968,0.7936936960225651,0.6104977175425375,3316.1192208658003,-0.6371773857546155,8.215650382226158e-15
2026-08-05 18:00:00+00:00,2026-08-17 01:00:00+00:00,270.99944444444446,0,5.776496279722839,1.3779377022970538,0.6427399771809715,4148.167147170595,-0.28553130561399187,8.881784197001252e-16
2026-08-19 23:00:00+00:00,2026-08-20 15:00:00+00:00,15.9975,0,2.296457918464933,0.0865090860680449,0.5433947507369714,1327.8176529052625,0.11548749168505618,1.7763568394002505e-15
2026-08-20 19:00:00+00:00,2026-08-21 08:00:00+00:00,12.999166666666667,0,1.802471933128972,0.06646611508800215,0.5098358628753807,1169.603300645133,0.14337638633857075,1.7763568394002505e-15
2026-08-21 10:00:00+00:00,2026-08-21 20:00:00+00:00,9.983611111111111,0,1.7986721298316588,0.05835579773187475,0.5698858258813979,1209.663472061075,-0.025247493719649294,1.3322676295501878e-15
2026-08-21 22:00:00+00:00,2026-08-22 05:00:00+00:00,6.9991666666666665,0,1.430701364508962,0.1082953918196061,0.580750526288826,1106.830286143096,0.407629227564242,0.0
2026-08-22 06:00:00+00:00,2026-08-27 08:00:00+00:00,121.98944444444444,0,11.771126912137525,0.6367861758471322,0.5084105624829155,3933.558004909733,0.8324365147005739,7.105427357601002e-15
