hour_epoch,p0,p1,fees_usd,funding_usd,gamma_pnl_usd,payoff_usd,eth_ntl_usd,exit_ntl_usd,held_optimistic,held_central,held_pessimistic
1777593600,2257.474376496238,2259.3203908127334,0.15536147139467152,0.003211031525049994,-0.08486230273731474,0.07371020018240679,256.8825220039995,49.410598595773926,False,False,False
1777597200,2259.3203908127334,2268.051274192088,0.11579618453548766,0.0031842429867567877,-0.9905381414901349,-0.8715577139678904,303.19770969480567,0.0,False,False,False
1777600800,2268.051274192088,2265.836709039295,0.44590001784496525,0.004108278324875808,-0.12109382562214716,0.3289144705476939,339.4401702766901,586.9640405707132,False,False,False
1777604400,2265.836709039295,2282.5932137564114,0.15179193014614537,0.0041698936954067895,-2.247715627023528,-2.091753803181976,333.5914956325431,0.0,False,False,False
1777608000,2282.5932137564114,2280.0196367558187,0.5966279866210346,0.006172246752568718,-0.16146458053238988,0.44133565284121334,493.7797402054974,779.3976805443773,True,True,False
1777611600,2280.0196367558187,2283.6871019673704,0.18124591138223414,0.003407985079390506,-0.29209667756460733,-0.10744278110298269,272.6388063512405,0.0,True,True,False
1777615200,2283.6871019673704,2278.0693576440567,0.7383432300581106,0.00465317545482768,-0.7691582802432918,-0.026161874730353474,372.2540363862143,995.5302927481712,True,True,False
1777618800,2278.0693576440567,2279.3999472849273,0.6694342661251406,0.005397843533721742,-0.04329549819116696,0.6315366114676954,489.7113661802443,341.6821736836165,True,True,False
1777622400,2279.3999472849273,2285.877933151865,0.24020138508707214,0.00411635409891015,-0.7408694803737422,-0.4965517411877599,341.6004795696461,0.0,False,False,False
1777626000,2285.877933151865,2281.087918744872,0.2665040747849599,0.004783399861618529,-0.55802156780486,-0.2867340931582816,382.67198892948227,913.6280645496959,False,False,False
1777629600,2281.087918744872,2281.394800463529,0.6393029997459949,0.002471046398196227,-0.0022974819423815865,0.6394765642018095,407.4743001164565,373.3707659944903,True,True,False
1777633200,2281.394800463529,2285.6437378690234,0.21223034002642255,-0.0007806032051483721,-0.4206367779353485,-0.2091870411140743,373.35144688558063,0.0,True,True,False
1777636800,2285.6437378690234,2301.5491021332227,0.3992626905936469,0.0018874008317928052,-2.514645640210883,-2.1134955487854437,408.6610007129599,0.0,False,False,False
1777640400,2301.5491021332227,2317.3618687866383,0.16590329333267062,0.005314158617936107,-2.5646378913531676,-2.393420439402561,425.13268943488856,0.0,False,False,False
1777644000,2317.3618687866383,2307.906404399657,1.098959773571425,0.001972857826226143,-1.6524068953891098,-0.5514742639914587,463.852587751844,1011.454948851086,False,False,False
1777647600,2307.906404399657,2307.3834536306,2.0685551707256056,0.00607975193947988,-0.006518530363041619,2.0681163923020436,486.3801551583903,543.7958253631909,True,True,True
1777651200,2307.3834536306,2302.6964120262833,2.0236782756330776,0.002674623260563284,-0.5243897654285903,1.5019631334650507,290.21519754375913,805.1425762479386,True,True,True
1777654800,2302.6964120262833,2311.9110496184376,0.6795531320781614,0.0037338936837642755,-1.019533966982859,-0.33624694122093324,298.711494701142,0.0,True,True,True
1777658400,2311.9110496184376,2304.516981505619,0.8763484137598759,0.0037532782908665744,-1.2817498061584487,-0.4016481141077062,300.26226326932596,1012.757936592378,False,False,False
1777662000,2304.516981505619,2305.7842337737825,0.5634658382570731,0.0037482276691378456,-0.03837799259380345,0.5288360733324075,351.89339339985037,212.44744153857252,True,False,False
1777665600,2305.7842337737825,2284.302186881601,0.21673648132885406,0.005100865925239049,-4.525506176994518,-4.303668829740425,466.0878952155563,1006.1321438865973,False,False,False
1777669200,2284.302186881601,2291.635933880117,0.26423053095171506,0.0021964973595791624,-0.7937713145326023,-0.527344286221308,303.93775385774654,0.0,False,False,False
1777672800,2291.635933880117,2293.1464080460573,0.46238122555471783,-0.0005890053587448238,-0.05513243251552069,0.4066597876804523,505.4538391356936,338.4144979373701,True,True,True
1777676400,2293.1464080460573,2295.380841489525,0.3735555930068573,-0.0002542826845519462,-0.12047551627574654,0.2528257940465588,338.321826173425,91.18841858430271,True,True,True
1777680000,2295.380841489525,2297.7878127928384,0.480020742360101,0.0002591073153601002,-0.13952174050000743,0.3407581091754537,344.92454121419087,78.97032415607778,True,True,True
1777683600,2297.7878127928384,2298.8331876236225,0.37431416764463227,0.002950781648535359,-0.02627036543369518,0.35099458385947246,332.7186226318806,217.3433511651676,True,True,True
1777687200,2298.8331876236225,2304.2437693791608,0.4166044684790462,0.0031920207586704514,-0.6712597374707805,-0.2514632482330638,470.9870831556005,0.0,True,True,True
1777690800,2304.2437693791608,2304.9642210883867,0.6307948980473741,0.003962770000419013,-0.012408326097333638,0.6223493419504594,381.968461475046,302.69738309632214,True,True,True
1777694400,2304.9642210883867,2300.562515118004,0.3324871023687047,0.0037833183850477466,-0.46342443522192645,-0.12715401446817398,302.66547080381974,786.7389383057364,True,True,True
1777698000,2300.562515118004,2299.9117190936977,0.25512623831806264,0.002395814935567143,-0.01016112026090027,0.2473609329927295,280.235216399839,351.97977427164557,True,True,True
1777701600,2299.9117190936977,2305.506146683084,0.44653870539773316,0.00276515036907678,-0.6120654110403475,-0.16276155527353758,352.01079132264584,0.0,True,True,True
1777705200,2305.506146683084,2301.6654012227823,0.21391931458128313,0.003030390043575389,-0.35259442488998005,-0.13564472026512153,496.679403336238,918.6307456324697,True,True,True
1777708800,2301.6654012227823,2303.503429740075,0.22053270967409228,0.00515395006246582,-0.08092249909884136,0.14476416063771674,412.31600499726557,209.8540027851721,True,True,True
1777712400,2303.503429740075,2305.8948593941964,0.23784151158095765,0.005793461224137614,-0.13675041985116726,0.10688455295392801,463.4768979310091,200.30798471576236,True,True,True
1777716000,2305.8948593941964,2303.5992840367635,0.15864579021173963,0.005673990359248187,-0.1258744746929536,0.038445305878034214,453.91922873985493,706.1591720036843,True,True,True
1777719600,2303.5992840367635,2301.175509320271,0.2489205945265999,0.0055835388919810176,-0.140610125832126,0.1138940075864549,452.92257272027587,719.5118968369378,True,True,True
1777723200,2301.175509320271,2304.000750635904,0.20214423157194816,0.0029554118290616594,-0.1912323896489515,0.013867253752058328,466.30774058626037,155.07363460645678,True,True,True
1777726800,2304.000750635904,2308.314885112857,0.16235218059935,0.0026311461380820267,-0.43606529826530427,-0.2710819715278723,408.72173018749936,0.0,True,True,True
1777730400,2308.314885112857,2307.4081845527294,0.23097403900842334,0.00464997141281165,-0.019590320165530112,0.21603369025570487,441.49210178227656,541.0369539805404,True,True,True
1777734000,2307.4081845527294,2308.870698054996,0.2340560830198036,0.0018610187403865813,-0.05098812195933519,0.184928979800855,287.49594333352616,126.71372564171361,True,True,True
1777737600,2308.870698054996,2310.263823333371,0.40621542830921814,0.0020681355889827376,-0.046203900054288816,0.36207966384391205,380.4237342695051,227.43359443496362,True,True,True
1777741200,2310.263823333371,2306.5842458778493,0.15455014538168554,0.00551528557104748,-0.32228068621855743,-0.16221525526582442,481.0583233213967,884.5037127527754,True,True,True
1777744800,2306.5842458778493,2309.9433256948596,0.32182925643268373,0.004726223813271417,-0.26903882400267354,0.057516656243281616,378.0979050617134,8.762455370250663,True,True,True
1777748400,2309.9433256948596,2311.855282557744,0.10632074130784461,0.0032824429681190103,-0.08694394072478492,0.022659243551178695,262.59543744952083,52.59858896385678,False,False,False
1777752000,2311.855282557744,2310.72945308448,0.09833347612853056,0.003829774165401296,-0.03011471144414163,0.07204853884979023,306.3819332321037,429.8667755288537,False,False,False
1777755600,2310.72945308448,2326.5979234637684,0.16530148487761934,0.005374284152081833,-2.5882034312511006,-2.4175276622213993,429.94273216654665,0.0,False,False,False
