arm,width,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,2026-07,744.0,-166.37431218868772,-5.366913296409281,178.3399781836158,-254.50854085708224,28.375331639690444,-225.99935997607622,72.57270116181928,-36.2781334002916,1.0010718431518033,54763.949986231026,87831.12737501322,645,1389,1169515005.6439705,1147627119.3473158,783542,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,2026-08,647.9938888888889,-79.65788570660447,-2.950319886869057,106.71520216978989,-123.7456353369441,24.64415789074539,-98.99196365704032,50.49406623839347,-31.738087094026934,0.509136348430544,28518.685662117885,50955.18571948303,572,1221,1145307968.0950828,1140593135.7850049,669715,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,full,2855.9938888888887,-962.7223107953286,-8.090120762855312,1411.3385524055732,-1756.316582293502,-44.08251373295579,-1800.3990960264546,480.6525788861088,24.472599309895454,5.157955300306672,365145.2929342583,690843.6098663582,2941,5798,5444641880.183741,5403637562.432175,3434112,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-05,744.0,-266.2502986770675,-8.588719312163468,453.24033731874437,-521.5915316495881,-38.92324701651387,-560.514778666102,128.61344125100766,20.791703784731904,2.8165487052685356,160691.26629432337,213453.73472552406,438,1182,1614224543.7247095,1607927202.8420508,574983,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-06,720.0,-438.99131674399274,-14.633043891466425,673.0430347334241,-856.4708744498896,-58.178756246877754,-914.8929937272426,228.97237023488853,71.69711601948204,0.8311984034557813,121171.39099158559,338603.56204634067,1286,2006,1515594362.7199752,1507490104.4577837,1405872,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-07,744.0,-173.90247143191496,-5.609757142964999,178.3399781836158,-254.50854085708224,28.375331639690444,-225.99935997607622,72.57270116181928,-36.2781334002916,1.0010718431518033,54763.949986231026,87831.12737501322,645,1389,1169515005.6439705,1147627119.3473158,783542,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-08,647.9938888888889,-83.57822394235892,-3.0955189686373115,106.71520216978989,-123.7456353369441,24.64415789074539,-98.99196365704032,50.49406623839347,-31.738087094026934,0.509136348430544,28518.685662117885,50955.18571948303,572,1221,1145307968.0950828,1140593135.7850049,669715,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,full,2855.9938888888887,-1143.883451618091,-9.612486548251939,1411.3385524055732,-1756.316582293502,-44.08251373295579,-1800.3990960264546,480.6525788861088,24.472599309895454,5.157955300306672,365145.2929342583,690843.6098663582,2941,5798,5444641880.183741,5403637562.432175,3434112,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-05,744.0,-345.9747636652419,-11.160476247265867,453.24033731874437,-521.5915316495881,-38.92324701651387,-560.514778666102,128.61344125100766,20.791703784731904,2.8165487052685356,160691.26629432337,213453.73472552406,438,1182,1614224543.7247095,1607927202.8420508,574983,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-06,720.0,-499.10861211076843,-16.636953737025614,673.0430347334241,-856.4708744498896,-58.178756246877754,-914.8929937272426,228.97237023488853,71.69711601948204,0.8311984034557813,121171.39099158559,338603.56204634067,1286,2006,1515594362.7199752,1507490104.4577837,1405872,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-07,744.0,-201.0727508999637,-6.4862177709665705,178.3399781836158,-254.50854085708224,28.375331639690444,-225.99935997607622,72.57270116181928,-36.2781334002916,1.0010718431518033,54763.949986231026,87831.12737501322,645,1389,1169515005.6439705,1147627119.3473158,783542,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-08,647.9938888888889,-97.72732494212237,-3.61956468853846,106.71520216978989,-123.7456353369441,24.64415789074539,-98.99196365704032,50.49406623839347,-31.738087094026934,0.509136348430544,28518.685662117885,50955.18571948303,572,1221,1145307968.0950828,1140593135.7850049,669715,0.0
