final_pv,pnl,initial_capital,cash_pct,oor_pct,trade_count,enter_count,recenter_count,same_width_recenter_count,exit_count,gross_fee_carry_usd,raw_swing_pnl_usd,raw_boundary_il_last_usd,raw_boundary_il_abs_max_usd,hedge_accounting_mode,steps,cum_reward,cum_reward_usd,lp_fee_usd,funding_cost_usd,tx_cost_usd,hedge_pnl_usd,lp_value_change_usd,il_realized_usd,time_in_range_pct,time_oor_pct,time_cash_pct,masked_invalid_actions,n_hold,n_go_cash_requested,n_stay_cash,n_entries,rebalance_count,episode_kind,episode_id,policy,start_idx,end_idx,start_ts,end_ts
906.3146587103993,-93.68534128960073,1000.0,18.473895582329316,1.2048192771084338,91,46,0,0,45,-80.80819888763949,-12.877142401960931,-0.0002296316456522618,7.279462037452959,continuous_delta_hedged,249,-0.0936853412896004,-93.68534128960042,45.2425352255557,0.4702652145175919,125.5804688986776,13.11857533863255,-25.995717740593477,0.0,80.32128514056225,1.2048192771084338,18.473895582329316,0,158,45,0,46,46,episode,0,shipped_dqn,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1025.743344404476,25.74334440447592,1000.0,0.4016064257028112,1.6064257028112447,5,1,4,4,0,38.590183843536465,-12.846839439060528,-1.2584370046092772,12.152832199152954,continuous_delta_hedged,249,0.02574334440447594,25.743344404475938,47.174476978911926,0.626212785849322,7.958080349526133,4.4871147672554486,-17.33395420631598,0.0,97.99196787148594,1.6064257028112447,0.4016064257028112,0,244,0,0,1,5,episode,0,always_in_w10,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1003.3216514748051,3.321651474805094,1000.0,0.4016064257028112,89.1566265060241,1,1,0,0,0,4.313208858810168,-0.9915573840050415,-9.699021596015996,36.118109045434835,continuous_delta_hedged,249,0.0033216514748051268,3.3216514748051265,5.928502334685062,0.035293475874893857,1.58,-5.934984997982334,4.943427613977292,0.0,10.441767068273093,89.1566265060241,0.4016064257028112,0,248,0,0,1,1,episode,0,always_in_w10_no_recenter,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1013.8760391533348,13.876039153334773,1000.0,0.4016064257028112,0.4016064257028112,2,1,1,1,0,20.96084628300612,-7.084807129671395,-1.8103148820803199,13.76180556089912,continuous_delta_hedged,249,0.013876039153334725,13.876039153334725,24.64673820894233,0.5732552984523298,3.112636627483881,-7.765229838721094,0.6804227090497079,0.0,99.19678714859438,0.4016064257028112,0.4016064257028112,0,247,0,0,1,2,episode,0,always_in_w20,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1038.0869005460277,38.086900546027664,1000.0,0.4016064257028112,8.433734939759036,22,1,21,21,0,68.13421718684017,-30.047316640811836,-2.859325287390675,9.7288811029116,continuous_delta_hedged,249,0.03808690054602834,38.08690054602834,104.71698290889131,0.6212212849066439,35.9615444371445,50.93454845382175,-80.98186509463358,0.0,91.16465863453816,8.433734939759036,0.4016064257028112,0,227,0,0,1,22,episode,0,always_in_w4,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1038.034986880347,38.034986880347105,1000.0,0.4016064257028112,3.614457831325301,10,1,9,9,0,60.015225926390514,-21.980239046043025,-0.0030633758947260503,9.258919101890001,continuous_delta_hedged,249,0.03803498688034749,38.03498688034749,76.80837286207998,0.5671835472764765,16.225963388412993,13.698178145257216,-35.67841719130024,0.0,95.98393574297188,3.614457831325301,0.4016064257028112,0,239,0,0,1,10,episode,0,always_in_w6,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1000.0,0.0,1000.0,100.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,continuous_delta_hedged,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,249,0,0,episode,0,always_cash,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1004.9246394377407,4.924639437740666,1000.0,56.22489959839358,3.2128514056224895,20,7,6,0,7,14.132538258664514,-9.207898820923903,0.0,9.892419843595349,continuous_delta_hedged,249,0.004924639437740614,4.924639437740613,43.0661684142698,0.2245405076062419,28.709089647999043,0.0,0.0,0.0,40.562248995983936,3.2128514056224895,56.22489959839358,0,96,0,133,7,13,episode,0,paper_w4_threshold,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
925.1955940854523,-74.80440591454771,1000.0,17.269076305220885,5.622489959839357,90,43,5,5,42,-42.6298313399668,-32.17457457458114,-0.052610504315225626,21.288968926851794,continuous_delta_hedged,249,-0.07480440591454794,-74.80440591454794,87.15721994533513,0.5375754417850105,129.2494758435169,63.11589418007531,-95.29046875465644,0.0,77.10843373493977,5.622489959839357,17.269076305220885,0,159,42,0,43,48,episode,1,shipped_dqn,470,720,2025-09-20 14:00:00+00:00,2025-09-30 23:00:00+00:00
1032.7318708089026,32.73187080890261,1000.0,0.4016064257028112,2.4096385542168677,7,1,6,6,0,53.49794886582627,-20.766078056923636,-0.024456499242660357,15.633115931959992,continuous_delta_hedged,249,0.032731870808902636,32.73187080890263,65.42209514769313,0.5352843662564566,11.388861915610395,84.24172814716582,-105.00780620408943,0.0,97.18875502008032,2.4096385542168677,0.4016064257028112,0,242,0,0,1,7,episode,1,always_in_w10,470,720,2025-09-20 14:00:00+00:00,2025-09-30 23:00:00+00:00
994.2087901753843,-5.791209824615748,1000.0,0.4016064257028112,86.34538152610442,1,1,0,0,0,2.1067364639093196,-7.897946288525052,-33.49686101767668,69.92797329463644,continuous_delta_hedged,249,-0.005791209824615733,-5.791209824615734,4.85438163679943,1.1676451728901114,1.58,61.63482274045102,-69.53276902897608,0.0,13.253012048192772,86.34538152610442,0.4016064257028112,0,248,0,0,1,1,episode,1,always_in_w10_no_recenter,470,720,2025-09-20 14:00:00+00:00,2025-09-30 23:00:00+00:00
1016.3200773351163,16.320077335116252,1000.0,0.4016064257028112,1.2048192771084338,4,1,3,3,0,27.625854101533783,-11.305776766417516,-0.38181829672601,18.71289814749764,continuous_delta_hedged,249,0.016320077335116263,16.320077335116267,34.68465511041765,0.6306665117526127,6.42813449713125,75.71901337195237,-87.0247901383699,0.0,98.39357429718876,1.2048192771084338,0.4016064257028112,0,245,0,0,1,4,episode,1,always_in_w20,470,720,2025-09-20 14:00:00+00:00,2025-09-30 23:00:00+00:00
1069.467717582025,69.46771758202499,1000.0,0.4016064257028112,7.228915662650602,19,1,18,18,0,115.32514904429328,-45.85743146226889,-0.288166926568465,21.739718605988287,continuous_delta_hedged,249,0.06946771758202439,69.46771758202438,147.735498298584,0.7383901730235051,31.671959081267204,98.07579016755994,-143.93322162982884,0.0,92.3694779116466,7.228915662650602,0.4016064257028112,0,230,0,0,1,19,episode,1,always_in_w4,470,720,2025-09-20 14:00:00+00:00,2025-09-30 23:00:00+00:00
1049.4142829101024,49.41428291010243,1000.0,0.4016064257028112,4.819277108433735,13,1,12,12,0,87.27454995699748,-37.86026704689458,-2.1476236094531487,18.11234346725587,continuous_delta_hedged,249,0.04941428291010289,49.41428291010289,109.6607796651387,0.7921561798203847,21.594073528320862,86.57399954904442,-124.434266595939,0.0,94.77911646586345,4.819277108433735,0.4016064257028112,0,236,0,0,1,13,episode,1,always_in_w6,470,720,2025-09-20 14:00:00+00:00,2025-09-30 23:00:00+00:00
1000.0,0.0,1000.0,100.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,continuous_delta_hedged,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,249,0,0,episode,1,always_cash,470,720,2025-09-20 14:00:00+00:00,2025-09-30 23:00:00+00:00
1028.3136961742691,28.313696174269126,1000.0,53.41365461847389,5.220883534136546,22,5,13,0,4,50.40848751256955,-22.094791338300382,-0.6392136985913339,21.256076323344928,continuous_delta_hedged,249,0.028313696174269157,28.313696174269154,86.44802341940051,0.3230341222417006,35.71650178458927,0.0,0.0,0.0,41.365461847389554,5.220883534136546,53.41365461847389,0,99,0,128,5,18,episode,1,paper_w4_threshold,470,720,2025-09-20 14:00:00+00:00,2025-09-30 23:00:00+00:00
906.3146587103993,-93.68534128960073,1000.0,18.473895582329316,1.2048192771084338,91,46,0,0,45,-80.80819888763949,-12.877142401960931,-0.0002296316456522618,7.279462037452959,continuous_delta_hedged,249,-0.0936853412896004,-93.68534128960042,45.2425352255557,0.4702652145175919,125.5804688986776,13.11857533863255,-25.995717740593477,0.0,80.32128514056225,1.2048192771084338,18.473895582329316,0,158,45,0,46,46,rolling,0,shipped_dqn,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1025.743344404476,25.74334440447592,1000.0,0.4016064257028112,1.6064257028112447,5,1,4,4,0,38.590183843536465,-12.846839439060528,-1.2584370046092772,12.152832199152954,continuous_delta_hedged,249,0.02574334440447594,25.743344404475938,47.174476978911926,0.626212785849322,7.958080349526133,4.4871147672554486,-17.33395420631598,0.0,97.99196787148594,1.6064257028112447,0.4016064257028112,0,244,0,0,1,5,rolling,0,always_in_w10,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1003.3216514748051,3.321651474805094,1000.0,0.4016064257028112,89.1566265060241,1,1,0,0,0,4.313208858810168,-0.9915573840050415,-9.699021596015996,36.118109045434835,continuous_delta_hedged,249,0.0033216514748051268,3.3216514748051265,5.928502334685062,0.035293475874893857,1.58,-5.934984997982334,4.943427613977292,0.0,10.441767068273093,89.1566265060241,0.4016064257028112,0,248,0,0,1,1,rolling,0,always_in_w10_no_recenter,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1013.8760391533348,13.876039153334773,1000.0,0.4016064257028112,0.4016064257028112,2,1,1,1,0,20.96084628300612,-7.084807129671395,-1.8103148820803199,13.76180556089912,continuous_delta_hedged,249,0.013876039153334725,13.876039153334725,24.64673820894233,0.5732552984523298,3.112636627483881,-7.765229838721094,0.6804227090497079,0.0,99.19678714859438,0.4016064257028112,0.4016064257028112,0,247,0,0,1,2,rolling,0,always_in_w20,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1038.0869005460277,38.086900546027664,1000.0,0.4016064257028112,8.433734939759036,22,1,21,21,0,68.13421718684017,-30.047316640811836,-2.859325287390675,9.7288811029116,continuous_delta_hedged,249,0.03808690054602834,38.08690054602834,104.71698290889131,0.6212212849066439,35.9615444371445,50.93454845382175,-80.98186509463358,0.0,91.16465863453816,8.433734939759036,0.4016064257028112,0,227,0,0,1,22,rolling,0,always_in_w4,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
1038.034986880347,38.034986880347105,1000.0,0.4016064257028112,3.614457831325301,10,1,9,9,0,60.015225926390514,-21.980239046043025,-0.0030633758947260503,9.258919101890001,continuous_delta_hedged,249,0.03803498688034749,38.03498688034749,76.80837286207998,0.5671835472764765,16.225963388412993,13.698178145257216,-35.67841719130024,0.0,95.98393574297188,3.614457831325301,0.4016064257028112,0,239,0,0,1,10,rolling,0,always_in_w6,220,470,2025-09-10 04:00:00+00:00,2025-09-20 13:00:00+00:00
913.045920078079,-86.954079921921,1000.0,15.66265060240964,0.8032128514056224,77,39,0,0,38,-60.99083297328272,-25.963246948638783,-0.0005817588887566671,7.383404556917867,continuous_delta_hedged,249,-0.0869540799219215,-86.9540799219215,45.35178593931619,0.47147853891493374,105.87114037368399,7.859914438779276,-33.823161387418054,0.0,83.53413654618474,0.8032128514056224,15.66265060240964,0,172,38,0,39,39,rolling,1,shipped_dqn,244,494,2025-09-11 04:00:00+00:00,2025-09-21 13:00:00+00:00
1029.2537505319801,29.25375053198013,1000.0,0.4016064257028112,1.2048192771084338,4,1,3,3,0,39.38182136341105,-10.128070831430835,-1.3197905437681356,8.916137768699855,continuous_delta_hedged,249,0.02925375053198021,29.25375053198021,46.29681161180804,0.5944416522741423,6.320548596122855,8.447531398486246,-18.57560222991708,0.0,98.39357429718876,1.2048192771084338,0.4016064257028112,0,245,0,0,1,4,rolling,1,always_in_w10,244,494,2025-09-11 04:00:00+00:00,2025-09-21 13:00:00+00:00
1018.0650475372375,18.065047537237547,1000.0,0.4016064257028112,44.97991967871486,1,1,0,0,0,20.417027827214866,-2.3519802899773117,-1.646579761757721,29.06887016016617,continuous_delta_hedged,249,0.01806504753723756,18.065047537237554,22.122525992971482,0.1254981657566115,1.58,-7.027228215324862,4.6752479253475485,0.0,54.61847389558233,44.97991967871486,0.4016064257028112,0,248,0,0,1,1,rolling,1,always_in_w10_no_recenter,244,494,2025-09-11 04:00:00+00:00,2025-09-21 13:00:00+00:00
1011.8896462310829,11.889646231082907,1000.0,0.4016064257028112,0.4016064257028112,2,1,1,1,0,19.129118113958118,-7.23947188287516,-8.478303600344361,15.24691532126974,continuous_delta_hedged,249,0.011889646231082957,11.889646231082956,23.087020749869932,0.852877257661552,3.1050253782502626,8.83865288724039,-16.07812477011555,0.0,99.19678714859438,0.4016064257028112,0.4016064257028112,0,247,0,0,1,2,rolling,1,always_in_w20,244,494,2025-09-11 04:00:00+00:00,2025-09-21 13:00:00+00:00
1029.6043996401904,29.604399640190422,1000.0,0.4016064257028112,6.827309236947792,18,1,17,17,0,67.98405807333747,-38.37965843314694,-2.9508890683886193,9.792008203165665,continuous_delta_hedged,249,0.029604399640190522,29.60439964019052,98.14340061793345,0.6330064020871309,29.526336142508857,37.417389665254376,-75.79704809840132,0.0,92.7710843373494,6.827309236947792,0.4016064257028112,0,231,0,0,1,18,rolling,1,always_in_w4,244,494,2025-09-11 04:00:00+00:00,2025-09-21 13:00:00+00:00
1002.250245800913,2.250245800913035,1000.0,0.4016064257028112,2.8112449799196786,8,1,7,7,0,57.91773820846565,-55.667492407552515,-0.0004273171805380116,9.13950169006614,continuous_delta_hedged,249,0.0022502458009131367,2.2502458009131425,71.41458132642059,0.503477631217395,12.993365486737531,-13.113075147228365,-42.55441726032416,0.0,96.78714859437751,2.8112449799196786,0.4016064257028112,0,241,0,0,1,8,rolling,1,always_in_w6,244,494,2025-09-11 04:00:00+00:00,2025-09-21 13:00:00+00:00
890.5749063399098,-109.42509366009017,1000.0,17.269076305220885,1.2048192771084338,85,43,0,0,42,-61.94730139019033,-47.47779226990032,-1.6085139915577429,14.441514854892148,continuous_delta_hedged,249,-0.10942509366009065,-109.42509366009064,59.54326918672463,0.46352032061435294,121.02705025630061,19.732486586335412,-67.21027885623573,0.0,81.52610441767068,1.2048192771084338,17.269076305220885,0,164,42,0,43,43,rolling,2,shipped_dqn,268,518,2025-09-12 04:00:00+00:00,2025-09-22 13:00:00+00:00
1091.8975813236607,91.89758132366069,1000.0,0.4016064257028112,2.0080321285140563,6,1,5,5,0,41.66979381837285,50.22778750528766,-4.23445313539105,14.753202415103715,continuous_delta_hedged,249,0.09189758132366051,91.89758132366052,52.97223323858039,0.8021583858040487,10.500281034403471,136.40321402062034,-86.17542651533267,0.0,97.59036144578313,2.0080321285140563,0.4016064257028112,0,243,0,0,1,6,rolling,2,always_in_w10,268,518,2025-09-12 04:00:00+00:00,2025-09-22 13:00:00+00:00
955.8209188109322,-44.1790811890678,1000.0,0.4016064257028112,22.08835341365462,1,1,0,0,0,34.55917504780621,-78.73825623687385,-29.748591884775124,33.7107733450697,continuous_delta_hedged,249,-0.04417908118906766,-44.179081189067645,36.604022574695634,0.4648475268894288,1.58,-17.125925006350442,-61.61233123052341,0.0,77.51004016064257,22.08835341365462,0.4016064257028112,0,248,0,0,1,1,rolling,2,always_in_w10_no_recenter,268,518,2025-09-12 04:00:00+00:00,2025-09-22 13:00:00+00:00
1007.2853999602739,7.285399960273935,1000.0,0.4016064257028112,0.4016064257028112,2,1,1,1,0,24.490989482715904,-17.20558952244183,-0.3711424502174623,16.38846102768946,continuous_delta_hedged,249,0.007285399960274072,7.285399960274071,28.380613227287157,0.5707964996476677,3.318827244923585,33.101833149653004,-50.307422672094845,0.0,99.19678714859438,0.4016064257028112,0.4016064257028112,0,247,0,0,1,2,rolling,2,always_in_w20,268,518,2025-09-12 04:00:00+00:00,2025-09-22 13:00:00+00:00
987.0683886184991,-12.931611381500943,1000.0,0.4016064257028112,6.827309236947792,18,1,17,17,0,69.6789616250779,-82.6105730065785,-1.7827961223238162,23.355838264096292,continuous_delta_hedged,249,-0.012931611381500624,-12.931611381500622,101.0965109993294,0.6554453721444508,30.762104002107048,45.85437027872958,-128.4649432853081,0.0,92.7710843373494,6.827309236947792,0.4016064257028112,0,231,0,0,1,18,rolling,2,always_in_w4,268,518,2025-09-12 04:00:00+00:00,2025-09-22 13:00:00+00:00
981.5192871821878,-18.48071281781222,1000.0,0.4016064257028112,3.2128514056224895,9,1,8,8,0,64.82160639924199,-83.30231921705403,-1.1830892818790062,12.024073923375909,continuous_delta_hedged,249,-0.018480712817812044,-18.48071281781204,81.02588680302074,0.524194334670755,15.680086069107997,4.468030377901941,-87.77034959495597,0.0,96.3855421686747,3.2128514056224895,0.4016064257028112,0,240,0,0,1,9,rolling,2,always_in_w6,268,518,2025-09-12 04:00:00+00:00,2025-09-22 13:00:00+00:00
884.2169881266152,-115.7830118733848,1000.0,16.06425702811245,0.4016064257028112,80,40,1,1,39,-64.74672063358236,-51.03629123980343,-0.011229309650616415,8.851789530248084,continuous_delta_hedged,249,-0.11578301187338577,-115.78301187338579,52.3604741564559,0.49709137673230464,116.61010341330595,39.83223787295467,-90.8685291127581,0.0,83.53413654618474,0.4016064257028112,16.06425702811245,0,169,39,0,40,41,rolling,3,shipped_dqn,292,542,2025-09-13 04:00:00+00:00,2025-09-23 13:00:00+00:00
997.160019748861,-2.839980251138968,1000.0,0.4016064257028112,2.0080321285140563,6,1,5,5,0,33.7935323182789,-36.63351256941762,-0.5018316147305768,21.405454913381504,continuous_delta_hedged,249,-0.0028399802511387337,-2.839980251138728,44.59403715614864,0.7490398694231426,10.051464968446595,82.33124772566276,-118.9647602950804,0.0,97.59036144578313,2.0080321285140563,0.4016064257028112,0,243,0,0,1,6,rolling,3,always_in_w10,292,542,2025-09-13 04:00:00+00:00,2025-09-23 13:00:00+00:00
1003.0888273662703,3.088827366270266,1000.0,0.4016064257028112,78.714859437751,1,1,0,0,0,4.503435714245721,-1.4146083479754945,-51.68664623042298,57.52742532605487,continuous_delta_hedged,249,0.003088827366270227,3.088827366270227,7.333442725739785,1.2500070114940647,1.58,108.33641298539413,-109.75102133336964,0.0,20.883534136546185,78.714859437751,0.4016064257028112,0,248,0,0,1,1,rolling,3,always_in_w10_no_recenter,292,542,2025-09-13 04:00:00+00:00,2025-09-23 13:00:00+00:00
1019.3981603752723,19.398160375272255,1000.0,0.4016064257028112,0.8032128514056224,3,1,2,2,0,18.36188078830922,1.0362795869631691,-0.2566305512460758,19.315138738356723,continuous_delta_hedged,249,0.019398160375272394,19.39816037527239,23.93101775420762,0.7190864005413855,4.850050565357009,94.75817158749378,-93.7218920005306,0.0,98.79518072289156,0.8032128514056224,0.4016064257028112,0,246,0,0,1,3,rolling,3,always_in_w20,292,542,2025-09-13 04:00:00+00:00,2025-09-23 13:00:00+00:00
