hour_epoch,p0,p1,u0,u1,fees_usd,fund0_usd,fund1_usd,funding_usd,gamma_pnl_usd,payoff_usd,ntl0_usd,ntl1_usd,enter_ntl_usd,exit_ntl_usd,held_optimistic,held_central,held_pessimistic
1777597200,0.004039500284580962,0.004038416382786574,2260.0,2267.75,0.396044315650388,0.02913223815896283,0.05059233492607498,0.07972457308503782,-0.021556981561413835,0.45421190717401194,2330.579052717026,4817.308271226503,7147.887323943529,7171.749828722275,True,True,True
1777600800,0.004038416382786574,0.004031551174514448,2267.75,2266.94,2.510013403334469,0.03112844286896552,0.056371542519432626,0.08749998538839815,-0.8625789546488785,1.7349344340739885,2490.2754295172417,4657.611894426438,7147.88732394368,7140.239751933761,True,True,True
1777604400,0.004031551174514448,0.004023604715048219,2266.94,2282.87,2.9107922973132436,0.04378025942077735,0.04556833212851877,0.08934859154929611,-1.1681864178726968,1.8319544709898428,3502.420753662188,3645.4665702815014,7147.887323943689,7189.995992872877,True,True,True
1777608000,0.004023604715048219,0.004023604715048219,2282.87,2280.11,0.0,0.013820041484917302,0.07552855006437781,0.08934859154929511,-5.275779813018744e-13,0.08934859154876754,1105.6033187933842,6042.284005150224,7147.887323943609,7139.245496325706,True,True,True
1777611600,0.004023604715048219,0.004023589976374955,2280.11,2283.26,0.005404882251693169,0.013820041484917302,0.07552855006437781,0.08934859154929511,-4.010861767156371e-06,0.09474946293922112,1105.603318793384,6042.2840051502235,7147.887323943607,7157.758158679961,True,True,True
1777615200,0.004023589976374955,0.004023123663064538,2283.26,2277.46,0.1754878195385347,0.013847334588698483,0.07550125696059697,0.08934859154929545,-0.003999433462093194,0.260836977625737,1107.7867670958788,6040.100556847758,7147.887323943636,7129.598003430429,True,True,True
1777618800,0.004023123663064538,0.004023123663064538,2277.46,2279.5,0.0,0.014710853128032168,0.06581555773986991,0.08052641086790208,-2.2737367544323206e-13,0.0805264108676747,1176.8682502425734,5971.019073701058,7147.887323943632,7154.289934808738,True,True,True
1777622400,0.004023123663064538,0.004021443406187844,2279.5,2286.93,0.6162846025145517,0.014710853128032168,0.0719519740419125,0.08666282716994467,-0.052246977935144656,0.6507004517493518,1176.8682502425734,5971.019073701059,7147.8873239436325,7170.640399929576,True,True,True
1777626000,0.004021443406187844,0.004019643325828441,2286.93,2282.08,0.6604504381979606,0.017822366585894284,0.07152622496340108,0.08934859154929536,-0.05968565825623173,0.6901133714910243,1425.7893268715427,5722.097997072086,7147.887323943629,7132.031918497611,True,True,True
1777629600,0.004019643325828441,0.004015052897711107,2282.08,2282.53,1.6850226438524671,0.02115591487359394,0.03308326793315685,0.05423918280675079,-0.3894800063166841,1.3497818203425338,1692.4731898875152,5455.414134056174,7147.887323943689,7146.9741417406385,True,True,True
