start_utc,end_utc,hours,n_recenters,lp_fees_usd,funding_usd,onchain_cost_usd,rehedge_notional_usd,net_usd,lp_value_abs_gap_usd
2026-05-01 01:00:00+00:00,2026-08-15 00:00:00+00:00,2542.8386111111113,4,385.4228831107163,177.70371836080565,17.124275806713335,291838.5380398758,228.71161219106438,3.353761712787673e-12
2026-08-15 13:00:00+00:00,2026-08-19 03:00:00+00:00,85.74194444444444,0,26.909602342046448,4.117766677962463,7.926701525348047,29105.11965830575,-1.6748642416586002,0.0
2026-08-19 16:00:00+00:00,2026-08-21 07:00:00+00:00,38.794444444444444,0,31.220632497127582,3.3232046386271548,8.316507887931543,28008.152105835834,-3.0527209862917903,0.0
2026-08-21 09:00:00+00:00,2026-08-22 02:00:00+00:00,16.866666666666667,0,16.40724554823152,5.715173406604288,7.993662265323321,18513.252556188578,2.955903298297889,2.842170943040401e-14
2026-08-22 06:00:00+00:00,2026-08-28 00:00:00+00:00,137.9452777777778,0,48.68904021942997,19.607522016315464,7.955107811279345,42845.70257575913,13.054739910616128,1.1368683772161603e-13
