hour_epoch,p0,p1,u0,u1,fees_usd,fund0_usd,fund1_usd,funding_usd,gamma_pnl_usd,payoff_usd,ntl0_usd,ntl1_usd,enter_ntl_usd,exit_ntl_usd,held_optimistic,held_central,held_pessimistic
1777716000,0.003952766479825461,0.003957619214960175,2305.13,2303.54,0.6255687245333797,0.033840198293622906,0.05550839325567232,0.08934859154929523,-0.1501550050418099,0.5647623110408652,2707.2158634898324,4440.671460453785,7147.887323943617,7146.128104393266,True,True,True
1777719600,0.003957619214960175,0.003954726741856238,2303.54,2302.09,0.3632545147479994,0.03080544281000829,0.05773665832225447,0.08854210113226275,-0.05328005662755775,0.39851655925270446,2464.435424800663,4683.45189914295,7147.887323943613,7141.534663994986,True,True,True
1777723200,0.003954726741856238,0.003953101393331005,2302.09,2303.53,0.20423181969885557,0.024227017708252575,0.02876623025074293,0.0529932479589955,-0.01686489119733192,0.24036017646051916,2609.1236560500324,4538.763667893613,7147.887323943645,7151.268603729757,True,True,True
1777726800,0.003953101393331005,0.003950622182002118,2303.53,2308.08,0.31165218210182133,0.010509991615201738,0.028694723546396725,0.039204715161598465,-0.03932638066279992,0.31153051660061987,2690.4545400373077,4457.432783906287,7147.887323943594,7160.276046566043,True,True,True
1777730400,0.003950622182002118,0.003950967123453815,2308.08,2306.69,0.0435084203909934,-0.0005533410713802487,0.04564041302748277,0.04508707195610252,-0.0007599542477207955,0.08783553809937514,2814.5527537143876,4333.334570229271,7147.887323943658,7143.827475979888,True,True,True
1777734000,0.003950967123453815,0.003962195938498114,2306.69,2309.18,4.31833845278066,0.03496604312093312,0.028162328998917865,0.06312837211985098,-0.8054256307063454,3.5760411941941657,2797.2834496746495,4350.603874268965,7147.887323943614,7162.756399223466,True,True,True
1777737600,0.003962195938498114,0.003971374679347922,2309.18,2309.31,1.3249317581986564,0.04278025148030795,0.02025312991608383,0.06303338139639178,-0.5346128234014711,0.853352316193577,3422.4201184246363,3725.4672055190617,7147.887323943698,7155.683869754346,True,True,True
1777741200,0.003971374679347922,0.003971374679347922,2309.31,2305.9,0.0,0.03706190117953624,0.04795693411362063,0.08501883529315687,5.39124300757976e-13,0.085018835293696,2964.952094362899,4182.935229580776,7147.887323943674,7137.332528019936,True,True,True
1777744800,0.003971374679347922,0.0039675813539194315,2305.9,2310.31,0.4746568422180995,0.03706190117953624,0.0522866903697597,0.08934859154929595,-0.09121629295343858,0.47278914081395695,2964.952094362899,4182.935229580776,7147.887323943674,7158.6288973926185,True,True,True
1777748400,0.0039675813539194315,0.003967577040129701,2310.31,2311.08,0.000540135360566947,0.03942380245096652,0.04992478909833076,0.08934859154929728,-1.1785797227048533e-07,0.08988860905189196,3153.9041960773216,3993.98312786646,7147.887323943782,7150.266202975403,True,True,True
1777752000,0.003967577040129701,0.003967577040129701,2311.08,2311.59,0.0,0.03942648944151409,0.04992210210778211,0.0893485915492962,1.4876988529977098e-13,0.08934859154944497,3154.1191553211274,3993.7681686225687,7147.887323943696,7149.464691466765,True,True,True
1777755600,0.003967577040129701,0.003962789148515507,2311.59,2325.62,0.5997079989634879,0.0394264894415141,0.049922102107782106,0.0893485915492962,-0.1462092183160415,0.5428473721967426,3154.119155321128,3993.7681686225683,7147.887323943696,7187.295262983565,True,True,True
1777759200,0.003962789148515507,0.003962788570343507,2325.62,2326.99,0.00141307939395872,0.042410334662948676,0.046938256886347896,0.08934859154929657,-2.1607551303759465e-09,0.09076166878250017,3392.826773035894,3755.0605509078314,7147.887323943725,7152.097579159705,True,True,True
1777762800,0.003962788570343507,0.003962788570343507,2326.99,2316.97,0.0,0.04241069517726887,0.046937896372027776,0.08934859154929664,1.2931877790833823e-12,0.08934859155058983,3392.8556141815097,3755.0317097622224,7147.887323943733,7117.108579305415,True,True,True
1777766400,0.003962788570343507,0.003961955299997637,2316.97,2313.98,0.16446454014836992,0.04241069517726887,0.046937896372027776,0.08934859154929664,-0.004404327589938362,0.2494088041077282,3392.8556141815093,3755.0317097622224,7147.887323943732,7137.946216860428,True,True,True
1777770000,0.003961955299997637,0.003956937914110495,2313.98,2304.14,0.6293379927985676,0.04293032476282665,0.046418266786469056,0.0893485915492957,-0.15936132061603203,0.5593252637318313,3434.425981026132,3713.4613429175247,7147.887323943656,7113.0013572371845,True,True,True
1777773600,0.003956937914110495,0.003956631446667984,2304.14,2303.41,0.03848796965225992,0.03123137953208019,0.05811721201721588,0.08934859154929607,-0.0005983106849980491,0.12723825051655796,2498.510362566415,4649.376961377271,7147.887323943686,7145.428674672246,True,True,True
1777777200,0.003956631446667984,0.0039561903334310155,2303.41,2301.9,0.055401622107324994,0.031422990350980014,0.057925601198316586,0.0893485915492966,-0.0012393120425291393,0.14351090161409244,2513.8392280784014,4634.048095865326,7147.887323943727,7142.920211577986,True,True,True
1777780800,0.0039561903334310155,0.0039561903334310155,2301.9,2301.53,0.0,0.03169879941584862,0.055794391223424236,0.08749319063927286,4.048983370807946e-13,0.08749319063967775,2535.9039532678894,4611.983370675768,7147.887323943658,7146.738395532406,True,True,True
1777784400,0.0039561903334310155,0.003955914073297196,2301.53,2304.11,0.0346997161354354,0.03169879941584862,0.05764979213344711,0.08934859154929573,-0.00048704490219009244,0.12356126278254104,2535.9039532678894,4611.983370675769,7147.887323943658,7155.722291327364,True,True,True
1777788000,0.003955914073297196,0.003953513544451445,2304.11,2304.5,0.3015788225006757,0.03187154175283727,0.043305508398643715,0.07517705015148099,-0.036754140432391336,0.3400017322197653,2549.7233402269812,4598.163983716683,7147.887323943664,7147.512955191314,True,True,True
1777791600,0.003953513544451445,0.003953506585027566,2304.5,2309.28,0.0008746404708953484,0.03337286187814535,0.03767211387452191,0.07104497575266727,-3.096691507664673e-07,0.07191930655441184,2669.828950251628,4478.058373692072,7147.8873239437,7162.708780957133,True,True,True
1777795200,0.003953506585027566,0.003953506585027566,2309.28,2308.29,0.0,0.03337721518560128,0.03174562136045448,0.06512283654605576,-1.538769112130467e-13,0.06512283654590188,2670.1772148481023,4477.710109095517,7147.887323943619,7144.822988544402,True,True,True
1777798800,0.003953506585027566,0.003953506585027566,2308.29,2316.48,0.0,0.033377215185601286,0.025242642969015065,0.05861985815461635,-2.469136006766348e-13,0.05861985815436944,2670.1772148481027,4477.710109095517,7147.88732394362,7173.248607483858,True,True,True
1777802400,0.003953506585027566,0.003953506585027566,2316.48,2311.54,0.0,0.033377215185601286,0.05597137636369395,0.08934859154929524,-5.222489107836736e-13,0.08934859154877299,2670.1772148481027,4477.710109095517,7147.88732394362,7132.644125910274,True,True,True
1777806000,0.003953506585027566,0.003953506585027566,2311.54,2319.63,0.0,0.033377215185601286,0.05597137636369395,0.08934859154929524,9.325873406851315e-13,0.08934859155022783,2670.1772148481027,4477.710109095517,7147.88732394362,7172.903723595238,True,True,True
1777809600,0.003953506585027566,0.003953506585521792,2319.63,2325.71,6.23042362332157e-08,0.03337721518560128,0.05235607322161023,0.0857332884072115,-7.899458864812914e-12,0.08573335070354829,2670.1772148481023,4477.710109095517,7147.887323943619,7166.622706614944,True,True,True
1777813200,0.003953506585521792,0.003946884103355073,2325.71,2322.22,0.8338497109873735,0.03337721487644946,0.05597137667284584,0.0893485915492953,-0.2797264832326265,0.6434718193040423,2670.177190115957,4477.710133827667,7147.887323943623,7132.41527904352,True,True,True
1777816800,0.003946884103355073,0.003932670457276608,2322.22,2328.28,1.7909287438729142,0.03752207178355373,0.051826519765741326,0.08934859154929506,-1.2992332674787725,0.5810440679434368,3001.765742684299,4146.1215812593055,7147.887323943604,7154.40275137141,True,True,True
1777820400,0.003932670457276608,0.003935315794992332,2328.28,2328.45,0.3351989013658412,0.03160757902909041,0.04974596096260804,0.08135353999169845,-0.045129480442756,0.3714229609147836,2528.6063223272326,4619.281001616466,7147.887323943698,7150.06510795834,True,True,True
1777824000,0.003935315794992332,0.003935126342859734,2328.45,2328.4,0.023925922524125228,0.029943895522048233,0.05940469602724747,0.0893485915492957,-0.00023124578342963165,0.1130432682899913,2395.5116417638583,4752.375682179797,7147.887323943655,7147.618281325843,True,True,True
1777827600,0.003935126342859734,0.0039346850025760655,2328.4,2331.85,0.055737399111066295,0.03006302467311537,0.05194743655051397,0.08201046122362934,-0.0012569750488093945,0.13649088528588624,2405.0419738492296,4742.845350094402,7147.8873239436325,7158.206986634675,True,True,True
1777831200,0.0039346850025760655,0.0039345508640472445,2331.85,2330.98,0.016941873317110084,0.030340554628812418,0.03704005287142997,0.06738060750024238,-0.00011591886641881821,0.08420656195093365,2427.2443703049935,4720.642953638607,7147.8873239436,7145.1376547893615,True,True,True
1777834800,0.0039345508640472445,0.003933806223230826,2330.98,2335.6,0.09424173868069366,0.030424908729422138,0.031788148407665105,0.062213057137087246,-0.0035811591944181487,0.15287363662336276,2433.9926983537707,4713.894625589843,7147.887323943613,7161.589285354736,True,True,True
1777838400,0.003933806223230826,0.003933550787763881,2335.6,2329.58,0.03226834882781912,0.03089320957418884,0.0360716471091991,0.06696485668338795,-0.00041960051172296176,0.0988136049994841,2471.456765935107,4676.430558008569,7147.887323943676,7129.3031858215645,True,True,True
1777842000,0.003933550787763881,0.003933550787763881,2329.58,2324.27,0.0,0.031053862522743256,0.058294729026551986,0.08934859154929524,-4.2454928461665986e-13,0.08934859154887069,2484.3090018194607,4663.578322124159,7147.88732394362,7131.594566583863,True,True,True
1777845600,0.003933550787763881,0.0039260969337016165,2324.27,2343.89,0.9420868836405661,0.03105386252274326,0.05198444119888578,0.08303830372162904,-0.36162355015828496,0.6635016372039102,2484.3090018194603,4663.578322124158,7147.887323943618,7203.116228723728,True,True,True
1777849200,0.0039260969337016165,0.0039260969337016165,2343.89,2322.65,0.0,0.03574459447808136,0.03862360963370497,0.07436820411178632,1.3500311979441904e-13,0.07436820411192133,2859.5675582465087,4288.3197656972,7147.887323943709,7083.114178975062,True,True,True
1777852800,0.0039260969337016165,0.003929265486998473,2322.65,2319.0,0.4020683410159232,0.035744594478081364,0.053603997071215,0.08934859154929636,-0.06483953124358255,0.426577401321637,2859.5675582465087,4288.3197656972,7147.887323943709,7138.893901314337,True,True,True
1777856400,0.003929265486998473,0.003934132683051241,2319.0,2351.21,0.617102523318888,0.033749935936001306,0.05559865561329468,0.08934859154929599,-0.1550935587828377,0.5513575560853463,2699.9948748801044,4447.8924490635745,7147.887323943679,7250.4045280018945,True,True,True
1777860000,0.003934132683051241,0.003927205900416579,2351.21,2374.73,0.8753707908458332,0.03068789487717112,0.05866069667212498,0.0893485915492961,-0.31266730620338024,0.6520520761917492,2455.0315901736894,4692.855733769999,7147.887323943688,7214.711760417149,True,True,True
1777863600,0.003927205900416579,0.003923121999084217,2374.73,2385.11,0.5168172128255365,0.035046358470220085,0.03849680791014777,0.07354316638036786,-0.10839619498070618,0.48196418422519816,2803.7086776176066,4344.178646326074,7147.887323943681,7176.094188654981,True,True,True
1777867200,0.003923121999084217,0.003923121999084217,2385.11,2390.12,0.0,0.03761838967629273,0.02105129527100779,0.05866968494730052,-5.861977570020827e-13,0.058669684946714325,3009.4711741034184,4138.41614984033,7147.887323943749,7162.901690364147,True,True,True
1777870800,0.003923121999084217,0.003923121999084217,2390.12,2376.19,0.0,0.03761838967629273,0.033269555111796384,0.07088794478808912,1.1581846592889633e-12,0.0708879447892473,3009.4711741034184,4138.41614984033,7147.887323943749,7106.228298278705,True,True,True
1777874400,0.003923121999084217,0.003923121447058121,2376.19,2368.41,0.0013628627848779168,0.03761838967629273,0.01762385901571003,0.05524224869200276,-1.9363817216344614e-09,0.05660510954049896,3009.4711741034184,4138.41614984033,7147.887323943749,7124.483654066862,True,True,True
1777878000,0.003923121447058121,0.003932901556434971,2368.41,2362.79,1.2414566417532709,0.03761873747372214,0.02785590566144788,0.06547464313517001,-0.6176180208450202,0.6893132640434207,3009.4989978977706,4138.388326045948,7147.887323943718,7137.793184402595,True,True,True
1777881600,0.003932901556434971,0.003985265840660877,2362.79,2360.04,6.352178687818716,0.03146221401814793,0.04454426214674887,0.07600647616489681,-17.516145298330578,-11.087960134346964,2516.977121451834,4630.910202491852,7147.887323943686,7155.524982163098,False,False,True
1777885200,0.003985265840660877,0.004038078502955188,2360.04,2368.72,10.925478755506282,0.04325981129824181,0.04276670097055794,0.08602651226879975,-17.462808911849997,-6.451303644074915,3460.784903859344,3687.1024200843126,7147.887323943656,7202.744685205804,False,False,True
1777888800,0.004038078502955188,0.004033829471294427,2368.72,2338.35,5.7930194728403395,0.04037973024637781,0.04896886130291839,0.0893485915492962,-0.10906680880854935,5.773301255581086,3230.3784197102245,3917.5089042334707,7147.887323943695,7052.777704536363,True,True,True
1777892400,0.004033829471294427,0.00402764500244126,2338.35,2337.59,0.7624182706234387,0.04298122663173763,0.04425931903894658,0.0872405456706842,-0.23452231695781345,0.6151364993363094,3438.4981305390106,3709.3891934046765,7147.887323943687,7140.059604697159,True,True,True
1777896000,0.00402764500244126,0.0040359420760322,2337.59,2335.53,1.6160743441301304,0.03194316416924176,0.01986916652478417,0.05181233069402594,-0.42256804368409284,1.2453186311400635,2555.453133539341,4592.434190404293,7147.887323943634,7146.425357346475,True,True,True
1777899600,0.0040359420760322,0.004026229105555244,2335.53,2336.53,1.1974612443585135,0.04168746322459158,0.012063222223495911,0.05375068544808749,-0.5785644087122503,0.6726475210943508,3334.9970579673263,3812.8902659763294,7147.887323943656,7142.339758425285,True,True,True
1777903200,0.004026229105555244,0.004017303600601332,2336.53,2371.4,1.102953674646258,0.03281283604014515,0.026508937329174802,0.05932177336931995,-0.4981290325965375,0.6641464154190404,2625.026883211612,4522.860440732082,7147.887323943694,7248.157012197321,True,True,True
1777906800,0.004017303600601332,0.004017414106526044,2371.4,2350.11,0.013716871473110381,0.03829965647533573,0.03121009372977706,0.0695097502051128,-7.478924479187299e-05,0.0831518324334313,3063.972518026859,4083.91480591676,7147.887323943619,7083.798335969712,True,True,True
1777910400,0.004017414106526044,0.003999374553486176,2350.11,2355.27,2.2362100226594213,0.03823167075514356,0.020565359573903215,0.058797030329046776,-2.0199846256250638,0.2750224273634041,3058.5336604114846,4089.3536635321566,7147.887323943642,7147.79753129351,True,True,True
1777914000,0.003999374553486176,0.003999374553486176,2355.27,2370.1,0.0,0.03452544457670429,0.01270537395719207,0.04723081853389636,-2.842170943040401e-14,0.04723081853386794,2762.0355661363433,4385.851757807335,7147.887323943678,7192.894125293028,True,True,True
1777917600,0.003999374553486176,0.003996296982541291,2370.1,2361.42,0.38269647273499885,0.0345254445767043,0.006212559014934089,0.040738003591638386,-0.058874421299293545,0.36456005502734373,2762.0355661363437,4385.851757807335,7147.887323943679,7119.533155221927,True,True,True
1777921200,0.003996296982541291,0.003994239184860293,2361.42,2356.52,0.3448573562052356,0.03642864942401878,-0.004338165175661643,0.032090484248357136,-0.026398916580316012,0.35054892387327674,2914.291953921502,4233.595370022098,7147.8873239436,7131.531365726005,True,True,True
1777924800,0.003994239184860293,0.003978485179136594,2356.52,2350.14,1.962990201933436,0.037701799805286255,0.026673708651278234,0.06437550845656449,-1.5504640159331604,0.4769016944568403,3016.1439844229003,4131.743339520777,7147.887323943678,7115.1207851687195,True,True,True
1777928400,0.003978485179136594,0.003978485179136594,2350.14,2360.89,0.0,0.03263894819988514,0.014495438517256131,0.04713438671714127,4.014566457044566e-13,0.04713438671754273,2611.115855990811,4536.7714679528435,7147.887323943654,7180.583158546016,True,True,True
1777932000,0.003978485179136594,0.003976004221840632,2360.89,2354.58,0.3101383272319994,0.03263894819988513,0.009969555300826374,0.042608503500711506,-0.03870243679984142,0.3140443939328695,2611.115855990811,4536.7714679528435,7147.887323943654,7127.120390984041,True,True,True
1777935600,0.003976004221840632,0.003976010427178851,2354.58,2347.17,0.0007785781235131536,0.03418158655669124,-0.002356293117244122,0.03182529343944712,-2.4222408256946437e-07,0.032603629338877706,2734.5269245352993,4413.360399408358,7147.887323943657,7125.396761523545,True,True,True
1777939200,0.003976010427178851,0.003988338183210671,2347.17,2358.83,1.5461943625679757,0.03417772737404258,-0.003787810850816213,0.030389916523226368,-0.9622338825481691,0.614350396543033,2734.218189923406,4413.66913402029,7147.887323943696,7190.953189588805,True,True,True
1777942800,0.003988338183210671,0.003988329834091067,2358.83,2361.81,0.004861413744307132,0.041355606350588194,0.0003505407638913552,0.04170614711447955,-4.375757383101586e-07,0.04656712328304837,3308.4485080470554,3839.438815896552,7147.887323943607,7156.910587871567,True,True,True
1777946400,0.003988329834091067,0.0039936602269349765,2361.81,2367.72,0.6661864295214496,0.041360779236930156,0.02155842870570525,0.0629192079426354,-0.17846871236429074,0.5506369250997942,3308.8623389544123,3839.024984989182,7147.887323943594,7170.028495529634,True,True,True
1777950000,0.0039936602269349765,0.003993686869058593,2367.72,2382.43,0.00502495331622975,0.03806008778346752,0.03750502610978434,0.07556511389325185,-4.466264655889063e-06,0.08058560094482572,3044.8070226774016,4103.080301266242,7147.887323943643,7192.315636588082,True,True,True
1777953600,0.003993686869058593,0.003993687062745672,2382.43,2381.1,2.418520408642872e-05,0.03804359943009996,0.05110962270920542,0.08915322213930538,-2.3466695253659964e-10,0.08917740710872485,3043.4879544079968,4104.399369535625,7147.887323943622,7143.897138006805,True,True,True
1777957200,0.003993687062745672,0.004009663718144404,2381.1,2380.19,1.9927672113205228,0.03804347956080162,0.011303542273304906,0.049347021834106525,-1.592403740047432,0.44971049310719713,3043.478364864129,4104.4089590794865,7147.887323943616,7155.733880744332,True,True,True
1777960800,0.004009663718144404,0.004009663718144404,2380.19,2378.84,0.0,0.04300368430597868,0.014515595707864669,0.05751928001384335,2.0250467969162855e-13,0.057519280014045854,3440.2947444782944,3707.5925794653185,7147.8873239436125,7143.833173692026,True,True,True
1777964400,0.004009663718144404,0.004024811809888173,2378.84,2380.59,2.0227875445659245,0.04300368430597868,0.022307101513611042,0.06531078581958973,-1.4217477403818974,0.6663505900036166,3440.2947444782944,3707.592579465319,7147.887323943613,7164.730575024638,True,True,True
1777968000,0.004024811809888173,0.004025468560244789,2380.59,2376.82,0.08193069865234139,0.03368355105716543,0.03270521523058411,0.06638876628774953,-0.0026516987419009652,0.14566776619818997,2694.684084573234,4453.203239370402,7147.887323943636,7137.003994469605,True,True,True
1777971600,0.004025468560244789,0.004047155887155196,2376.82,2369.6,2.6849798481878135,0.033280053277934034,-0.006192657914995348,0.027087395362938686,-2.8789737869142566,-0.1669065433635044,2662.4042622347224,4485.48306170893,7147.8873239436525,7137.5956190113975,True,True,True
1777975200,0.004047155887155196,0.004065673567631103,2369.6,2378.42,4.063810169091477,0.03482957683661854,0.01017106738479699,0.04500064422141553,-2.0912691706308095,2.017541642682083,2786.366146929483,4361.521177014146,7147.887323943629,7185.197959402814,True,True,True
1777978800,0.004065673567631103,0.004078642680977317,2378.42,2379.89,1.5900086188548421,0.03837603473424043,0.026348326288383603,0.06472436102262404,-1.0138897495805765,0.6408432302968896,3070.082778739234,4077.804545204384,7147.887323943618,7161.090564498512,True,True,True
1777982400,0.004078642680977317,0.004100000331347215,2379.89,2388.52,2.609366661890513,0.030500819319173842,0.05249927456193636,0.0830000938811102,-2.7386081809220464,-0.046241425150423066,2440.0655455339074,4707.821778409753,7147.887323943661,7183.892153163838,True,True,True
