liquidityNet,price0,price1,tickIdx
87662909152916,328786384103.4413675881930692563689,0.000000000003041488481120873521359451144114583,265200
-5808568725879,329115318480.8789269394865504187274,0.000000000003038448664789507204022956187510834,265210
28499122367014,329444581940.7538727307764501665257,0.000000000003035411886603241813059198000063827,265220
439964375141027,329774174812.296768942130709831506,0.000000000003032378143525602559172557712461384,265230
214568699198843,330104097425.0675583108657120664973,0.000000000003029347432523149458463385368142893,265240
-6835892695316,330434350108.9558918585635024171899,0.000000000003026319750565474299291079481910188,265250
-1,330764933194.1814587477643548233923,0.000000000003023295094625197612168635960746897,265260
188891677172112,331095847011.2943164686645047871769,0.000000000003020273461677965642685636584125469,265270
-116603161653371,331427091891.17522135614920391751,0.000000000003017254848702447327456650269218145,265280
13047137243614,331758668165.0359594374915798632887,0.000000000003014239252680331273092023371538585,265290
-128134592802104,332090576164.4196776110481162794685,0.000000000003011226670596322738188038293628027,265300
-20626823063288,332422816221.2012151562818984345243,0.000000000003008217099438140618333422693466398,265310
-1485060624886,332755388667.5874355754451013621422,0.000000000003005210536196514434129194600338173,265320
-202440965793872,333088293836.1175587672525290861552,0.000000000003002206977865181322218831758917496,265330
-1336652400271854,333421532059.6634935328783454056151,0.000000000002999206421440883029325756532360634,265340
-21273587396094,333755103671.4301704146084690168787,0.000000000002996208863923362909295130702208945,265350
77252307712275,334089009004.9558748674814383720248,0.000000000002993214302315362923136957506915212,265360
405660685415412,334423248394.1125807642508846281125,0.000000000002990222733622620642067491261813664,265370
23202591445759,334757822173.1062842340030843301009,0.00000000000298723415485386625354595790136199,265380
-35059877802457,335092730676.477337834763397091997,0.00000000000298424856302081957030359277949531,265390
29179088705127,335427974239.1007850604257274963125,0.000000000002981265955138187042362005055950409,265400
0,335763553196.1866951823394847215342,0.000000000002978286328223658772037880985446439,265410
10114716406832,336099467883.2804984258888480313788,0.00000000000297530967929790553193104141264883,265420
-93166286598746,336435718636.2633214823994812184327,0.000000000002972336005384575785892871758899358,265430
2763275660352,336772305791.352323356708174388734,0.000000000002969365303510292712972145766769968,265440
2372570303242,337109229685.10103155073122710324,0.000000000002966397570704651234335267245594285,265450
