liquidityNet,price0,price1,tickIdx
-826753310,0.00000000003738320673861931644681128274425664,26749979128.11300083322726430258513,-240110
0,0.00000000003798611833269646569370498670720651,26325406329.79738430038364091171306,-239950
0,0.00000000003898665803909429833942079097556594,25649800477.82600518806336758793618,-239690
0,0.00000000004001355157547051506380503048856718,24991533133.81533059260704593346499,-239430
0,0.00000000004098544428388741735315261790764694,24398905940.20300491055495149544091,-239190
0,0.00000000004198094338062734454491532281583774,23820331785.62307107440271856884469,-238950
0,0.0000000000420229432204710880830523516912552,23796524549.78115978013915435272743,-238940
0,0.0000000000444432429808062628904339656977865,22500608257.40981052390921653867107,-238380
0,0.00000000004497974766215820105008890867693193,22232227879.77771377395156837125791,-238260
-14835653,0.00000000004547723115586621642449114423204608,21989025597.72501930078628570269442,-238150
6829918742,0.00000000005000920241872446159600269461629393,19996319709.86163297679996808833634,-237200
0,0.00000000005401183488695445813238305582053176,18514460804.61767784865595840241231,-236430
-4429150314,0.0000000000549928010785317317412364028341703,18184198302.1007316395827677536324,-236250
3889449151623,0.00000000005999120316007287059478506017151153,16669110591.62670262398935050686057,-235380
0,0.00000000006287795262972922517657498269612578,15903825715.96632400720110773085291,-234910
207028532526,0.00000000007641552163358956977298884338257117,13086346577.53138007187921824433294,-232960
0,0.00000000008089750543895300548213976187480753,12361320594.17606480518956285429445,-232390
11497129673,0.00000000008336107623172578040769322067204924,11996006352.17587721955987815215235,-232090
0,0.0000000000983146686307805186602561060143616,10171422168.50150019364553853217724,-230440
20051019559,0.00000000009900525100121471123927914180076554,10100474367.64471048372546510298678,-230370
0,0.00000000009930269782929299475952142262746041,10070219861.69053608898297807339263,-230340
0,0.00000000009990027507700642644216311779355243,10009982447.28722741739832220867951,-230280
99272634786614,0.0000000001000002203191973486882842416434346,9999977968.128805572948034378952146,-230270
-99979891862513,0.0000000001001002655516178163707313770505954,9989983487.949278883505014979789503,-230260
0,0.0000000001002004108743030666391638886424882,9979998996.755165693245961924136611,-230250
0,0.0000000001027368679395789256207722584799817,9733604109.754589928646052391927884,-230000
0,0.0000000001050220091706222139980446328434479,9521813645.512790319273126760325996,-229780
0,0.0000000001080040298046672731703737307844321,9258913781.352129882486029394123809,-229500
0,0.0000000001081120824492481044771958392266943,9249659957.937058291395753206044574,-229490
0,0.0000000001082202431951101752634264091583194,9240415383.257834073295349006890279,-229480
474191152,0.0000000001110707226624880509583553221924576,9003272653.935205780401845511945409,-229220
0,0.0000000001135412309912712136018204212895876,8807373244.675123169853697973235758,-229000
0,0.0000000001199605921124392451574553409629019,8336070891.203158462356378138013633,-228450
0,0.0000000001218953012539702283006192482233282,8203761668.519845372235848393325057,-228290
67963,0.0000000001229972552235313867380964358994047,8130262729.705887318247725867301528,-228200
45767565463,0.0000000001252311387656035285733453081713631,7985234422.180818558823821970145863,-228020
22416059411828,0.0000000001269966159415748220501677550019731,7874225565.664308959941544585905025,-227880
-22416059411828,0.0000000001309949653575599990574993432210048,7633881174.520176820792338062119911,-227570
0,0.0000000001349841535148968680199091430825881,7408277001.119541600558275084824968,-227270
0,0.0000000001430443168615285696468498440742678,6990840474.76022189620258200679147,-226690
0,0.0000000001499275444696756364015216873372428,6669888468.708030652008711173868404,-226220
0,0.0000000001532623318776217632394571273901298,6524760440.148390003293853019832907,-226000
0,0.0000000001540305240080499589247425873673546,6492219684.636909358357227983506768,-225950
0,0.0000000001544932862386398115367944157627269,6472773182.229670664602825104563539,-225920
0,0.0000000001563582800092400223482376306689214,6395567922.216238305186333907536564,-225800
0,0.0000000001565147086692415440476406244672385,6389175870.449811498023814159716853,-225790
0,0.0000000001710824392091013738305671125269709,5845135272.929877883052951308254249,-224900
0,0.0000000001800335083630412248645095853570721,5554521539.309669491263350598327327,-224390
0,0.0000000001902121905386998104686976097599794,5257286597.498828578482572055334584,-223840
727180,0.0000000001999640782142086429931781867343458,5000898205.970596286559125210864159,-223340
0,0.0000000002001641323002579371653597193478381,4995900057.158798832915761099941115,-223330
0,0.0000000002083325688672003348774623936119651,4800017613.364335422931716145040379,-222930
383269072581,0.0000000002170512806020714877864141143311624,4607206173.702972516263894311884172,-222520
0,0.0000000002198912248992115864835800919976517,4547703076.63871433813767601213283,-222390
2234627,0.0000000002216573213622056163613374904727936,4511468395.694996282313632469640516,-222310
0,0.0000000002330213527329426446760415479408565,4291452213.592047414903815479347359,-221810
0,0.0000000002344236133126500390482945763276243,4265781871.838581086957995537981133,-221750
0,0.000000000234892906211497166932661465491403,4257259259.671306240647723003107666,-221730
0,0.0000000002360702527899712695349147763875812,4236027149.467609561202596103091645,-221680
0,0.0000000002379662940652043933888686160127206,4202275805.186062002840298881059134,-221600
0,0.0000000002382043674726628803039594429403073,4198075839.70836849464216327134864,-221590
0,0.0000000002398775637416227612485192311994397,4168793381.098039342827246935079268,-221520
0,0.0000000002410798947676164258064520396394196,4148002474.299765398277861574001031,-221470
-6325612639,0.0000000002499164325622705197261474600949558,4001337526.098187371693250886360114,-221110
0,0.0000000002501664614872226640500056498763292,3997338388.427720298129371710661113,-221100
0,0.0000000002529333441786064359780650491134905,3953610795.158188659508617914472031,-220990
0,0.0000000002539470529367001184622232146765248,3937828726.247372880076356520771312,-220950
0,0.0000000002559866749915812717153519136149671,3906453334.076421630837804315480972,-220870
0,0.0000000002567557495986000258060860029757001,3894752119.722161627726613778065143,-220840
0,0.0000000002598552232729933506534777369025693,3848296706.929922234683949727421745,-220720
0,0.0000000002601151954623049012584766790064447,3844450525.939830924572813702441027,-220710
0,0.0000000002614189629550146383652098811249767,3825277205.204434532277754992307199,-220660
