close,date,feesUSD,high,low,open,tvlUSD,volumeUSD
0.0002873781444642075564263664410426135,1752796800,5914.556426300473658602619596165613,0.0002888330322469251615851743600558651,0.0002718323354351819119329936687628719,0.0002873781444642075564263664410426135,3282466.15455938409370765127037246,59145564.26300473658602619596165613
0.0002964461799727942404961731136074632,1752710400,8218.397492219421687162710189975901,0.0003018667715214771318059021890572707,0.0002834024349638768562560591131555916,0.0002964461799727942404961731136074632,3683495.300181145856554944666491421,82183974.92219421687162710189975901
0.0003185708398145074481461908840864262,1752624000,6677.058073621434807399150902504239,0.0003224685922772826705166192978607363,0.0002917121867378190013999883529933882,0.0003185708398145074481461908840864262,3984940.282366834206247835002038858,66770580.73621434807399150902504239
0.0003318034200564004457229104393349266,1752537600,7188.780467773041895819631753938404,0.0003408721233315142342552460038732552,0.0003180293573742189668107103360633096,0.0003318034200564004457229104393349266,3517739.551628141277188611746616728,71887804.67773041895819631753938404
0.0003363048041322958537898200886385865,1752451200,5558.18051778522367660718363220688,0.0003373345437807245222664730738199697,0.000324293469391084444715147841484056,0.0003363048041322958537898200886385865,3438461.620261428540368905923216554,55581805.1778522367660718363220688
0.0003396151334452195800610900461307424,1752364800,2852.085954946663054920667831728705,0.0003404117231924958001576823961797167,0.0003309169612038657020234182329945067,0.0003396151334452195800610900461307424,3443386.842014768524325267408639321,28520859.54946663054920667831728705
0.0003379312713911261312937065173938024,1752278400,3282.972007886669892605359004018856,0.0003441754321831465969767878575068478,0.0003353531946149177756477836571769867,0.0003379312713911261312937065173938024,3993715.979094645718149505325371866,32829720.07886669892605359004018856
0.000338770714611102485793705252197713,1752192000,5455.103060782107897755969949757282,0.0003430669238420250798291187555057717,0.0003287988766194355892195932160408832,0.000338770714611102485793705252197713,3607754.170712847213199154918601595,54551030.60782107897755969949757282
0.0003610633711397018841328935649032111,1752105600,5615.055349018456284587524191001493,0.0003627804047435432357162751231387828,0.000332609803798648808155462448958279,0.0003610633711397018841328935649032111,3024963.999538288633199487069553494,56150553.49018456284587524191001493
0.000382284946445989956128749943913728,1752019200,3709.955398661949006055160788554504,0.0003859967753653056435731023705513156,0.0003576661041106740122626108905770896,0.000382284946445989956128749943913728,3009682.88649998823094394135091018,37099553.98661949006055160788554504
0.0003933179769030337287504972615637952,1751932800,2102.764709895876607240390554588238,0.0003962271410407222769513017644568167,0.0003805238733770604550669909699923665,0.0003933179769030337287504972615637952,2961414.750936591006890221891773458,21027647.09895876607240390554588238
0.0003889335149474845223325927052770569,1751846400,2331.732755748373760535718718074379,0.0003976262204436944995865763116949177,0.0003859500413324285562840961488267457,0.0003889335149474845223325927052770569,2871892.25502429804894013510857239,23317327.55748373760535718718074379
0.0003972791838720395760703961158555038,1751760000,1838.312128777875665403755832208806,0.0003992895670115884481446662595429594,0.000383841985848822448917920111821973,0.0003972791838720395760703961158555038,2940222.693530343005525063287232606,18383121.28777875665403755832208806
0.0003986493397123145021123806594102929,1751673600,1008.809077823510728775189032742218,0.0004018425067743046469256316783975492,0.0003952136685054215856214547972264093,0.0003986493397123145021123806594102929,2925207.692677081074322654961189036,10088090.77823510728775189032742218
0.0003857997908101126122846846653900747,1751587200,2389.028020169416163886279648024557,0.0004039909065573500226656924093547992,0.0003840811352377242894720129563177671,0.0003857997908101126122846846653900747,2898078.779944559165904988334013557,23890280.20169416163886279648024557
0.0003888961787745738922483603185042013,1751500800,3171.827515452484272490990778985346,0.0003910141894881625852016845773130902,0.0003793345447431525960105701624426104,0.0003888961787745738922483603185042013,2956681.086278029261951886409513805,31718275.15452484272490990778985346
0.0004157211972292783653106336418779716,1751414400,3400.163635515402929576977525492926,0.0004209313117381414592497025628429312,0.000381665707479452359134136712075364,0.0004157211972292783653106336418779716,2969431.074768248458976832042325497,34001636.35515402929576977525492926
0.0004022433258796422923861841297901344,1751328000,2588.256525311655434470247239624689,0.0004189746532080456653695312683812076,0.0003997984612339835060327044935851561,0.0004022433258796422923861841297901344,2914125.537823960736635483416438027,25882565.25311655434470247239624689
0.0003998459572480366689684012926834631,1751241600,2858.907913223023626491270171261457,0.0004105689991687816346014816328343958,0.0003961561037181978750915547391404299,0.0003998459572480366689684012926834631,2900559.584145420474794151195102657,28589079.13223023626491270171261457
0.0004103773201091870254597957568749705,1751155200,1411.177058108549771240943753350711,0.0004143182672499120539053692404356898,0.0003960038141606264976941973153951452,0.0004103773201091870254597957568749705,2860164.636969940094910282356482825,14111770.58108549771240943753350711
0.0004125360258868402182384657305655812,1751068800,784.1217821330996462330182917741102,0.0004154498903723669258633761319042294,0.0004083697204901237275900239490405764,0.0004125360258868402182384657305655812,2841864.091631931773418796752915374,7841217.821330996462330182917741102
0.0004137468131268305237051370144837837,1750982400,2172.412467972771692671545094682169,0.0004191619156141669969638743156862353,0.0004058308570958664387006216091119064,0.0004137468131268305237051370144837837,2881036.479717805308149512647620475,21724124.67972771692671545094682169
0.0004132419111906531513078042435104299,1750896000,3088.565981560362525780138477507784,0.0004173721111805779110670495407020828,0.0003965800709707455884944829395747951,0.0004132419111906531513078042435104299,2864995.647656135845674421798260286,30885659.81560362525780138477507784
0.0004082363918213930536643521954696771,1750809600,3107.579169216401070819260145416317,0.0004181248486339157101999964162199509,0.0004049142241993207010903263177119798,0.0004082363918213930536643521954696771,2857810.259401322850776323379839922,31075791.69216401070819260145416317
0.0004143350831665317069843478935131927,1750723200,3261.808845790099017056891386305441,0.0004205418033499759420490285459593897,0.0004027579953784786665539538291482248,0.0004143350831665317069843478935131927,2876783.292817394283319841017050426,32618088.45790099017056891386305441
0.0004487750079915106811433522292638278,1750636800,3935.564378913848835623422088072598,0.0004566626481384353963740680898014053,0.0004099683880804685424946853008500529,0.0004487750079915106811433522292638278,2829476.972085073956788796481591199,39355643.78913848835623422088072598
0.0004352729625839271888401861563651316,1750550400,3567.135383081746374477903648369676,0.0004728531988996333663666487536717109,0.0004319739658453811869652434867803193,0.0004352729625839271888401861563651316,2649539.675984649850346186094896544,35671353.83081746374477903648369676
0.0004154884690670783626922288594181189,1750464000,2195.501480385939277478922838234473,0.0004507136899388210848278202039103094,0.0004083775246039171690373248252102173,0.0004154884690670783626922288594181189,2789264.98182705142877841254336514,21955014.80385939277478922838234473
