pool_address,pool_symbol,base_pool_symbol,fee_tier_pct,deposit_amount_usd,is_pair_toggled,range_percentage,apr_percentage
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,0.5,388.82476788041174
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,1.0,219.48471912879714
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,1.5,153.0083774846584
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,2.0,117.50392923335384
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,2.5,95.4150662872802
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,3.0,80.34573991490981
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,3.5,69.40822013083125
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,4.0,61.10772319565419
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,4.5,54.59290628853911
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,5.0,49.343288036370524
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,5.5,45.022751597331364
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,6.0,41.40455362082381
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,6.5,38.330182999691054
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,7.0,35.68549081853153
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,7.5,33.38618573588861
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,8.0,31.368670967900837
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,8.5,29.58406058653394
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,9.0,27.994158498338667
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,9.5,26.568687971646003
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,10.0,25.283340327887093
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,10.5,24.11837349255323
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,11.0,23.05758774555796
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,11.5,22.087565312500544
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,12.0,21.19709776961485
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,12.5,20.376749282607236
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,13.0,19.618519515475963
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,13.5,18.915580645825553
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,14.0,18.262070151547764
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,14.5,17.652926041211195
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,15.0,17.083754720235007
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,15.5,16.55072419234441
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,16.0,16.05047710440374
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,16.5,15.580059462398884
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,17.0,15.136861819670042
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,17.5,14.718570463613585
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,18.0,14.323126672372084
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,18.5,13.948692526729742
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,19.0,13.593622078897843
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,19.5,13.256436923852144
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,WBTC/USDT (0.05%),WBTC/USDT,0.0005,100000,False,20.0,12.935805408368072
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,0.5,1437.4495716867184
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,1.0,739.0455013549848
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,1.5,497.7767535605338
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,2.0,375.4852066737603
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,2.5,301.5684749716906
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,3.0,252.0609101347661
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,3.5,216.58376270055007
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,4.0,189.91189379571077
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,4.5,169.1282110605516
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,5.0,152.47601677456174
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,5.5,138.83420441572326
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,6.0,127.4536485579421
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,6.5,117.81474360188784
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,7.0,109.54575618020752
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,7.5,102.3737161715806
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,8.0,96.09365990617744
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,8.5,90.54869337558236
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,9.0,85.61668060565015
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,9.5,81.20112345400885
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,10.0,77.22476989445154
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,10.5,73.62504369064155
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,11.0,70.35071738492502
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,11.5,67.35945111317348
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,12.0,64.61594529587354
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,12.5,62.09053570096844
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,13.0,59.758112032129794
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,13.5,57.59727633761042
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,14.0,55.589681403170886
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,14.5,53.71950576765791
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,15.0,51.973033541499966
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,15.5,50.33831540525014
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,16.0,48.80489306079617
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,16.5,47.36357369818478
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,17.0,46.006244197515635
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,17.5,44.72571713147514
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,18.0,43.51560239457329
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,18.5,42.370199618051906
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,19.0,41.284407547109645
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,19.5,40.25364734025306
0xc6962004f452be9203591991d15f6b388e09e8d0,WETH/USDC (0.05%),WETH/USDC,0.0005,100000,False,20.0,39.27379735777834
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,0.5,649.2481616184294
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,1.0,333.4148747781777
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,1.5,224.47844106492036
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,2.0,169.29535628181
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,2.5,135.9518984436533
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,3.0,113.62387140623905
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,3.5,97.6258550758644
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,4.0,85.59972117219701
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,4.5,76.22926265016402
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,5.0,68.72197958596446
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,5.5,62.57217193491288
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,6.0,57.44196504661881
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,6.5,53.09702352321669
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,7.0,49.369712374755714
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,7.5,46.136941830758445
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,8.0,43.30629291770076
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,8.5,40.80702467244253
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,9.0,38.584070150921356
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,9.5,36.59392316002556
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,10.0,34.80175570852229
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,10.5,33.17935697010404
