range_pct,range_width,rebalance_count,total_transaction_count,rebalances_per_month,avg_period_days,total_rebalance_cost_usd,initial_swap_fee_usd,total_swap_fees_usd,rebalance_only_swap_fees,total_gas_costs_usd,swap_fees_percentage,gas_costs_percentage,cost_percentage_of_deposit,cost_per_day,cost_per_month,cost_per_year,net_deposit_after_costs,avg_cost_per_transaction,cost_efficiency_score
13.0,±6.5%,50,51,4.109119963474489,7.157679738562091,92.73980931655343,5.0,91.46684931655348,86.46684931655348,1.2729600000000005,98.6273855754276,1.3726144245724536,0.9273980931655342,0.2540526679143114,7.621580037429342,92.72922378872367,9907.260190683446,1.8184276336579104,7.1338314858887255
14.000000000000002,±7.0%,47,48,3.8625727656660196,7.605034722222222,87.41128920318394,5.0,86.21320920318395,81.21320920318395,1.1980800000000003,98.62937612415817,1.370623875841841,0.8741128920318394,0.23945564899856345,7.183669469956904,87.40131188447566,9912.588710796816,1.821068525066332,6.243663514513138
15.0,±7.5%,45,46,3.6982079671270403,7.9356884057971016,83.59337728001647,5.0,82.44521728001651,77.44521728001651,1.14816,98.6264940628563,1.373505937143749,0.8359337728001647,0.22899681026371363,6.869904307911409,83.58383574625547,9916.406622719984,1.817247332174271,5.572891818667765
16.0,±8.0%,38,39,3.1229311722406115,9.360042735042734,72.01783104273956,5.0,71.04439104273955,66.04439104273955,0.9734399999999995,98.6483347444575,1.3516652555424833,0.7201783104273956,0.19728660484256927,5.918598145277078,72.00961076753778,9927.98216895726,1.8466110523779373,4.501114440171222
17.0,±8.5%,33,34,2.712019175893163,10.736519607843137,63.66374835097787,5.0,62.815108350977866,57.815108350977866,0.8486399999999996,98.66699649018237,1.3330035098176316,0.6366374835097787,0.17440131953241284,5.232039585972385,63.656481629330685,9936.336251649022,1.8724631867934667,3.7449263735869334
18.0,±9.0%,29,30,2.3832895788152038,12.168055555555556,57.3352828301882,5.0,56.586482830188196,51.586482830188196,0.7487999999999997,98.6939978961685,1.3060021038315017,0.5733528283018821,0.1570650368593216,4.711951105779648,57.328738453652385,9942.664717169811,1.9111760943396066,3.185293490566011
19.0,±9.5%,29,30,2.3832895788152038,12.168055555555556,56.91848291272498,5.0,56.16968291272498,51.16968291272498,0.7487999999999997,98.68443436704354,1.3155656329564507,0.5691848291272499,0.15592324961823986,4.677697488547196,56.91198611065755,9943.081517087276,1.8972827637574994,2.9957096269855255
20.0,±10.0%,26,27,2.136742381006734,13.520061728395062,50.88125615960578,5.0,50.20733615960578,45.20733615960578,0.6739199999999997,98.67550439815001,1.3244956018499783,0.5088125615960578,0.13938479030139694,4.181543709041908,50.875448460009885,9949.118743840394,1.8844909688742884,2.544062807980289
21.0,±10.5%,18,19,1.479283186850816,19.212719298245613,39.93133060298338,5.000000000000001,39.45709060298338,34.45709060298338,0.4742399999999999,98.81236113888835,1.1876388611116508,0.3993133060298338,0.10938841849921253,3.281652554976376,39.92677275221258,9960.068669397016,2.101648979104388,1.901491933475399
22.0,±11.0%,18,19,1.479283186850816,19.212719298245613,40.29227632976816,5.0,39.818036329768155,34.818036329768155,0.4742399999999999,98.82300022932775,1.1769997706722486,0.40292276329768156,0.1103771980269873,3.311315940809619,40.287677279850364,9959.707723670232,2.1206461226193767,1.8314671058985525
23.0,±11.5%,19,20,1.5614655861203057,18.252083333333335,39.3157065886482,5.0,38.816506588648195,33.816506588648195,0.49919999999999987,98.73027844768752,1.2697215523124699,0.393157065886482,0.1077019698810132,3.2310590964303962,39.31121900656982,9960.684293411352,1.96578532943241,1.7093785473325303
24.0,±12.0%,18,19,1.479283186850816,19.212719298245613,38.745191602225475,5.0,38.27095160222547,33.27095160222547,0.4742399999999999,98.77600295575061,1.2239970442493828,0.38745191602225476,0.10613909353423255,3.1841728060269765,38.74076913999488,9961.254808397774,2.039220610643446,1.6143829834260615
25.0,±12.5%,17,18,1.3971007875813262,20.28009259259259,35.89009690894521,5.0,35.44081690894521,30.44081690894521,0.4492799999999999,98.7481783592286,1.25182164077139,0.3589009690894521,0.09831780913305388,2.9495342739916164,35.88600033356467,9964.109903091055,1.9938942727191784,1.4356038763578085
26.0,±13.0%,11,12,0.9040063919643876,30.42013888888889,27.737405022181452,5.0,27.43788502218145,22.43788502218145,0.29952,98.92015853768412,1.079841462315871,0.27737405022181455,0.07598421647441557,2.279526494232467,27.734239013161684,9972.26259497782,2.311450418515121,1.066823270083902
27.0,±13.5%,13,14,1.068371190503367,26.074404761904763,30.395437334683386,5.0,30.045997334683385,25.045997334683385,0.34944,98.85035376805958,1.1496462319404226,0.30395437334683384,0.08326566556699021,2.4979699670097064,30.391967931951427,9969.604562665316,2.171102666763099,1.1257569383216068
28.000000000000004,±14.0%,11,12,0.9040063919643876,30.42013888888889,27.75131665739348,5.0,27.45179665739348,22.45179665739348,0.29952,98.92069985832472,1.0793001416752677,0.2775131665739348,0.07602232619306512,2.280669785791954,27.74814906046877,9972.248683342606,2.3126097214494568,0.991118452049767
28.999999999999996,±14.5%,10,11,0.8218239926948978,33.18560606060606,24.638181829720928,5.0,24.363621829720927,19.363621829720927,0.27456,98.88563205719669,1.11436794280331,0.2463818182972093,0.06749416321348045,2.0248248964044135,24.635369572920364,9975.361818170279,2.2398347117928115,0.8495924768869286
30.0,±15.0%,10,11,0.8218239926948978,33.18560606060606,24.56624370657579,5.0,24.29168370657579,19.29168370657579,0.27456,98.88236881763692,1.1176311823630853,0.2456624370657579,0.0672970949615134,2.018912848845402,24.56343966095239,9975.433756293423,2.233294882415981,0.818874790219193
31.0,±15.5%,10,11,0.8218239926948978,33.18560606060606,24.467129978990407,5.0,24.192569978990406,19.192569978990406,0.27456,98.87784141321127,1.1221585867887285,0.24467129978990404,0.06702558149706309,2.0107674449118926,24.464337246428027,9975.53287002101,2.2242845435445826,0.7892622573867873
32.0,±16.0%,10,11,0.8218239926948978,33.18560606060606,24.46226901121009,5.0,24.18770901121009,19.18770901121009,0.27456,98.87761842585337,1.1223815741466177,0.24462269011210092,0.06701226529723116,2.0103679589169348,24.459476833489372,9975.53773098879,2.2238426373827354,0.7644459066003153
33.0,±16.5%,8,9,0.6574591941559182,40.56018518518518,21.77828622271776,5.000000000000001,21.55364622271776,16.55364622271776,0.22464000000000003,98.96851387798517,1.0314861220148237,0.2177828622271776,0.05965972712535398,1.7897918137606195,21.775800400754203,9978.221713777282,2.4198095803019735,0.6599480673550836
34.0,±17.0%,10,11,0.8218239926948978,33.18560606060606,24.31251064118837,5.000000000000001,24.03795064118837,19.03795064118837,0.27456,98.87070486445417,1.1292951355458196,0.2431251064118837,0.06660201522526206,1.9980604567578617,24.30973555722065,9975.687489358812,2.2102282401080338,0.7150738423878933
35.0,±17.5%,8,9,0.6574591941559182,40.56018518518518,21.497510106084988,5.0,21.272870106084987,16.272870106084987,0.22464000000000003,98.95504177511043,1.0449582248895628,0.2149751010608499,0.0588905652946056,1.7667169588381681,21.495056332531046,9978.502489893915,2.388612234009443,0.6142145744595711
