arm,width,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
always_in_w4,4.0,0.0020019011404843745,pessimistic,8.32,full,2855.9938888888887,-7024.00112676344,-59.02534585181003,7939.748292693838,-8200.705411048788,696.1402991294699,-7504.565111919271,4769.010781030796,-726.5718071352857,10.924066211824826,2373228.1076727756,8104517.534492316,13967,16824,5444743067.405985,5315042753.080945,3434148,0.0
always_in_w4,4.0,0.0020019011404843745,pessimistic,8.32,2026-05,744.0,-1130.6387189586644,-36.47221674060208,1251.0193506365808,-1234.3721911431126,65.7909846091153,-1168.581206533997,746.6669203695484,-88.60679331039607,2.942785791548275,457627.325928909,1270454.5652173536,2167,2911,1615395196.2883813,1587741880.2220728,575567,0.0
always_in_w4,4.0,0.0020019011404843745,pessimistic,8.32,2026-06,720.0,-2884.6760093470175,-96.15586697823392,3393.564383456859,-3488.7480947458016,167.86164301252848,-3320.886451733264,2061.3958806756486,-156.64497091709742,1.2364226932626818,890083.5482826075,3504955.9198363717,6016,6736,1514813820.3656383,1482245283.5285828,1405689,0.0
always_in_w4,4.0,0.0020019011404843745,pessimistic,8.32,2026-07,744.0,-1624.3440920854741,-52.39819651888626,1717.1359238649272,-1889.5079151408381,209.5028663905232,-1680.0613982603722,1005.2084821605362,-213.84207927095747,3.8497363395620416,536319.4622573286,1707218.621067968,2957,3701,1169225560.1221988,1122272259.885213,783176,0.0
always_in_w4,4.0,0.0020019011404843745,pessimistic,8.32,2026-08,647.9938888888889,-1384.342306372334,-51.27242080925388,1578.0286347354545,-1588.0772100190409,252.98480511730293,-1335.036055391682,955.7394978250603,-267.4779636368354,2.895121387451834,489197.7712039213,1621888.428370632,2827,3476,1145308490.6297534,1122783329.4450593,669716,0.0
always_in_w6,6.0,0.0030043540627415766,optimistic,1.984,full,2855.9938888888887,-3448.0160452760006,-28.97498674929534,5359.542566114437,-6113.72104898764,251.1697887635828,-5862.551260224085,2380.5036209062923,-309.4647487242678,11.344860499536585,1342660.4941296834,4027400.9173739823,7191,10048,5444651387.855416,5367603858.513735,3434126,0.0
always_in_w6,6.0,0.0030043540627415766,optimistic,1.984,2026-05,744.0,-507.877419380497,-16.38314256066119,842.0187563746149,-904.8248600554583,-20.939230315054715,-925.764090370513,371.0335010348235,1.59877622614833,3.1473728766574345,291556.1161924452,628467.0669928688,1111,1855,1615414638.9706728,1601137416.6318595,575611,0.0
always_in_w6,6.0,0.0030043540627415766,optimistic,1.984,2026-06,720.0,-1356.6536209492758,-45.22178736497586,2292.606086036544,-2568.0658559563635,-11.043739576900975,-2579.891226280675,1013.2207180087975,29.828764827532638,1.4602057962835695,440709.3413314712,1715044.5179608124,3051,3771,1514413252.6110125,1497240133.9821258,1405257,0.0
always_in_w6,6.0,0.0030043540627415766,optimistic,1.984,2026-07,744.0,-902.2205149677952,-29.103887579606297,1160.9567470819875,-1452.970007845215,119.4416757223645,-1333.3062113560684,510.7715216781455,-156.58160391789232,3.8620589284302715,334576.532389651,863583.0682408252,1550,2294,1169515005.643973,1136178534.856471,783542,0.0
always_in_w6,6.0,0.0030043540627415766,optimistic,1.984,2026-08,647.9938888888889,-681.264489978416,-25.232256105868256,1063.960976621282,-1187.8603251306085,163.711082933174,-1023.5897322168145,485.47788018451524,-184.31068586005657,2.8752228981653163,275818.5042161147,820306.2641794677,1479,2128,1145308490.6297548,1133047773.0432866,669716,0.0
always_in_w6,6.0,0.0030043540627415766,central,3.3586560000000003,full,2855.9938888888887,-3632.585675697834,-30.52599536572041,5359.542566114437,-6113.72104898764,251.1697887635828,-5862.551260224085,2380.5036209062923,-309.4647487242678,11.344860499536585,1342660.4941296834,4027400.9173739823,7191,10048,5444651387.855416,5367603858.513735,3434126,0.0
always_in_w6,6.0,0.0030043540627415766,central,3.3586560000000003,2026-05,744.0,-547.9563558265612,-17.67601147827617,842.0187563746149,-904.8248600554583,-20.939230315054715,-925.764090370513,371.0335010348235,1.59877622614833,3.1473728766574345,291556.1161924452,628467.0669928688,1111,1855,1615414638.9706728,1601137416.6318595,575611,0.0
always_in_w6,6.0,0.0030043540627415766,central,3.3586560000000003,2026-06,720.0,-1417.2359949810113,-47.24119983270038,2292.606086036544,-2568.0658559563635,-11.043739576900975,-2579.891226280675,1013.2207180087975,29.828764827532638,1.4602057962835695,440709.3413314712,1715044.5179608124,3051,3771,1514413252.6110125,1497240133.9821258,1405257,0.0
always_in_w6,6.0,0.0030043540627415766,central,3.3586560000000003,2026-07,744.0,-948.2132787386581,-30.587525120601875,1160.9567470819875,-1452.970007845215,119.4416757223645,-1333.3062113560684,510.7715216781455,-156.58160391789232,3.8620589284302715,334576.532389651,863583.0682408252,1550,2294,1169515005.643973,1136178534.856471,783542,0.0
always_in_w6,6.0,0.0030043540627415766,central,3.3586560000000003,2026-08,647.9938888888889,-719.1800461515868,-26.636549207638744,1063.960976621282,-1187.8603251306085,163.711082933174,-1023.5897322168145,485.47788018451524,-184.31068586005657,2.8752228981653163,275818.5042161147,820306.2641794677,1479,2128,1145308490.6297548,1133047773.0432866,669716,0.0
always_in_w6,6.0,0.0030043540627415766,pessimistic,8.32,full,2855.9938888888887,-4298.725734356568,-36.123822962623784,5359.542566114437,-6113.72104898764,251.1697887635828,-5862.551260224085,2380.5036209062923,-309.4647487242678,11.344860499536585,1342660.4941296834,4027400.9173739823,7191,10048,5444651387.855416,5367603858.513735,3434126,0.0
always_in_w6,6.0,0.0030043540627415766,pessimistic,8.32,2026-05,744.0,-692.6073746000303,-22.342173374194527,842.0187563746149,-904.8248600554583,-20.939230315054715,-925.764090370513,371.0335010348235,1.59877622614833,3.1473728766574345,291556.1161924452,628467.0669928688,1111,1855,1615414638.9706728,1601137416.6318595,575611,0.0
always_in_w6,6.0,0.0030043540627415766,pessimistic,8.32,2026-06,720.0,-1635.8870596168958,-54.529568653896526,2292.606086036544,-2568.0658559563635,-11.043739576900975,-2579.891226280675,1013.2207180087975,29.828764827532638,1.4602057962835695,440709.3413314712,1715044.5179608124,3051,3771,1514413252.6110125,1497240133.9821258,1405257,0.0
always_in_w6,6.0,0.0030043540627415766,pessimistic,8.32,2026-07,744.0,-1114.2082058898782,-35.94220018999607,1160.9567470819875,-1452.970007845215,119.4416757223645,-1333.3062113560684,510.7715216781455,-156.58160391789232,3.8620589284302715,334576.532389651,863583.0682408252,1550,2294,1169515005.643973,1136178534.856471,783542,0.0
always_in_w6,6.0,0.0030043540627415766,pessimistic,8.32,2026-08,647.9938888888889,-856.0230942497462,-31.70485804614844,1063.960976621282,-1187.8603251306085,163.711082933174,-1023.5897322168145,485.47788018451524,-184.31068586005657,2.8752228981653163,275818.5042161147,820306.2641794677,1479,2128,1145308490.6297548,1133047773.0432866,669716,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,full,2855.9938888888887,-2016.383615036038,-16.944436383122678,3244.9759614182526,-4099.53429619746,108.90166331452758,-3990.632632882939,943.5941815288636,-175.10449333061993,11.575931558791522,824617.9449125985,1588887.4559240837,2941,5798,5444641880.183741,5403637562.432175,3434112,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,2026-05,744.0,-271.0672240467809,-8.744104001509061,507.8867122504249,-584.8902155830168,-45.563512066543126,-630.4537276495599,141.6420119987538,25.4810508988808,3.126093770935297,178756.76067897267,238727.3928200854,438,1182,1614224543.7247095,1607927202.8420508,574983,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,2026-06,720.0,-811.7574478027744,-27.058581593425814,1388.238414493397,-1761.4448604022339,-84.86820177152515,-1847.113900254607,413.4211345940401,110.13463935465214,1.4790176035507954,257431.87704499654,696409.1185141433,1286,2006,1515594362.7199752,1507490104.4577837,1405872,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,2026-07,744.0,-578.1552896239617,-18.650170633031024,705.0331776195477,-1008.1765190331417,94.24660431373218,-913.720118964349,206.2776943121877,-123.71439707889441,3.951451925800238,218889.66136027477,347200.6582195683,645,1389,1169515005.6439705,1147627119.3473158,783542,0.0
always_in_w10,10.0,0.005012269623050569,optimistic,1.984,2026-08,647.9938888888889,-355.4036535625242,-13.163222418850866,643.8176570548794,-745.0227011790698,145.08677283886368,-599.3448860144226,182.25334062388265,-187.00578650525838,3.0193682585052093,169539.64582835286,306550.2863702864,572,1221,1145307968.0950828,1140593135.7850049,669715,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,full,2855.9938888888887,-2129.7402156042153,-17.89701489676042,3244.9759614182526,-4099.53429619746,108.90166331452758,-3990.632632882939,943.5941815288636,-175.10449333061993,11.575931558791522,824617.9449125985,1588887.4559240837,2941,5798,5444641880.183741,5403637562.432175,3434112,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-05,744.0,-295.6401294075723,-9.536778367986203,507.8867122504249,-584.8902155830168,-45.563512066543126,-630.4537276495599,141.6420119987538,25.4810508988808,3.126093770935297,178756.76067897267,238727.3928200854,438,1182,1614224543.7247095,1607927202.8420508,574983,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-06,720.0,-847.1454752398912,-28.238182507996374,1388.238414493397,-1761.4448604022339,-84.86820177152515,-1847.113900254607,413.4211345940401,110.13463935465214,1.4790176035507954,257431.87704499654,696409.1185141433,1286,2006,1515594362.7199752,1507490104.4577837,1405872,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-07,744.0,-608.2450882566486,-19.620809298601568,705.0331776195477,-1008.1765190331417,94.24660431373218,-913.720118964349,206.2776943121877,-123.71439707889441,3.951451925800238,218889.66136027477,347200.6582195683,645,1389,1169515005.6439705,1147627119.3473158,783542,0.0
always_in_w10,10.0,0.005012269623050569,central,3.3586560000000003,2026-08,647.9938888888889,-378.7095227001062,-14.026410897774745,643.8176570548794,-745.0227011790698,145.08677283886368,-599.3448860144226,182.25334062388265,-187.00578650525838,3.0193682585052093,169539.64582835286,306550.2863702864,572,1221,1145307968.0950828,1140593135.7850049,669715,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,full,2855.9938888888887,-2538.8615449326603,-21.33501661731126,3244.9759614182526,-4099.53429619746,108.90166331452758,-3990.632632882939,943.5941815288636,-175.10449333061993,11.575931558791522,824617.9449125985,1588887.4559240837,2941,5798,5444641880.183741,5403637562.432175,3434112,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-05,744.0,-384.327507612978,-12.397661535902516,507.8867122504249,-584.8902155830168,-45.563512066543126,-630.4537276495599,141.6420119987538,25.4810508988808,3.126093770935297,178756.76067897267,238727.3928200854,438,1182,1614224543.7247095,1607927202.8420508,574983,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-06,720.0,-974.8662850984842,-32.49554283661614,1388.238414493397,-1761.4448604022339,-84.86820177152515,-1847.113900254607,413.4211345940401,110.13463935465214,1.4790176035507954,257431.87704499654,696409.1185141433,1286,2006,1515594362.7199752,1507490104.4577837,1405872,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-07,744.0,-716.8437790618318,-23.123992872962315,705.0331776195477,-1008.1765190331417,94.24660431373218,-913.720118964349,206.2776943121877,-123.71439707889441,3.951451925800238,218889.66136027477,347200.6582195683,645,1389,1169515005.6439705,1147627119.3473158,783542,0.0
always_in_w10,10.0,0.005012269623050569,pessimistic,8.32,2026-08,647.9938888888889,-462.8239731593686,-17.141790295077133,643.8176570548794,-745.0227011790698,145.08677283886368,-599.3448860144226,182.25334062388265,-187.00578650525838,3.0193682585052093,169539.64582835286,306550.2863702864,572,1221,1145307968.0950828,1140593135.7850049,669715,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,full,2855.9938888888887,-1076.2014348602002,-9.04372888791208,1634.7622263933526,-2329.4976893801568,74.16753857625918,-2255.330150803904,265.5784068173677,-106.33644316967322,11.319379183720844,479022.37724963995,445039.34203175124,853,3710,5444641880.1837435,5426928310.244635,3434112,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-05,744.0,-136.49454008305,-4.403049680098387,255.00284015121073,-313.5021168682431,-47.89916751828025,-361.40128438652334,37.49608749557837,25.39061626609768,3.0503141089794483,106053.11858485962,62886.144511306215,119,863,1613244815.6209195,1611714037.4524512,574586,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-06,720.0,-383.0610286510742,-12.768700955035806,699.3586438551423,-943.9383596251305,-112.48954922060818,-1057.3888718639555,110.70690222842421,112.59609633919872,1.3857941637318625,142670.30704015814,185613.30209199677,355,1075,1516574090.8237653,1514146512.7540598,1406269,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-07,744.0,-368.98737237139477,-11.90281846359338,356.8160621289614,-626.6958397137976,89.07115598060682,-538.1009026455395,63.43485231544404,-102.58674490350758,4.042709766034789,129655.46573538236,106225.91137816489,205,949,1169515005.64397,1157284682.3248718,783542,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-08,647.9938888888889,-187.65849375468227,-6.95038013064447,323.58468025803415,-445.36137317298915,145.4850993345408,-298.4390919078834,53.94056477792092,-141.7364108714615,2.8405611449747794,100643.485889241,90313.98405028303,174,823,1145307968.095082,1143783077.7132518,669715,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,full,2855.9938888888887,-1142.0505333622482,-9.597083840875229,1634.7622263933526,-2329.4976893801568,74.16753857625918,-2255.330150803904,265.5784068173677,-106.33644316967322,11.319379183720844,479022.37724963995,445039.34203175124,853,3710,5444641880.1837435,5426928310.244635,3434112,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-05,744.0,-151.0731956611889,-4.873328892296416,255.00284015121073,-313.5021168682431,-47.89916751828025,-361.40128438652334,37.49608749557837,25.39061626609768,3.0503141089794483,106053.11858485962,62886.144511306215,119,863,1613244815.6209195,1611714037.4524512,574586,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-06,720.0,-402.6732880105338,-13.42244293368446,699.3586438551423,-943.9383596251305,-112.48954922060818,-1057.3888718639555,110.70690222842421,112.59609633919872,1.3857941637318625,142670.30704015814,185613.30209199677,355,1075,1516574090.8237653,1514146512.7540598,1406269,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-07,744.0,-386.8105387619886,-12.477759314902858,356.8160621289614,-626.6958397137976,89.07115598060682,-538.1009026455395,63.43485231544404,-102.58674490350758,4.042709766034789,129655.46573538236,106225.91137816489,205,949,1169515005.64397,1157284682.3248718,783542,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-08,647.9938888888889,-201.4935109285383,-7.462793006546576,323.58468025803415,-445.36137317298915,145.4850993345408,-298.4390919078834,53.94056477792092,-141.7364108714615,2.8405611449747794,100643.485889241,90313.98405028303,174,823,1145307968.095082,1143783077.7132518,669715,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,full,2855.9938888888887,-1379.710013085572,-11.594226599320983,1634.7622263933526,-2329.4976893801568,74.16753857625918,-2255.330150803904,265.5784068173677,-106.33644316967322,11.319379183720844,479022.37724963995,445039.34203175124,853,3710,5444641880.1837435,5426928310.244635,3434112,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-05,744.0,-203.68979601841704,-6.570638581239259,255.00284015121073,-313.5021168682431,-47.89916751828025,-361.40128438652334,37.49608749557837,25.39061626609768,3.0503141089794483,106053.11858485962,62886.144511306215,119,863,1613244815.6209195,1611714037.4524512,574586,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-06,720.0,-473.4569351917184,-15.781897839723946,699.3586438551423,-943.9383596251305,-112.48954922060818,-1057.3888718639555,110.70690222842421,112.59609633919872,1.3857941637318625,142670.30704015814,185613.30209199677,355,1075,1516574090.8237653,1514146512.7540598,1406269,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-07,744.0,-451.1370754613331,-14.552808885849455,356.8160621289614,-626.6958397137976,89.07115598060682,-538.1009026455395,63.43485231544404,-102.58674490350758,4.042709766034789,129655.46573538236,106225.91137816489,205,949,1169515005.64397,1157284682.3248718,783542,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-08,647.9938888888889,-251.42620641410537,-9.312169539569862,323.58468025803415,-445.36137317298915,145.4850993345408,-298.4390919078834,53.94056477792092,-141.7364108714615,2.8405611449747794,100643.485889241,90313.98405028303,174,823,1145307968.095082,1143783077.7132518,669715,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,full,2855.9938888888887,-556.1940429878695,-4.67390952188,822.0230613886291,-1294.7436146253945,73.5458247072761,-1221.1977899181206,74.50552696623637,-38.66201124402061,11.059276283689515,276769.41800307715,124460.7002254829,243,3100,5444641880.183743,5438784669.195894,3434112,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-05,744.0,-71.56614099740791,-2.308585193464771,127.82989824440529,-160.0937121017705,-56.00117496732628,-215.0917431413426,9.758808293344304,34.27409105509506,2.9226064771979416,59184.401912395675,16303.78330425666,31,775,1612945302.6644213,1612516953.4796462,574430,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-06,720.0,-201.5139702940994,-6.7171323431366465,351.16783127699233,-510.55899523768676,-114.17522667781043,-626.0284304693305,29.61492970366765,119.85091864197872,1.439609851031724,92383.920822097,49485.91019140179,97,817,1516873603.7802615,1515890358.5759704,1406425,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-07,744.0,-197.00138846213102,-6.3548834987784195,180.50826762286826,-382.9701093369275,95.92017778514025,-293.00637582284116,20.630907710794403,-52.96617521025806,3.83456593432534,74298.20199309992,34438.82776099786,68,812,1169515005.6439712,1165542344.7542474,783542,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-08,647.9938888888889,-86.11254323423006,-3.1893835313250882,162.51706424436236,-241.12079794901,147.80204856727255,-87.07124048460446,14.50088125843009,-139.8208457308363,2.862494021134511,50902.89327548414,24232.17896882656,47,696,1145307968.0950825,1144835012.3860238,669715,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,full,2855.9938888888887,-594.2403170953133,-4.9936267951315525,822.0230613886291,-1294.7436146253945,73.5458247072761,-1221.1977899181206,74.50552696623637,-38.66201124402061,11.059276283689515,276769.41800307715,124460.7002254829,243,3100,5444641880.183743,5438784669.195894,3434112,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-05,744.0,-79.70196031693652,-2.571030977965694,127.82989824440529,-160.0937121017705,-56.00117496732628,-215.0917431413426,9.758808293344304,34.27409105509506,2.9226064771979416,59184.401912395675,16303.78330425666,31,775,1612945302.6644213,1612516953.4796462,574430,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-06,720.0,-214.2135814002615,-7.140452713342049,351.16783127699233,-510.55899523768676,-114.17522667781043,-626.0284304693305,29.61492970366765,119.85091864197872,1.439609851031724,92383.920822097,49485.91019140179,97,817,1516873603.7802615,1515890358.5759704,1406425,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-07,744.0,-207.2148353780337,-6.6843495283236685,180.50826762286826,-382.9701093369275,95.92017778514025,-293.00637582284116,20.630907710794403,-52.96617521025806,3.83456593432534,74298.20199309992,34438.82776099786,68,812,1169515005.6439712,1165542344.7542474,783542,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-08,647.9938888888889,-93.10994000008044,-3.44854881862181,162.51706424436236,-241.12079794901,147.80204856727255,-87.07124048460446,14.50088125843009,-139.8208457308363,2.862494021134511,50902.89327548414,24232.17896882656,47,696,1145307968.0950825,1144835012.3860238,669715,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,full,2855.9938888888887,-731.5551462346192,-6.1475353914225135,822.0230613886291,-1294.7436146253945,73.5458247072761,-1221.1977899181206,74.50552696623637,-38.66201124402061,11.059276283689515,276769.41800307715,124460.7002254829,243,3100,5444641880.183743,5438784669.195894,3434112,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-05,744.0,-109.06537804910181,-3.518238001583929,127.82989824440529,-160.0937121017705,-56.00117496732628,-215.0917431413426,9.758808293344304,34.27409105509506,2.9226064771979416,59184.401912395675,16303.78330425666,31,775,1612945302.6644213,1612516953.4796462,574430,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-06,720.0,-260.04842252698006,-8.668280750899335,351.16783127699233,-510.55899523768676,-114.17522667781043,-626.0284304693305,29.61492970366765,119.85091864197872,1.439609851031724,92383.920822097,49485.91019140179,97,817,1516873603.7802615,1515890358.5759704,1406425,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-07,744.0,-244.07672924495915,-7.87344287886965,180.50826762286826,-382.9701093369275,95.92017778514025,-293.00637582284116,20.630907710794403,-52.96617521025806,3.83456593432534,74298.20199309992,34438.82776099786,68,812,1169515005.6439712,1165542344.7542474,783542,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-08,647.9938888888889,-118.36461641357681,-4.383916025499656,162.51706424436236,-241.12079794901,147.80204856727255,-87.07124048460446,14.50088125843009,-139.8208457308363,2.862494021134511,50902.89327548414,24232.17896882656,47,696,1145307968.0950825,1144835012.3860238,669715,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,full,2855.9938888888887,-224.9664774456283,-1.8904786455252576,414.1155880715515,-533.5093546032957,76.11199090600815,-457.3973636972876,15.775793831992495,-150.00344514231804,11.032688094860463,135776.97046593815,26294.87067311832,51,2908,5444641880.18374,5443665318.058106,3434112,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-05,744.0,-32.58218256379926,-1.0510381472193309,64.35962890241564,-51.994555436681935,-60.0115296984053,-108.16397697446882,1.7763594804724878,16.060426527440228,2.7167313738279737,29126.173954343674,2953.3374984917314,5,749,1612945302.6644208,1612884050.81685,574430,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-06,720.0,-107.90409886704641,-3.596803295568214,176.84673065492314,-238.62884443466987,-97.29034510615509,-357.7026249360496,6.837979134688312,87.43932000240409,1.536940708812906,46302.85364137431,11376.60937863882,23,743,1516873603.7802618,1516737497.3245583,1406425,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-07,744.0,-34.09106708731674,-1.0997118415263463,91.18214864617507,-129.36852902677424,87.81023576350947,-34.599840587036056,3.595849545718097,-83.829619302396,3.6831780147043793,34934.90077140138,5990.342474719878,12,756,1169515005.6439714,1168824187.6508467,783542,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-08,647.9938888888889,-50.389128927466786,-1.8662816347432674,81.72707986803667,-113.51742570516967,145.60362994705906,43.06907880026688,3.5656056711136004,-169.67357236976628,3.0958379975151615,25413.04209881862,5974.581321267896,11,660,1145307968.0950818,1145219582.265846,669715,0.0
always_in_w80,80.0,0.04080869271168086,central,3.3586560000000003,full,2855.9938888888887,-243.63114015691076,-2.047324886273011,414.1155880715515,-533.5093546032957,76.11199090600815,-457.3973636972876,15.775793831992495,-150.00344514231804,11.032688094860463,135776.97046593815,26294.87067311832,51,2908,5444641880.18374,5443665318.058106,3434112,0.0
always_in_w80,80.0,0.04080869271168086,central,3.3586560000000003,2026-05,744.0,-36.58602954213748,-1.1801945013592736,64.35962890241564,-51.994555436681935,-60.0115296984053,-108.16397697446882,1.7763594804724878,16.060426527440228,2.7167313738279737,29126.173954343674,2953.3374984917314,5,749,1612945302.6644208,1612884050.81685,574430,0.0
