arm,half_width_ticks,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,optimistic,1.984,full,2854.866388888889,-1892.3025317691004,-15.90801619971223,980.7334090848992,-2600.057823808488,217.98538701774066,-2593.089355363387,222.65375233695406,152.15441581035918,13.321500386471335,1122826.3576133528,367599.95215703995,782,3639,1891074.0644157105,1221417.0220249959,28007,1187850.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,optimistic,1.984,2026-05,743.0669444444444,-400.7519083388965,-12.943713715221808,309.71401168376025,-627.4676274909802,16.61226349282987,-773.0979863425267,57.84979090071098,176.4030184546843,4.588533502211322,304988.38072739233,95637.92997228126,201,945,605592.6999736135,411192.7766387633,7764,318732.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,optimistic,1.984,2026-06,720.0,-312.44459876504004,-10.414819958834668,317.4087600012378,-541.220338386747,50.78860947556631,-778.6834547938344,52.10223437052991,256.96224796192683,0.33432578196883156,284093.96847686154,86294.49926387955,180,900,598054.8399415165,401670.7726552611,8310,275196.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,optimistic,1.984,2026-07,744.0,-551.2194689146232,-17.7812731907943,293.6406157757406,-785.2400285709954,80.25260619487727,-669.2031692209953,60.11419678746717,-62.01577887589092,6.314365040453835,301619.4800729047,98388.70763815175,222,966,636130.755226504,380050.74604121875,8940,386426.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,optimistic,1.984,2026-08,647.7994444444445,-627.8865557505442,-23.26225727306163,59.97002162416087,-646.1298293597673,70.33190785446703,-372.1047450060355,52.58753027824578,-219.19507173036044,2.084276061837365,232124.52833619385,87278.81528272708,179,828,51295.769274076076,28502.72668975415,2993,207496.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,central,3.3586560000000003,full,2854.866388888889,-2046.6525307142344,-17.205590050839103,980.7334090848992,-2600.057823808488,217.98538701774066,-2593.089355363387,222.65375233695406,152.15441581035918,13.321500386471335,1122826.3576133528,367599.95215703995,782,3639,1891074.0644157105,1221417.0220249959,28007,1187850.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,central,3.3586560000000003,2026-05,743.0669444444444,-442.6773190886159,-14.297844544908438,309.71401168376025,-627.4676274909802,16.61226349282987,-773.0979863425267,57.84979090071098,176.4030184546843,4.588533502211322,304988.38072739233,95637.92997228126,201,945,605592.6999736135,411192.7766387633,7764,318732.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,central,3.3586560000000003,2026-06,720.0,-351.49774659809293,-11.716591553269764,317.4087600012378,-541.220338386747,50.78860947556631,-778.6834547938344,52.10223437052991,256.96224796192683,0.33432578196883156,284093.96847686154,86294.49926387955,180,900,598054.8399415165,401670.7726552611,8310,275196.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,central,3.3586560000000003,2026-07,744.0,-592.6817717145332,-19.11876682950107,293.6406157757406,-785.2400285709954,80.25260619487727,-669.2031692209953,60.11419678746717,-62.01577887589092,6.314365040453835,301619.4800729047,98388.70763815175,222,966,636130.755226504,380050.74604121875,8940,386426.0
arm_0.1pct_0.2pct_0.5pct,60.0,0.006017734268817465,central,3.3586560000000003,2026-08,647.7994444444445,-659.7956933129961,-24.444443068474925,59.97002162416087,-646.1298293597673,70.33190785446703,-372.1047450060355,52.58753027824578,-219.19507173036044,2.084276061837365,232124.52833619385,87278.81528272708,179,828,51295.769274076076,28502.72668975415,2993,207496.0
